998 1000
444 98 649 73122569 8990416 81907465
417 14 538 10005525 31453901 76836176
804 955 247 39097981 59473741 4156802
526 641 457 16226440 4796100 34199332
671 625 382 418525 66029672 75959033
200 246 878 6857405 9081040 23165365
859 1 767 28684769 11087381 15446066
457 705 932 17868146 6865961 2742697
3 2 302 2 23075273 23073165
898 885 167 60942313 38212148 14263297
190 699 957 23192629 18406728 24764545
781 1 43 36870497 13087377 91811600
872 512 291 79972930 20386874 19606952
737 44 421 91198820 26298640 133083700
155 977 2 19850228 5478490 13929914
779 343 389 8884690 2970481 16324105
927 215 124 26273026 52223141 5546437
200 847 497 32837306 74329753 37908565
311 652 41 27842498 119237105 33814089
665 87 198 1233945 13804141 11519908
643 29 378 567298 34671365 38182069
103 55 588 68749768 97705085 45551489
837 85 287 4465773 1740680 9312425
191 721 593 119782426 12880192 97897130
2 627 818 6226084 15796706 29949250
65 717 733 5595629 27380845 15711040
635 995 261 18818293 39972872 4015465
632 224 515 24603165 95019605 42289826
457 914 722 31179556 80021962 12288170
457 676 37 14242834 7396020 23726698
925 436 520 31718354 16694053 13690009
379 95 8 27286778 22364449 98671849
809 758 1 54163330 31988114 12987940
652 646 11 1200737 130623985 154934804
371 769 457 45920260 47367541 9725917
860 457 458 29305781 12580409 27724986
46 899 40 28898945 8978825 68460082
361 601 222 59027765 1071221 75996730
457 191 189 35523685 7928029 13905698
75 40 949 53515880 10814788 16981124
2 94 283 2631240 25727333 33715721
791 580 457 19748530 6993961 3970557
563 173 2 38086981 10540333 28288098
240 343 328 9120906 8284160 7382282
532 847 643 11639060 1221125 19759365
265 1 588 522050 14559266 17315456
588 242 709 9608845 33427664 39378421
387 495 737 51452200 110758037 55096081
398 458 457 42304756 12580409 10178165
309 872 194 44065352 21208618 44406050
173 603 490 40052306 416509 45474361
771 436 886 39589553 14424840 98201597
2 977 570 5478490 4442850 12305620
262 1 845 6005914 12472965 4478701
337 603 173 49233825 40052306 36592301
646 466 584 89555762 58687400 3467402
178 581 457 13306912 7971322 2454218
439 872 512 5279805 79972930 119224909
457 436 44 605965 17501549 24398480
715 2 513 9761797 17730650 51471773
3 77 334 33152212 114445841 26952685
343 457 379 299645 31597856 37968053
834 632 191 66330365 67842536 23818369
88 588 429 7522532 77865957 123802229
438 795 109 63581125 25962661 13227930
75 40 457 53515880 23173289 25065157
198 457 961 7138861 5323033 3244228
588 1 88 14559266 30764410 7522532
866 559 454 19538720 9177444 21294068
188 2 3 15850696 2 15845026
69 439 660 12968433 46600 14275573
119 457 159 5948293 28667732 60406777
848 665 280 16512586 57221810 130811572
75 402 657 40784873 81434977 46920170
580 837 797 9127633 76812580 64148969
681 1 464 15464872 28223917 54684009
217 342 2 47604973 15160753 16269076
261 995 179 39972872 100828597 77864449
922 457 232 14559421 33153250 76104377
636 752 191 24126880 21184333 19027685
191 189 592 7928029 31369346 69885881
143 795 258 20773989 1035080 13552145
883 989 457 4892333 9974048 6446725
1 559 278 13481973 8466869 588554
950 665 849 25055705 14315029 24653338
725 3 1 30681664 1 30689649
159 457 200 28667732 21699850 95395226
71 457 86 27011690 10305781 14973085
268 503 160 3401477 10474129 15612292
895 436 162 28361434 24784849 43246873
40 457 713 23173289 19008541 48875044
71 457 1 27011690 1849636 19059554
33 1 682 9850490 23165090 35627764
804 955 502 39097981 46026788 8616613
646 872 309 4909178 44065352 69351570
149 137 1 14778724 236389 11588625
402 40 75 7900285 53515880 40784873
441 887 946 37613000 26626500 34600100
343 461 392 17489365 146900354 63646925
573 860 896 77283090 10466180 31166690
263 457 200 5973853 21699850 50059645
930 1 366 7893410 14943745 14232125
343 177 240 8820200 34953386 9120906
460 831 163 17752221 1781905 29945962
79 520 25 31800314 18994130 62704132
269 292 578 15658417 10399253 11663272
739 436 427 34681972 11540970 13119466
457 646 14 37188533 31323025 711250
732 646 466 20307605 89555762 35744013
482 191 721 63269546 119782426 80663200
457 279 359 8167297 62780533 29221928
613 117 191 33843917 105928850 58165537
1 559 430 13481973 61752500 18475949
457 200 286 21699850 36214841 6147989
704 589 709 55086341 1799450 66217121
2 1 758 1 31988114 31982705
418 209 2 42984658 15226900 17607906
231 599 654 5927101 17204882 38338721
599 200 847 7570226 32837306 12065364
460 136 981 21607057 81389072 157715233
182 24 1 11989745 25679965 2602324
203 55 1 77236021 45055049 7426066
681 262 348 36736130 4602600 43915514
318 646 786 49048922 25371848 8917138
80 503 160 40536730 10474129 12466305
339 599 847 48882004 12065364 22282000
221 567 912 4785925 17417248 14706413
106 686 343 45336490 17318041 7577993
902 309 928 40203124 71660018 38991994
588 718 266 60391949 16691273 33814664
512 983 367 42988257 12621773 27032840
242 1 588 30720149 14559266 9608845
14 457 417 711250 15059185 10005525
599 643 768 19100429 75590957 27075602
173 1 2 10534378 1 10540333
966 905 711 18083889 57635956 23988445
1 457 669 1849636 284265 2009713
457 354 775 31684445 68333981 30141962
512 646 872 123984484 4909178 79972930
388 717 343 32671957 28618760 20957729
609 457 198 16470625 7138861 14580306
153 457 787 14911801 17661073 6656708
991 91 130 12244745 13657978 2086877
200 457 877 21699850 39709553 72701401
23 512 322 44980922 76105924 49064602
428 457 97 14400250 8761748 7595618
970 24 976 58454612 75888100 50137448
444 98 74 73122569 70287300 26773997
457 499 861 32893858 92294344 30474450
711 905 349 57635956 20678585 78553745
152 907 210 9870317 33274629 27297440
709 712 156 9175048 9483597 36963313
173 1 603 10534378 19296040 40052306
99 875 40 100666205 2758864 70458541
962 189 413 12789433 23729225 62969218
100 379 457 6541090 31597856 9508162
473 961 457 14425450 5323033 10612969
761 588 1 39635461 14559266 22158229
854 343 717 43806114 28618760 2734946
631 512 610 53607497 89180249 16548880
457 200 701 21699850 6923592 6773026
4 353 758 2836825 6350506 13527053
3 606 134 9238345 66061610 34526209
675 24 238 14334120 75788516 35098388
224 191 117 77403977 105928850 44025057
191 632 289 67842536 14414157 20725241
230 309 872 12596242 44065352 60295450
343 444 931 57350410 93482757 7881541
905 444 648 74888532 25975665 26256861
680 1 907 14892904 12034192 44393032
261 995 111 39972872 28431225 7948205
541 189 923 24658650 22830809 1985789
444 615 993 57064757 63121505 79842386
101 73 512 5855012 14533250 2065482
174 224 632 63091216 24603165 8982013
247 955 998 59473741 4201256 46805777
599 643 321 19100429 456980 22654853
980 2 3 7368272 2 7363514
98 160 503 32056208 10474129 6076225
39 758 777 34035250 12260365 19235585
720 224 457 90417608 47425274 17921930
242 589 303 25491874 50389380 48218530
133 200 10 30945269 59221145 13981810
730 460 444 17620058 166288900 77876626
474 847 431 64166050 47890258 2865096
466 646 271 89555762 49558361 50227785
685 906 864 70065034 38302129 22113313
160 80 78 12466305 31426180 50431957
537 1 401 9488965 4367425 7412200
918 681 192 37869650 20876776 83746226
328 240 301 7382282 25207074 5322932
756 935 15 19602920 43067601 5048909
243 758 485 55250920 68142194 735778
701 457 49 6773026 49831802 49874576
905 711 659 57635956 55501066 4044122
419 401 1 14757485 4367425 13264840
401 1 569 4367425 9315428 20332313
863 616 60 25782458 4785205 11532005
200 701 195 6923592 4974749 18443057
436 44 244 17501549 47582786 32862785
708 343 955 6027073 39737482 65482245
457 200 868 21699850 41537077 3937149
382 2 698 17073410 12162890 1177828
947 60 794 15400305 10908781 2613640
157 1 681 23047636 15464872 37742660
310 436 739 51932273 34681972 10855165
719 179 995 33215305 100828597 55842280
555 309 872 76010740 44065352 30072164
90 520 436 28164825 16694053 2786260
646 382 872 1977992 1947370 4909178
188 2 874 15850696 11621306 1212562
201 711 207 37573553 14363669 20772900
962 189 457 12789433 13905698 34389241
460 343 674 32567930 23497825 53098285
580 837 457 9127633 21661088 6993961
191 415 802 18446233 1950800 32325721
466 481 560 31861840 9472690 72645130
524 794 776 15359986 13650985 22224465
191 632 773 67842536 1231938 52005890
293 917 399 85482612 65761096 27851860
965 457 499 32508250 32893858 257384
711 905 141 57635956 20678125 79666901
457 386 789 44232737 53449785 532754
503 98 193 6076225 40323421 16927578
94 382 841 31706090 4810961 21486629
960 460 831 54982600 17752221 16667257
28 91 444 36293050 41923361 48544865
97 457 580 8761748 6993961 686245
493 773 632 7720346 1231938 14886440
512 439 23 119224909 19318697 44980922
569 401 759 20332313 9685546 5398753
643 532 844 19759365 14055248 23038901
542 588 850 38864493 58763605 8941924
795 139 489 28294625 38941457 5445076
200 263 566 50059645 39914162 29517253
321 599 916 22654853 14647225 72673768
284 444 320 92071769 111415636 49045561
496 611 758 48717917 88718485 14464528
342 412 828 8083881 34016050 9013105
840 681 409 64879553 62836436 49648185
1 449 579 25503593 60797930 31858641
460 320 57 5757344 34587914 65970458
779 343 461 8884690 17489365 2510605
626 480 191 7658384 43964465 85653793
457 837 85 21661088 4465773 21905141
457 877 792 39709553 12241594 22419989
146 457 549 10143833 2406517 4745770
872 928 851 3347450 7913881 8008817
209 94 798 10037908 50431241 93028585
191 189 34 7928029 50787442 93439165
646 457 282 37188533 9840429 85288514
444 460 434 166288900 146805200 715700
839 885 459 30791845 16302496 26416733
139 1 795 12307978 20892029 28294625
478 758 353 93245125 6350506 59666161
40 457 899 23173289 4829796 8978825
2 977 805 5478490 57569993 33763105
795 139 438 28294625 41041250 63581125
959 40 913 35766400 1457237 51387877
55 588 1 97705085 14559266 45055049
1 758 907 31988114 80485562 12034192
917 343 658 23240533 15508840 29194289
252 401 56 30153620 22560185 98238501
531 646 625 29967304 80695504 13504168
13 1 880 14875666 12963205 55411253
646 544 369 108014600 60063813 54377921
495 737 436 110758037 35149897 42992434
461 343 460 17489365 32567930 62634065
410 1 457 800505 1849636 4898233
702 457 21 393896 13666888 9522080
685 912 373 26359913 20533157 80313320
75 40 64 53515880 1643300 49715060
261 995 267 39972872 4634890 58948930
640 2 382 25857541 17073410 2955025
444 931 325 93482757 35607428 17528513
1 252 401 15298205 30153620 4367425
457 581 700 7971322 19854749 17297965
551 1 443 21335332 4711673 9752993
199 847 643 50990602 1221125 66222637
94 690 901 22309354 16140496 8582306
196 644 26 72465485 62534925 2215370
19 200 457 96947685 21699850 41132065
420 1 139 17418897 12307978 25734133
888 343 984 551504 46936921 57449345
605 342 2 47777956 15160753 14517893
867 457 279 14408089 8167297 43564820
645 1 770 23525450 2521377 16005137
823 697 191 12044633 72510714 48416765
43 1 24 13087377 25679965 4154914
139 1 572 12307978 5205700 8987274
131 423 662 8144936 13653050 1191842
946 656 14 58118090 50614682 10567840
520 436 561 16694053 18920353 6801362
1 343 509 3611429 21789989 25674178
7 2 382 9977521 17073410 45264749
457 458 158 12580409 49008394 13494325
1 681 262 15464872 36736130 6005914
350 495 206 15327241 50095028 36558485
168 457 919 12002594 19161802 1507252
3 647 582 25007434 63421745 21395537
14 457 264 711250 6033805 4928585
784 606 3 29641417 9238345 7664210
795 139 435 28294625 49580068 57520789
475 444 220 31022065 88486330 15049625
1000 457 449 28832453 36559345 5428714
248 860 60 37949984 39865010 30208418
436 1 457 3559753 1849636 605965
241 2 790 23210018 24952517 69305617
960 460 444 54982600 166288900 70755428
766 71 1 55455541 19059554 10972229
298 922 944 62273410 119093173 12584585
457 1 702 1849636 3912052 393896
50 588 88 3640676 7522532 17717800
1 261 880 43621850 51651185 12963205
191 632 329 67842536 20909029 73962505
737 44 436 91198820 17501549 35149897
449 457 1 36559345 1849636 25503593
60 912 623 14761762 5519657 23709349
343 457 717 299645 23112641 28618760
663 681 918 4952330 37869650 53182120
853 200 695 29667185 1802420 16961785
75 402 446 40784873 32231449 598144
897 819 588 33139010 10588093 21847961
12 849 665 24420290 14315029 5956913
617 983 512 20198210 42988257 59776373
758 1 356 31988114 22212721 19628725
136 434 460 71519993 146805200 21607057
405 91 125 37518625 3080041 27029536
342 3 806 15153437 23795045 65635300
215 595 453 59424701 93024805 8656570
627 43 523 6845506 10870325 9460873
366 930 926 14232125 4201000 25166425
274 3 1 4389460 1 4389233
758 1 612 31988114 15497640 2966162
444 711 905 32356840 57635956 74888532
646 872 934 4909178 55523317 70177193
588 1 681 14559266 15464872 48673210
172 872 250 6553768 20184712 44899088
686 176 89 23225941 59215045 69417522
354 318 457 21926458 901357 31684445
60 667 448 25797029 61173181 35607490
2 646 382 25478410 1977992 17073410
735 124 940 11994930 9529978 30656212
250 172 543 44899088 47456401 41073833
209 94 2 10037908 2631240 15226900
155 332 557 15502752 46159560 29796264
794 1 60 26888788 3650693 10908781
2 94 690 2631240 22309354 17761762
749 1 2 5043042 1 5041405
847 643 29 1221125 567298 679093
616 165 741 16445501 15155258 24996313
568 292 269 24042905 15658417 4981444
436 688 904 6088909 31662820 21562073
909 457 168 12406645 12002594 17533541
545 71 766 9415061 55455541 28446202
130 444 91 95442493 41923361 13657978
745 40 899 4154180 8978825 965165
135 607 461 26611993 97549570 44158729
422 769 457 14250305 47367541 14083210
383 709 528 48106721 77626706 13260425
223 941 436 28943810 5642605 10202125
200 847 801 32837306 30002569 24429809
130 91 743 13657978 28354609 74963965
847 599 643 12065364 19100429 1221125
327 550 457 10053706 14347085 18546065
161 155 2 89044490 13929914 39922240
840 681 1 64879553 15464872 32947133
687 520 436 8048080 16694053 5284989
757 816 457 52632493 30832217 4408442
847 140 474 66677972 172346 64166050
627 1 2 6230965 1 6226084
886 520 127 46854457 9652186 88204841
1 3 324 1 14430733 14423138
301 328 114 5322932 34553105 24834033
559 588 866 22392473 73904337 19538720
588 1 451 14559266 14992625 738457
2 3 908 2 19551569 19543885
549 457 1 2406517 1849636 5745645
1 401 344 4367425 3702893 5324968
457 191 153 35523685 33403338 14911801
171 804 955 35256698 39097981 112944413
1 795 288 20892029 5377250 19755581
242 709 712 33427664 9175048 11108584
905 444 239 74888532 12102052 26914000
14 946 887 10567840 26626500 6089140
922 457 17 14559421 40932853 97507890
709 589 677 1799450 139345 2505785
127 886 764 88204841 22222952 46073381
553 795 290 1696906 18261365 31038709
709 589 383 1799450 32726601 48106721
955 343 177 39737482 8820200 85978282
417 14 810 10005525 11452978 4499533
52 1 930 38315050 7893410 13183300
200 167 571 28862809 16107570 53859973
444 931 53 93482757 7446500 89202497
2 352 144 43879786 109035757 16752465
281 289 632 19365925 14414157 65169802
647 2 3 25006132 2 25007434
24 43 675 4154914 19342546 14334120
721 204 376 132826984 8755240 84015648
45 1 681 34431773 15464872 95293313
457 1 343 1849636 3611429 299645
133 200 246 30945269 6857405 40267242
847 29 740 679093 34931797 31543300
697 191 480 72510714 43964465 3554645
641 565 432 2935673 5699269 4734740
872 512 953 79972930 24827549 46659733
276 444 615 56839753 57064757 72852490
10 200 956 59221145 9438365 92290994
697 40 191 39712576 28420906 72510714
631 512 910 53607497 80800465 120923674
15 756 760 5048909 5455300 7993
514 737 495 73348160 110758037 6256309
354 318 300 21926458 6047345 35116457
324 1 968 14423138 16253192 23796002
643 532 929 19759365 5853277 39797920
191 613 721 58165537 19979501 119782426
184 766 71 26433045 55455541 5518468
412 241 342 31088746 58128625 8083881
1 3 930 1 7896085 7893410
94 382 2 31706090 17073410 2631240
282 646 668 85288514 6375049 46837253
294 198 550 22619105 36040138 3978857
872 309 250 44065352 18874000 20184712
484 3 77 11005153 33152212 80172765
343 457 641 299645 4796100 6715469
550 294 762 3978857 66445940 94621189
484 3 274 11005153 4389460 24337981
1 612 799 15497640 35710756 6221524
373 685 906 80313320 70065034 34712690
982 495 16 31328552 107317825 26015149
242 589 556 25491874 27124565 3437825
355 847 29 62498897 679093 76189412
261 1 84 43621850 23577476 92280506
481 646 390 23904154 116939880 62804770
746 30 1 24194704 7806580 7095460
832 875 40 20232992 2758864 16615312
588 2 1 14559125 1 14559266
937 61 998 9646025 13299833 27250164
343 444 460 57350410 166288900 32567930
377 473 457 9079850 10612969 60541
588 55 869 97705085 19477973 30121556
330 643 847 43875413 1221125 30626298
813 806 530 6535010 85171333 62282477
362 825 955 2651977 420077 5161064
844 643 892 23038901 20682962 22439961
903 457 527 32791657 37138546 136856765
1 55 393 45055049 53148017 25423060
1 3 306 1 4537988 4533985
35 55 588 21179636 97705085 28240069
893 2 570 35509640 12305620 8316100
14 457 914 711250 31179556 35613394
336 444 257 33688125 53815625 18605000
574 599 664 6185645 6124465 23854900
2 317 736 36335945 59895394 8363813
2 342 241 15160753 58128625 23210018
98 649 871 8990416 56125397 99009901
495 514 748 6256309 28758509 14259188
242 709 589 33427664 1799450 25491874
361 512 788 127282696 47963396 19566532
630 721 191 15884194 119782426 66779444
588 858 62 48570164 54255386 51438346
591 2 818 30813236 29949250 118315762
466 646 512 89555762 123984484 6925882
970 24 182 58454612 11989745 19369629
3 2 342 2 15160753 15153437
631 512 452 53607497 559810 43453429
758 1 478 31988114 16123969 93245125
588 103 558 45551489 53035553 16441210
58 512 872 15806097 79972930 35775109
930 1 253 7893410 31722010 67506500
436 1 211 3559753 16872578 5021741
589 383 876 32726601 18816317 9672836
470 652 311 26349284 27842498 1519274
1 457 705 1849636 17868146 11415914
469 855 872 95013154 12154397 77582485
505 389 343 57350666 2970481 34218697
728 955 804 77481256 39097981 6533497
550 198 87 36040138 13804141 13454273
585 2 1 7634353 1 7637120
672 446 472 49430452 7189661 33010141
82 591 818 18447178 118315762 77766452
204 191 721 11857730 119782426 132826984
7 2 351 9977521 19046089 50188986
1 935 755 7013233 6002098 1744101
68 460 730 62398240 17620058 13798762
815 2 818 20971121 29949250 70562365
436 520 25 16694053 18994130 53219321
343 658 27 15508840 18724457 2565293
766 71 105 55455541 47137121 25205032
778 457 1 116845 1849636 2783257
995 1 261 27069202 43621850 39972872
138 3 629 8825060 7520890 23558354
495 737 206 110758037 45936005 50095028
829 323 189 21074117 54691250 9504317
436 561 739 18920353 23190633 34681972
417 14 518 10005525 17380322 34684757
457 436 533 605965 7281301 11954330
140 643 847 82393517 1221125 66677972
954 2 382 15968885 17073410 52023465
444 460 945 166288900 68061402 47860090
99 875 154 100666205 59998178 8609465
333 137 455 17127620 46399466 65766730
191 457 224 35523685 47425274 77403977
659 905 404 4044122 26685209 28969945
807 200 457 15851545 21699850 27407741
1 2 795 1 20898610 20892029
955 998 61 4201256 13299833 32233725
1 588 608 14559266 70248005 26701393
872 512 73 79972930 14533250 52372480
343 457 780 299645 12474017 16361748
495 514 16 6256309 111858116 107317825
415 632 191 45220925 67842536 18446233
967 124 735 62971285 11994930 20103229
964 457 999 23906600 10396480 50449096
208 819 897 3396349 33139010 29855653
457 676 522 14242834 38328273 10163929
943 130 91 50392633 13657978 14127301
77 334 996 114445841 1423589 104460644
872 512 983 79972930 42988257 5726725
60 685 385 39884057 84606101 17338996
630 721 170 15884194 117205765 83519465
49 701 308 49874576 11840789 16300981
189 323 391 54691250 90432730 8067280
676 37 180 7396020 12478853 22112441
399 444 343 37520089 57350410 12539033
800 588 55 38698384 97705085 14854493
245 40 865 10110600 8387716 36916036
450 1 963 26229485 25787656 58457825
544 646 577 108014600 79316513 6023509
191 189 619 7928029 66903517 97613120
177 955 825 85978282 420077 74827849
384 633 2 1989514 29865481 26630089
860 60 896 39865010 9990522 10466180
224 703 102 39765652 34399225 6116281
650 200 457 1311165 21699850 13432285
447 599 321 18685609 22654853 245834
299 503 160 9681698 10474129 27462109
729 847 643 436253 1221125 408418
1 588 718 14559266 60391949 26015965
857 588 1 40308185 14559266 7200405
1 758 684 31988114 11582402 8320832
511 846 888 45477729 1411357 61505842
955 825 882 420077 4913442 4027949
987 106 343 14469905 7577993 13186196
783 955 343 22524580 39737482 3387794
583 2 3 16773940 2 16780250
646 872 744 4909178 20908845 33581741
547 3 342 14899769 15153437 31720050
25 520 900 18994130 8450005 3598985
243 758 611 55250920 88718485 18662625
436 561 948 18920353 7317514 2870965
471 3 1 6495520 1 6493577
1 843 694 10384144 5466760 14594248
270 173 603 3768705 40052306 42395237
210 907 346 33274629 5946484 52410601
964 147 501 6805024 16857898 39187034
437 646 872 21851098 4909178 7204000
602 886 436 53026749 14424840 17517537
631 512 811 53607497 161272336 72170585
130 444 343 95442493 57350410 5387449
894 896 60 13076269 9990522 38501245
456 3 342 421704 15153437 18933065
516 955 343 43819840 39737482 398106
713 40 479 48875044 68962820 3469328
1 449 261 25503593 64794353 43621850
51 464 1 84520754 28223917 18008965
405 91 444 37518625 41923361 77398016
224 191 752 77403977 21184333 20385220
955 825 824 420077 35833562 41524625
852 766 1 44148308 10972229 16824505
706 588 1 7455130 14559266 5452852
287 837 747 9312425 7403797 190024
411 40 959 36314932 35766400 581972
43 781 812 91811600 70723826 47364426
971 455 137 42760666 46399466 23227712
681 262 918 36736130 34189600 37869650
457 914 693 31179556 1017941 31935857
754 401 569 3197466 20332313 31833953
643 729 357 408418 53990569 63739789
646 14 656 31323025 50614682 39968369
964 457 646 23906600 37188533 57135465
382 2 977 17073410 5478490 39293840
215 735 508 43236593 11264557 12161698
481 646 466 23904154 89555762 31861840
115 710 512 35079889 54149650 7348553
225 191 457 44416052 35523685 6106153
599 847 891 12065364 7682481 3658689
599 200 457 7570226 21699850 3743440
249 191 457 67675968 35523685 33730597
191 721 110 119782426 117448693 2332885
122 640 382 8943169 2955025 1664640
2 1 513 1 17738953 17730650
637 599 321 18034069 22654853 59919460
1 2 22 1 35018612 35025325
638 990 631 4644041 3935329 16972250
567 457 912 27129953 10648777 17417248
292 436 368 12540194 18929545 1273501
985 379 100 42693120 6541090 16153570
758 2 243 31982705 4830005 55250920
590 138 606 4022080 32262217 16299641
92 735 60 15524002 23909405 29853473
723 794 60 34717873 10908781 20523560
55 588 129 97705085 4799428 139769129
1 569 973 9315428 16363460 6583936
457 60 912 873953 14761762 10648777
751 14 656 17585145 50614682 65364749
345 1 781 37074881 36870497 195840
54 682 588 7909789 39843108 25356409
191 630 670 66779444 48344656 7567684
460 136 307 21607057 50458372 56433989
631 512 710 53607497 54149650 3340489
978 242 589 50039200 25491874 4252706
235 735 60 3336100 23909405 10283545
969 1 457 22502980 1849636 11487824
260 710 512 63742797 54149650 81428653
1 3 639 1 14801873 14796290
259 457 198 15748570 7138861 8042697
444 460 320 166288900 5757344 111415636
210 907 727 33274629 28968329 7249268
457 60 860 873953 39865010 29305781
646 457 652 37188533 51469370 1200737
483 457 343 18599813 299645 18025002
25 79 992 62704132 65468773 12870945
972 847 29 39649978 679093 47370661
2 155 332 13929914 15502752 25190282
164 189 433 11854112 70958645 36349245
646 786 112 25371848 11946610 62873410
859 1 449 28684769 25503593 106382394
379 343 444 37968053 57350410 13242041
634 457 549 21545002 2406517 33720713
457 436 679 605965 11070189 8203792
189 323 716 54691250 4501177 39116477
1 627 42 6230965 43356829 27145890
924 544 646 11870525 108014600 102498777
130 91 47 13657978 13830560 8715082
1 588 682 14559266 39843108 23165090
343 381 118 21662449 40721057 27816770
524 794 60 15359986 10908781 8827625
18 795 562 70713245 15902116 56645273
570 893 256 8316100 3291325 1147865
765 200 707 39876034 46641434 322436
672 446 402 49430452 32231449 67634037
160 444 98 49129889 73122569 32056208
872 512 185 79972930 32986400 23099570
364 3 725 6941842 30681664 46659170
231 599 457 5927101 3743440 3207277
875 191 251 46732770 49006805 2269205
341 182 24 4946285 11989745 24042154
735 124 297 11994930 29904425 4027385
5 417 538 65117984 76836176 71545104
629 3 2 7520890 2 7528616
575 2 585 2259738 7634353 17159125
847 140 48 66677972 12680825 32142037
907 1 210 12034192 10595197 33274629
343 457 955 299645 35920681 39737482
189 323 541 54691250 92924900 24658650
943 130 234 50392633 92027200 36194265
922 457 944 14559421 52259778 119093173
40 64 212 1643300 34727850 43081250
159 457 121 28667732 19794505 88931249
457 989 952 9974048 2944709 21212749
6 482 721 6217033 80663200 57432033
343 586 347 51935528 2507458 33527650
588 510 678 46668629 10531789 13129636
252 401 915 30153620 28621645 31763665
1 449 491 25503593 79261300 15669793
87 198 142 13804141 3653689 25611716
646 457 2 37188533 1849649 25478410
869 588 666 30121556 89751412 16469896
233 457 113 41927242 36044884 324010
183 995 179 129317465 100828597 2283508
587 439 512 21655125 119224909 48674128
922 457 683 14559421 32058144 46559125
588 957 699 24515581 18406728 6643225
613 721 507 19979501 29345012 8768141
233 457 379 41927242 31597856 17576506
689 71 766 14522833 55455541 28899218
688 436 963 6088909 48386565 88627306
285 520 25 25737300 18994130 66196370
615 993 604 63121505 13857125 21299274
189 323 254 54691250 66317090 32575240
436 679 536 11070189 26081408 3173789
644 449 676 55854434 95441481 61076405
457 914 372 31179556 56500112 15753380
488 241 2 19763860 23210018 431426
922 457 884 14559421 13787153 46438418
457 550 198 14347085 36040138 7138861
265 1 820 522050 8742037 6714437
31 457 191 12546130 35523685 73890325
630 670 911 48344656 44729600 3183440
457 837 59 21661088 32553504 2173184
229 466 646 56929637 89555762 6023609
837 2 457 32121289 1849649 21661088
559 588 819 22392473 10588093 13980386
408 963 1 57665858 25787656 15432778
549 457 816 2406517 30832217 26912500
87 550 933 13454273 72094544 34086105
512 185 275 32986400 40927016 131750056
457 641 565 4796100 2935673 5443661
269 292 436 15658417 12540194 12167545
94 690 838 22309354 77501330 16656452
457 40 232 23173289 942785 33153250
183 995 186 129317465 40380064 59794945
44 421 228 26298640 32645425 41086025
200 847 695 32837306 25349722 1802420
643 847 921 1221125 12250325 20662650
14 656 197 50614682 4810996 24672026
49 701 442 49874576 7667306 24434242
842 200 457 7874545 21699850 8804905
457 343 539 299645 27284200 22772825
