3921 39102 28
3071 3749 8952050 O
2586 1452 4176412 I
136 3525 3400225 O
2269 2933 4955043 I
1388 2560 9544166 O
978 380 2943441 O
3086 2338 179989 O
223 3783 7477482 I
1662 963 1359326 O
1869 599 5724051 I
1896 2098 2862390 I
1611 1289 2015758 O
1005 3602 3879121 O
501 3267 6243155 O
3352 1195 9200731 I
1879 3868 6184036 I
3394 1922 6465975 I
1671 1425 1952898 I
3248 1230 9932089 O
1235 3693 8277593 O
1794 3881 9789269 I
2581 1185 3179743 O
3443 3440 7349952 O
2768 2533 4154617 O
463 2590 3200642 O
439 779 9884658 O
2484 3372 586615 O
727 143 9393688 I
2300 1830 9244272 O
2440 342 3078853 I
2532 1856 5670101 O
2394 393 383225 I
3279 3332 510885 O
2157 3801 7258678 O
643 532 191779 O
1146 340 8181886 I
586 2379 3232889 I
2426 3124 1928428 I
775 3151 6907734 O
1598 2236 296398 O
2016 3224 9220180 I
2357 1767 4899246 O
5 576 4884910 I
2007 2408 7824989 O
2788 2513 9573936 I
3209 2322 6790547 I
1903 1019 1356195 O
38 2525 6987171 I
2854 1354 5188339 I
2559 1262 7931933 I
1059 3816 1537795 I
393 1202 8547499 O
151 3659 6384925 I
2471 1079 8582253 I
107 257 798199 I
2232 1648 5578027 I
2004 1319 431198 I
1439 1408 4756370 O
529 112 2822917 O
2538 3291 6742520 I
234 1103 447116 O
1457 2083 6900859 O
3100 3425 1773463 O
2603 884 4255746 O
2969 1354 5808762 O
2356 893 9901212 I
1483 691 5959021 O
240 960 2608273 I
233 2217 6327641 O
321 3870 502881 O
1438 348 7078756 I
1692 2532 753014 I
3114 2178 8890995 O
756 1949 6887029 I
973 2064 9010273 I
3723 158 5201638 O
784 279 5298634 O
1176 3658 9959966 O
1228 2585 3943913 O
224 584 535063 O
2797 2546 3524607 O
540 1079 2719881 I
3680 1414 5831623 O
1277 2475 5935044 O
2019 3395 7596286 O
1186 2216 5902193 O
314 246 506535 I
123 1087 5466200 O
3326 2686 7027779 I
2555 2338 9809999 O
86 1981 1084333 I
1868 2701 9556644 I
3897 2484 9443755 O
3110 2821 6988073 I
2421 2135 9095171 I
827 695 6631672 I
2188 2274 6635581 I
513 1442 1905164 I
2182 260 6480530 O
3300 1378 8606987 I
1379 2124 5930573 O
1982 2167 945342 I
987 1246 5029568 I
561 2732 5255388 O
3402 384 1123039 I
2854 352 7648015 I
572 3327 6965385 O
2359 491 2776135 I
3730 228 1106213 I
2154 884 305330 I
1171 742 7395063 I
2821 3144 2607307 I
2687 1887 3996656 I
1296 2687 532070 I
476 1610 8194607 I
2102 1473 6836669 O
1375 3376 6446714 O
2633 2329 3790951 O
2731 892 5466579 O
2375 352 589515 O
2444 145 9479540 I
2543 3081 1514816 I
1976 156 1499249 I
1145 2939 5861177 I
1093 1415 4151430 O
948 2308 4782298 O
1300 2202 9358262 O
1759 516 1378237 O
1548 1606 5098137 O
1 509 2930119 O
2182 3422 2529857 I
3780 754 4048774 O
1997 3404 1130612 O
590 2429 3051846 I
1743 2872 3872413 I
3531 341 2645141 O
195 3074 2095697 I
1480 3868 7773051 O
1308 2747 2487339 I
1258 1578 5935500 I
409 3458 7889382 I
3777 3549 8477835 I
1633 763 1739751 I
3578 2973 1834568 I
169 3058 4698833 O
3072 2471 5052123 O
3370 3294 3033178 I
2338 2462 6114336 I
2415 2858 3201920 I
1713 2484 3060404 O
3556 1295 2442979 O
377 2275 3569765 I
1704 2070 5025595 I
251 2299 3163030 O
3110 3174 3653827 I
640 1605 3855682 O
496 2428 6066103 I
2299 1938 2531882 O
1708 2567 7848858 I
1398 3197 1148169 O
3375 3640 4197536 I
965 2803 6813228 I
2840 1962 7870113 I
3179 1524 1204318 O
1975 1126 5964911 I
1370 105 1037879 O
1757 1008 3556124 O
3171 3847 1033164 O
1597 1517 1477316 O
3604 1166 1835488 I
2818 3442 1834568 I
397 1348 6109345 O
934 3033 2924844 O
2147 3550 3094777 O
3634 2706 2085032 I
2022 1726 6600560 O
1982 554 4908508 O
2253 855 8784239 I
3708 2938 9257189 I
2367 3031 1348392 I
27 1267 5881121 I
2736 2930 8618023 O
3668 370 9067396 O
1994 799 9715864 I
1011 1584 9715869 I
110 3428 1705487 I
408 2001 8719128 O
2890 1783 1133902 O
200 3664 8389581 I
2399 2371 7544581 O
1777 3091 3993594 O
2231 1762 1698823 I
1944 3198 3307214 I
53 1774 788948 O
3656 1909 9831385 I
1694 1257 5963972 I
1269 1853 2579102 I
3398 904 5274695 O
2719 1228 8926967 O
1389 2972 7085622 I
2045 2734 5519200 I
1462 3759 2710320 I
1864 857 6814557 I
2806 2108 5022748 O
531 949 2901025 O
3081 3199 5058704 I
2557 3768 1642632 I
3032 2803 9228641 I
3428 1487 3014390 I
3701 1160 7306052 O
2782 2477 857324 I
3132 634 7156708 O
3387 3319 5801320 O
2230 1808 1136904 I
705 1039 4349651 O
2613 441 3727016 O
2827 1284 1372545 O
2949 3610 6971408 O
1795 3434 4929130 I
1508 989 6552592 O
2635 2910 3957827 O
1650 1386 6572961 I
2955 758 9354199 O
2124 710 8661622 I
2159 2355 3783494 O
681 1924 4841316 O
1351 213 2338457 O
871 193 4607200 O
2900 390 6639052 I
1258 970 6608437 I
3191 3338 2690103 I
2247 746 2793384 I
1071 3257 7566756 O
656 1416 8277348 I
2247 1493 5361272 I
1454 3402 1598222 O
1218 488 9528622 I
166 1319 9227441 O
1973 1326 7339495 O
1731 2366 2883789 I
2211 336 4709919 I
3643 2375 3587779 I
141 3745 4965965 I
3715 2203 6997246 I
1827 612 671298 O
2278 3685 8924612 I
2977 2519 4288288 I
1559 3221 4078120 O
3482 759 7717195 O
2565 238 8504092 O
1663 2942 8158149 O
1438 3700 1967829 O
3796 3801 917789 O
3192 2426 7484441 O
1159 2712 8204913 I
2652 3876 6894325 I
3094 3879 1993301 O
913 1812 6023076 O
3700 703 6488232 I
1179 3025 5671408 I
1344 592 491110 O
1296 265 8096455 I
1605 2650 3602970 O
689 2512 9791170 I
373 90 1087219 O
2046 1308 839717 O
1276 2577 4562876 O
2352 1789 1109183 I
1119 1495 9985487 O
2858 706 6349195 I
2885 1059 328939 O
744 3643 792336 O
432 1593 921579 O
166 3787 9794783 I
2505 1834 4884898 O
986 2252 4904368 I
1115 1193 5102769 I
3331 2649 2176042 O
1092 672 4832021 O
2593 2530 7272638 O
2009 3548 4365356 O
1143 2493 2396618 I
2560 1542 2498257 I
2849 2381 4103843 I
1242 2257 8205417 I
2793 1531 1196389 O
3531 1933 5593348 I
2000 2521 9700761 I
919 663 2341886 O
3884 3602 5158857 O
2163 2527 8544314 O
3586 3832 4204817 I
1209 3796 1156702 I
2593 3344 1909262 O
3333 3869 6853903 I
2803 2869 6126975 O
46 3668 247070 I
403 1100 8793960 I
449 2102 1239147 I
681 3224 7115053 I
2376 3584 76883 I
2685 3063 2282300 O
2948 3384 4051515 O
2928 1941 561105 I
2818 3438 3419459 I
557 1831 6573573 I
3234 2898 5629610 O
1865 253 4907364 O
7 471 6154655 O
782 2616 9809134 O
1405 810 7490288 I
3719 3422 7128597 I
2297 3737 437090 I
2905 3600 5478453 O
1652 2078 3220738 I
3627 3698 8739626 I
1008 2359 8573377 I
2109 799 5862732 O
144 963 7851635 I
2209 3403 699670 I
2730 1375 7850246 O
610 2077 7688530 O
1268 3367 3004698 I
540 3033 5119952 O
182 3684 534629 I
374 121 8840489 I
762 881 5290120 O
2054 431 6224812 I
3771 1276 6732636 I
2492 2029 5274288 I
3875 3049 7663654 I
310 1309 1976298 O
406 3104 4229107 O
2778 283 8985050 O
1731 407 5933601 O
1187 598 4262430 I
2859 2611 7076330 I
3474 2785 4971479 O
3824 2244 6999202 O
336 2812 2034737 O
2859 436 4094166 O
341 3352 9787570 O
3291 2931 8779295 O
2719 1671 4527110 I
1842 1339 2824960 O
3128 2247 8330341 I
1581 1686 8745646 I
782 188 8633214 I
1874 1664 4925680 O
3250 2532 3568700 I
2335 3204 2367758 I
3025 1355 3052827 O
3285 19 7706431 O
1861 2066 5226072 O
1989 3472 9249254 I
2470 690 1602505 I
1415 575 414855 I
1277 1994 3015690 O
3808 2411 4189576 I
797 1576 4492936 O
166 3782 8684138 I
2078 1001 9348595 I
180 1960 5024160 O
2367 878 6160410 O
539 716 7168086 I
3309 1731 987467 I
1430 1519 602569 I
709 3386 2196496 I
2612 3316 4939879 O
3391 3709 692113 I
3194 2621 1916620 I
3228 1262 7705044 O
1529 919 7287151 I
3805 2195 6905752 I
2797 952 6195087 I
3466 1346 5955170 O
3006 3383 7519902 I
3693 856 4216951 I
1306 2685 5619322 I
1442 3335 8367927 I
2289 2598 3384002 O
3672 472 8440794 I
940 1634 4085567 O
1101 2348 3413895 O
3231 644 3120726 O
2596 1406 610581 O
2744 500 125370 I
2659 344 9267379 O
3559 461 7122757 O
61 3170 9849415 I
184 1601 635042 I
941 546 1536163 I
1731 1096 3504965 I
887 1031 571840 O
352 1061 4750707 O
1842 3651 9621107 O
1160 2589 328809 I
279 2616 8057968 O
1223 2971 1095934 O
2010 3249 4382183 O
736 3264 6407834 I
423 2615 6227471 I
2486 1358 6712168 I
2027 948 4141933 O
1137 730 1942923 I
3542 69 5530141 O
2136 2414 7223471 I
3868 471 3391933 I
1593 1715 4789013 O
1969 1405 1171234 O
92 3096 9889933 I
1350 2793 4643619 I
3169 402 7608707 I
3095 1925 8230573 I
1903 2975 790267 I
1251 3661 6497680 I
2735 3226 2542064 I
2479 1656 5052538 I
702 3238 6363994 I
2013 3711 9996090 O
2956 975 204464 I
3047 3351 373310 I
2094 2476 6613235 I
3301 2722 7158549 O
361 449 5833850 O
2159 3598 6721351 I
3528 404 1883508 O
3453 1095 2807321 O
2004 1588 5392468 I
773 3657 1882054 I
384 2355 3867682 O
470 3280 2224551 O
3517 1529 3683121 I
3121 3612 4571737 I
2431 3442 6560463 O
2509 2924 9421504 I
336 2865 8112604 I
2710 2092 2568975 I
3757 837 4463443 O
3834 383 2438048 O
3916 1451 4036582 O
1074 2710 408550 O
2404 817 4396841 I
2412 582 4193561 I
3280 167 4159709 I
637 3011 9025315 O
3099 2631 9840728 O
3862 2472 4016152 O
1363 577 4050993 I
3886 842 7863640 O
3105 2065 552653 O
321 3751 7013679 I
2350 1258 7672144 I
3042 2387 3197425 O
1765 1191 9662347 I
1521 1388 2936843 I
3381 1048 3422445 I
2202 2513 2017455 I
3843 3609 5129707 I
362 2117 5174456 O
3646 55 1187490 O
2521 377 8773999 I
2841 2108 1442210 O
1887 1493 5405424 I
161 1472 4438245 I
2998 2226 987323 I
210 1203 7014009 I
302 1150 872099 O
3817 3239 1675757 O
2102 2001 1642762 O
1110 1387 4653039 O
3830 747 5859016 I
2985 934 42832 I
507 2924 8721130 O
2841 3153 6684204 I
1716 222 8215914 I
863 2192 1523739 O
3052 3734 8224635 O
3276 3688 8220655 O
3863 1457 1283928 O
846 1971 3593179 I
2384 3332 9823942 O
1024 2984 4244319 I
2714 2593 3288988 I
1319 706 3112847 O
640 746 7877345 O
1241 614 9980906 I
3217 3419 8104208 O
532 2580 6760749 O
2935 1851 2940921 I
396 2935 6422537 O
2324 257 1134356 O
1776 2870 5765266 I
2353 2265 5626810 I
3691 577 7072882 I
569 136 2667691 O
358 2880 8990412 I
1752 3404 8822297 I
2416 589 3628606 O
1183 1414 8507720 O
1905 593 6349850 O
1848 160 4067384 I
367 1172 745063 O
1503 2798 7018600 O
3156 2402 2589348 I
3761 3781 9394918 O
1108 2032 3593260 I
1061 211 773998 I
2600 1883 7223204 O
1902 1546 3007024 I
3250 208 2164017 O
3186 2272 8201383 I
2351 3675 9505443 O
3034 1473 1515862 O
1 3078 2549691 I
1842 3100 7285830 O
3320 2873 2797376 I
3083 1692 3248199 O
3589 391 7536635 I
1470 2241 334519 I
379 1277 8636268 I
745 3512 1666371 I
1367 781 8030176 I
1172 3303 905882 O
3161 514 992438 I
3899 2578 8179980 I
3080 1682 6751485 O
2559 1106 2732151 I
38 1629 2377254 I
1123 1157 7976932 I
808 2460 6621922 I
261 61 3295751 O
1205 998 8348805 I
3115 2886 9572136 O
2098 829 9015938 I
1376 1822 3179701 I
3805 1128 3634191 O
349 3085 543579 O
208 438 8371192 I
3747 1274 2163442 O
3362 1265 9891905 I
2700 3272 3564457 I
3108 504 4263901 I
3630 1958 7522383 I
2849 3460 4657736 I
2492 2362 4174761 I
2568 2020 6279195 I
1096 1348 6462665 O
1200 3450 2789134 O
2194 2913 791803 I
1492 687 6658739 I
2811 3677 4208910 O
3149 3341 3759431 I
25 3780 6846584 O
3689 3590 2181172 I
1808 3247 8782653 I
1320 1419 9726028 O
3448 346 1936318 O
3564 2898 1416487 I
890 3261 7598386 I
330 512 8949125 O
2674 2569 654873 O
3878 416 2882935 I
2274 73 3106953 I
2194 2236 3491863 I
3878 3168 2249706 I
470 1509 3657997 I
709 2250 3904626 O
441 2767 1837934 O
2780 2944 8475641 I
3800 2390 7779980 O
578 1762 2213047 I
1016 118 8966735 I
2087 3069 4019233 O
1482 2513 581373 I
2629 2028 3254568 I
1065 2425 3562014 O
540 1804 8089211 I
3600 976 1502132 O
1543 3633 8056907 I
1925 1935 1086121 I
3760 2619 3036934 I
2892 1093 5729598 I
552 2748 6966943 O
3841 404 3422156 I
35 331 2012767 I
96 2071 8173305 O
2376 212 6632716 O
249 2264 339452 I
1568 2538 7979400 I
3384 3081 9028765 O
1806 2835 8494735 I
3840 2059 7027648 O
644 1509 2279989 O
1759 222 3213336 O
1684 3552 3499757 I
2420 2304 6829005 I
1629 1673 3857044 I
1049 3618 8921482 O
2036 2209 4355969 I
599 3737 9738780 O
2218 2185 8545063 I
3559 2 6688693 I
1862 1901 6234769 O
625 2568 6697131 I
3211 1355 3274551 O
1673 1544 204630 O
879 2105 6476787 O
2768 2819 9481079 I
713 241 3451570 O
1281 1506 6721811 O
3711 3276 7418932 I
1328 3375 2146954 O
1549 17 4343633 I
3746 368 1644524 I
1013 603 1940017 O
2274 2637 2540436 O
2598 1559 8941705 I
3838 2545 1998997 I
2801 776 7133158 I
933 1641 3897658 O
3724 3020 3890398 I
3586 292 9163886 O
1859 2592 9112901 O
1089 3602 981446 O
1255 3649 9896632 O
1713 1110 4336981 I
1984 283 6120542 I
703 3241 2200107 O
3832 1070 4732203 O
3473 881 3706822 O
3105 853 8730014 O
585 1724 795148 O
3458 2588 8518384 I
1055 2840 5182348 O
2967 3191 5808019 O
877 381 353335 I
2746 131 898215 I
83 3708 2490395 I
3036 88 8772507 I
1195 2102 6570581 I
1313 3153 3658858 I
299 467 7401566 O
3278 1542 8928917 O
1917 664 1615694 O
1693 1399 6853184 O
63 2341 2086285 O
2616 1994 4368809 O
2285 447 1796329 I
1957 1295 5989756 I
914 3088 5904488 I
3567 3614 9720078 O
628 2802 3716272 I
1372 3326 4532399 O
2301 3382 7604408 O
3371 1320 9107624 I
2159 1938 851566 I
2806 3097 5404256 I
3885 2441 6008747 I
788 2348 7037643 O
3097 3190 4376937 I
3176 593 9611783 O
3574 2692 3706636 O
3415 3528 6074174 I
1281 3506 6560810 O
2111 454 9425290 O
1034 3447 703898 O
2558 3813 9630243 O
2215 159 4235849 I
1350 3463 2940075 I
102 1446 3973973 O
3649 1399 3014118 O
2945 3535 1888467 I
1868 1776 1262729 O
207 1602 5656450 O
3620 1129 6847416 I
1387 3737 5814735 I
1779 1943 6239286 I
2712 2821 2501426 O
1424 926 2320117 I
2162 2428 4746819 I
160 3734 8943437 I
3164 1356 8054937 O
822 1092 5016101 O
1720 2986 8060260 I
2216 3225 8314286 I
1448 3098 2493097 I
143 1430 7534691 I
1073 99 3932393 I
2485 2440 1941030 O
3533 835 564041 O
2391 1129 7680507 O
57 2162 3128938 O
3207 2247 2750950 O
2568 2387 9679946 O
488 266 9343910 O
3095 644 2130706 O
1612 2539 2340760 O
2542 1842 8058876 I
870 660 5967674 I
713 3896 3287556 I
3046 988 6126722 I
652 2651 2230737 I
3623 2550 2258136 O
316 507 2396635 O
880 1109 7963593 O
1759 2010 8185416 I
2570 1503 7476619 I
184 907 6005256 I
717 1189 8649433 I
3332 3048 1469276 I
500 3635 8196076 O
979 2112 490952 I
1233 2538 7715640 I
3165 878 3241309 O
3765 1209 4748586 O
3674 3557 2239731 O
83 1614 335775 O
27 364 8621439 O
1778 2763 2526487 I
3211 782 4981825 O
454 2312 5143374 O
2560 1447 5633707 I
2320 3746 8819859 I
3187 2220 7281422 O
3167 1537 8268921 I
3578 724 9917954 O
2670 3459 7777095 I
3245 3101 2497973 O
2135 702 810170 I
238 349 7188168 O
2636 620 7647940 I
1733 460 341283 O
2050 1220 1237990 O
43 2021 9902541 I
2751 3632 9220260 O
3854 2342 8728810 O
2399 3449 3759892 O
1397 2777 1282279 I
1633 2372 6000741 O
2202 1084 6425063 O
1007 1512 7818878 O
1023 767 9468763 I
3554 1751 3626851 O
2571 2402 3548790 O
3006 2768 5941786 I
2799 3299 6313786 I
2190 1455 351666 I
468 1258 7017426 O
2036 439 9187819 O
3236 876 4618811 I
1164 3413 2479705 O
805 2651 9239661 O
1895 933 689277 I
2301 2029 9609408 O
2861 5 7621736 I
892 3249 5569141 I
3104 1668 5575106 I
1406 3738 9950999 O
2647 2766 3454680 I
1590 2074 519139 I
1431 735 9126948 I
1626 3691 7568758 I
2271 2448 3894482 O
3529 3846 9145033 I
2764 450 4802455 O
747 300 418884 O
2267 3707 8679076 O
541 2300 2568094 O
3920 302 5664542 O
3568 2750 3732385 O
1412 3502 4660106 O
3292 2344 7590346 O
874 875 1877686 I
412 3253 7686579 I
1148 999 6357040 O
48 3639 864169 I
3155 1616 8968858 I
1432 484 5667756 I
2846 2505 9866743 I
2705 1876 8725346 O
702 917 1004384 O
2830 3732 4888211 O
2398 1252 6722045 I
1835 3000 1596717 O
2514 945 9439835 O
118 518 2229651 O
1962 541 7984430 I
3328 2871 3508644 O
514 968 3284411 I
939 1406 5917312 I
3557 2980 8773516 O
152 1190 6205966 O
642 2963 9647957 O
3919 2619 9638510 O
2754 1450 2558407 O
1175 702 9944105 I
1995 1511 9484497 I
2288 3375 3186617 O
2790 755 3857091 O
2547 1563 9218857 O
1848 873 1342124 I
2901 638 7933184 I
2884 380 92891 O
1606 3739 4241124 O
1324 1157 8694475 O
365 269 2235562 I
410 3094 7512477 I
1978 1451 7626268 I
602 743 5485096 I
3111 388 8758207 O
351 1690 5523580 O
318 2791 8268196 I
3073 114 9069181 O
3556 3179 5073269 I
3374 3264 3264329 I
263 3071 3424392 I
2915 3314 1177178 I
3547 2152 3525476 O
40 1017 6437794 O
2270 3074 9359230 O
3914 1251 4925848 O
1400 1138 5203537 I
1666 3873 9515061 I
483 3693 479134 I
2972 3422 7673749 O
1273 3363 7877315 O
1519 1536 7466195 I
3777 648 1247504 I
1237 1842 5792629 O
3327 2955 6352212 O
3319 1054 1029780 O
2513 2438 6739877 I
1570 618 456690 I
3110 199 9040511 I
316 1157 905557 I
3771 859 5034612 I
3707 569 9097259 I
2845 446 492525 I
338 1076 1006584 I
3023 778 8524784 I
2413 206 5167729 O
820 1429 2064571 I
2128 290 2479998 I
765 1850 6187618 I
303 2066 7588478 O
448 2329 7056228 O
2104 3468 56756 I
2380 3159 5056073 I
3086 870 695078 O
1671 1968 1268724 I
3227 171 5849817 I
2221 2319 6538092 I
726 3428 2781620 O
103 1279 8859876 O
2455 1645 1068510 I
410 3544 9967414 O
1244 1152 7605425 O
1136 3131 3222227 O
546 988 7225660 I
2086 1946 9859054 I
74 3700 3136962 I
3569 1046 6700346 I
634 99 5748710 I
3904 2294 8293233 O
1174 2379 5795492 O
3132 1191 4933429 O
269 2639 8862840 O
189 462 9993490 I
3203 3024 3229117 O
969 943 930555 O
1962 1281 4597838 O
3458 2215 5264482 O
1515 2831 9939231 O
1826 3203 8472742 O
202 141 9945600 O
3327 1155 2428247 O
2486 3635 2748574 I
1256 1341 6273689 I
2809 1891 1145768 I
3108 3640 586314 I
3719 3271 4088332 I
316 360 5903758 O
2161 275 4033772 I
1714 3408 6035467 I
3731 3032 6361758 I
112 2902 8982100 I
2336 3060 9554525 O
3778 2055 4522215 I
3754 646 4134632 O
790 2741 3032315 I
918 826 6349683 O
697 1284 3292532 I
581 2769 1019197 I
583 2060 9618739 I
1383 2660 1448702 O
1145 2444 9592577 O
2538 991 2008673 O
2872 2400 3596241 I
1321 3427 11477 I
150 822 5437615 I
905 1900 1605646 O
1362 2004 5534166 I
3750 2268 6179157 O
1062 3879 6463770 I
1546 974 57918 O
2059 1671 2273039 I
1048 2002 2371765 O
2851 2249 6368812 I
3681 3709 8938921 O
2667 2295 9231158 I
1634 3175 2830910 I
1504 3843 418516 I
617 3249 2326795 I
266 1103 446032 I
1688 1814 9971357 O
3895 1591 6379474 O
1418 3350 3726645 I
382 836 1259227 O
2664 523 8048357 O
2590 1999 7116161 I
1302 3533 8400423 O
3612 3735 3437538 O
2069 1261 3863371 O
2099 568 2120557 I
2569 2530 288886 I
2472 80 1447040 I
2803 3543 704098 O
2053 1240 1318277 I
891 1571 9183299 I
1029 587 566768 I
1230 1523 8453045 O
3285 595 6399173 O
3147 2015 1338097 O
3530 3140 9830409 O
12 107 9934770 O
2875 441 7553275 I
3576 1421 341080 I
2621 1706 6475970 I
3310 2245 3091952 I
1416 1067 9171023 O
848 3741 2458685 I
2050 2295 885052 I
2660 2265 2338256 O
1588 3078 1163505 O
2698 3426 7478511 O
91 3464 7930380 O
1653 1857 5002679 O
2666 2280 3468430 O
2439 3274 5061045 I
1348 1375 4739568 I
1295 1821 7703583 I
438 3634 3741672 O
1809 2110 9179252 I
2458 2397 9369856 O
2188 3219 2110017 I
827 3032 7489130 I
2149 787 4200893 O
1167 1333 9441666 I
2886 1885 3835916 O
1215 1876 4049136 O
3739 2204 1649320 I
2841 3200 8834930 I
1257 539 4884843 I
3394 3614 1554381 O
2298 553 2290231 O
1530 2002 2721180 O
3743 3669 9914238 O
2405 2677 3190991 I
2352 3386 1288701 O
3761 1526 326761 I
127 1064 3061380 I
1317 727 8777541 I
13 1270 123911 O
1120 1264 2024716 I
540 621 9010409 I
2480 3504 7988408 O
1954 155 6350001 O
3809 1226 1309581 O
2146 429 8916856 I
3115 1394 5568827 O
1567 3502 6446932 I
3907 3626 1861836 I
751 3205 8942094 I
1564 3734 5892370 I
2190 3314 4008701 O
1012 3472 6845842 O
1457 1873 325131 I
721 2341 3466512 O
1736 2037 2188223 I
781 692 9224082 O
3622 2520 101845 I
2410 1562 677526 O
3825 1315 6520463 I
2302 879 8807584 O
2576 2466 2889295 O
872 3229 3122074 I
2537 3114 718614 I
1553 2252 6381806 I
2905 1635 8838422 O
69 3127 2260259 O
3462 1884 5306594 O
1709 2399 1654243 O
1062 2924 1980770 I
2889 3635 2260862 O
1063 1213 2974083 O
919 3889 9303531 O
511 3665 5430222 I
65 1315 7098066 I
3223 3578 6709396 I
1188 325 902651 I
828 3039 1208274 I
2728 3906 5730474 O
1704 2236 3437516 O
398 3296 5837160 O
2709 1674 5160657 I
2761 2381 395397 O
1524 1802 443746 O
844 2509 5514362 I
465 851 3309865 I
315 1307 1974938 I
2613 237 3436053 I
3666 2153 9646247 O
1560 3748 3853113 O
759 2327 3857677 O
976 1039 2433929 O
