3987 39900 30
1259 1913 6028472 I
3924 3485 1735685 O
2247 2330 7011143 I
3984 1819 4221133 O
1755 496 106972 O
1410 3434 5187570 O
571 3081 3516319 I
3060 3543 293795 I
3276 1576 7484666 O
3867 171 5455876 O
1873 3497 5885766 I
3107 3678 3327355 I
3864 2476 8345225 I
2092 2658 42020 O
3925 1244 8737084 O
2412 1726 4484145 I
1470 2425 3093751 I
135 671 4031362 I
2395 3148 6967658 O
143 1398 6194281 O
679 2938 8410303 O
849 3099 745947 O
2355 784 1632355 O
3259 1324 6896011 I
553 298 1455269 I
2981 330 2365334 O
900 514 2178185 O
3264 3071 7051331 I
2457 3020 1165554 O
966 2918 8771563 I
726 1844 4728109 O
3448 108 810617 O
3100 2494 7948392 O
3711 2847 4844588 O
434 144 3705930 I
3731 1671 7087426 O
2017 1281 9420327 I
3678 3118 5954501 I
717 3700 567467 O
2604 3689 410421 I
2908 674 9756469 I
1854 2146 8068842 O
1415 2897 5307219 O
2053 3157 6803815 O
27 1778 1588976 I
3109 2180 3446491 I
725 1543 962798 I
88 491 3705558 I
3958 3727 6662192 I
758 3943 2144434 I
3142 2664 8011489 O
3731 1802 7949561 O
3215 1543 574190 I
266 2822 6434613 O
510 2934 7523525 I
293 2874 4562881 O
1136 1358 3937933 O
1547 973 2231429 I
3855 3645 1324127 I
2751 2533 1563016 I
642 1356 9099762 I
519 1214 8302566 O
2992 1349 9386587 O
3785 439 29636 I
793 1881 1006695 O
2568 2770 6204790 I
823 125 3602225 O
652 819 3079373 O
1626 2625 135147 I
678 1272 359727 I
3114 2460 4739173 O
1345 3328 1859131 I
893 180 9681670 I
919 2619 7469569 I
3125 1817 444353 I
455 3785 6060786 O
1686 2644 3902020 I
2152 2520 3528792 I
2957 1716 4577254 I
1596 45 8231625 O
1746 3923 5792372 O
2627 141 8857035 I
3408 2319 9869232 O
1824 2615 3058831 I
2259 2146 9972594 O
2370 3173 5601192 I
1396 2163 2640405 I
15 1285 7226929 I
2613 1369 7674023 O
27 3281 6840477 O
2934 2824 7958721 I
106 586 4900734 O
2671 3710 784274 O
332 1327 5616767 I
2589 1851 231529 O
923 18 2942518 I
3257 3285 5725741 I
2738 940 6765680 I
2225 690 1289697 O
3340 3540 2273605 I
3277 3255 7928330 O
3708 46 8579289 I
100 2635 7212885 I
2598 2169 5879924 I
2142 899 3798837 O
43 3978 8268546 I
2484 114 4797129 I
2232 1740 8315275 I
3606 3562 7272044 I
2936 774 7362499 O
1593 1627 2655070 O
3839 2003 3658875 O
3111 3131 6554532 O
157 1592 1906187 O
3797 159 6426028 O
880 252 8204939 O
889 3386 9371450 I
1887 3001 7601094 I
1161 2943 6960506 O
562 1381 3151806 I
870 549 6267739 O
986 1936 3326065 O
2785 1615 2314004 O
1077 1201 2542033 O
1261 1631 6200997 O
389 2948 4540299 O
3101 222 3507354 O
2762 3896 5661493 I
1311 180 8050564 O
624 2416 1231428 O
2437 835 1146730 O
74 649 2625520 I
454 483 723485 O
1872 1030 552622 O
1303 3198 4151964 I
2001 3938 6101892 I
1796 637 7038448 O
417 3812 7851670 O
3628 1220 9044008 I
2825 3160 1905441 I
3524 3216 194096 I
1876 1827 4546926 I
3737 968 4516815 O
1575 2388 9990162 O
1117 583 1479452 I
375 757 8242120 I
404 1980 1234711 I
3903 3851 4633073 I
3198 2274 7337842 O
2941 1807 4494977 I
1860 3467 355363 I
648 3569 9607558 O
3665 982 2753049 O
2636 1715 9505912 O
1884 652 1679502 O
3757 1263 352024 O
66 2514 2877060 I
1124 3902 9400022 O
1527 3150 3967443 I
2744 3641 2938386 O
3079 3704 1358337 O
1488 3297 6461262 I
3838 798 6965848 O
1527 3742 3203903 O
1328 18 8250098 O
3602 2521 9482239 I
2895 3475 1492776 O
2845 2317 6744684 I
3961 3927 4864881 O
3103 152 9681121 O
477 2023 667380 I
2261 3651 4757148 I
3933 1701 7229753 O
2958 135 5607407 I
3051 3371 7738473 I
2203 3670 9968665 I
957 1003 1634178 O
646 3919 7329132 O
2454 3783 7008702 I
1776 185 3901943 I
3487 2831 7799154 O
1312 2726 6998729 I
2275 1480 2149696 I
582 3910 3654926 I
1521 3293 6768823 I
2211 1621 2215866 O
3836 653 4928247 I
1414 1982 334556 I
54 1899 7960540 I
2178 3037 5874099 O
672 2248 4499566 O
983 158 8882655 O
1981 3541 1183194 O
1171 1044 4836601 O
1404 2179 4095704 O
1451 1504 2657455 O
1367 3499 9152382 O
1885 1951 5068325 I
1164 907 4371317 I
2958 3768 3601619 O
1203 3939 319006 I
1081 1786 9674628 I
3230 3209 2075158 O
2682 321 9362024 O
2362 683 9596042 O
3262 3057 4782564 O
2843 2357 2940318 I
1246 3823 1319680 I
497 297 113729 I
6 3238 9996396 I
410 975 9158533 O
3221 3289 5560162 O
2527 846 8952188 O
3445 2179 3512567 O
3464 1213 2459947 O
2813 240 709869 I
1065 1750 7823214 I
2938 540 2343904 O
738 1934 8422444 O
538 514 5929944 I
2 258 2649364 I
2111 2461 378667 I
3172 2990 6829390 O
415 2897 4055993 O
2661 2630 6644867 O
2529 993 7816570 O
2360 18 3059165 O
1916 554 6805691 I
3535 214 9918355 I
3308 547 9816618 O
3228 299 3237828 I
1507 3670 9880995 I
2536 1223 3950281 I
3960 774 4360647 I
883 3110 5605085 O
3114 3737 7960786 O
2219 3803 7293659 I
2331 3527 3889536 I
1474 699 4897989 I
3453 17 3205090 O
1450 1862 4327611 O
532 3716 9225773 I
3882 1183 8129468 O
2453 496 8491823 O
3189 3193 2651107 O
3803 3928 8981677 I
2010 2224 2374104 I
3380 3492 3080282 O
3157 893 1840184 I
2507 2393 4589682 I
353 3107 4362204 I
2663 2817 7981817 O
197 152 5546846 O
1883 3768 2531250 O
1820 139 6037498 I
480 1247 2341055 O
3299 1060 3338380 O
3718 1711 2741933 I
3680 668 9753771 I
1623 1930 9532102 I
1958 3313 513581 I
265 1066 8709664 I
584 979 3457766 I
594 143 730147 O
1243 3975 8685442 O
2048 599 9270152 I
3057 82 5858218 O
497 2334 391058 I
1159 3698 6525656 O
2909 3038 6523844 I
1666 143 504411 O
1474 3383 3022146 O
2948 2916 1970303 I
2703 712 8388109 O
1384 1287 264329 O
2847 730 4451519 O
882 2910 9487648 I
705 2294 1831853 I
3221 1459 9768113 O
166 1334 455886 O
1933 1655 9700610 I
3134 1234 6266320 O
398 2505 8333241 O
1694 2775 2477542 O
1080 1911 3540912 O
3910 291 9397550 I
949 941 2692439 O
2637 255 1932743 I
744 3969 2433048 I
541 3019 3987913 I
512 2141 351703 I
2584 1696 6517636 O
2052 3688 5062304 O
1266 3483 3759140 O
1538 3284 1674304 O
3872 882 3888200 I
3634 106 8483285 O
1415 8 3540144 I
1986 3770 3140904 O
3079 1514 2246139 O
957 2238 5745912 O
2332 1205 5169911 I
464 371 709201 O
3660 2953 2180796 I
2624 1493 5973800 I
1458 382 5881493 O
2597 859 4630626 O
3898 1133 7808832 I
1976 42 5860403 O
1334 3346 4352855 O
642 3626 1038304 I
3167 2822 7753761 O
113 1088 9477903 I
2248 3182 4627231 I
1714 924 7657040 O
1485 206 3179525 I
1754 146 1489989 O
3282 1757 9810908 O
52 2318 2890053 O
235 1686 4247757 O
488 3085 9968506 I
2641 1845 4128336 O
2674 1522 6858364 I
3546 2203 6087150 I
1163 3822 9434429 O
608 2774 9050477 I
1298 3266 4740177 O
2350 656 4419449 I
1774 1099 7045320 I
3265 37 3433955 O
1005 1763 4926687 O
2889 2375 5804733 O
3052 418 3708613 I
579 3956 4678351 O
3356 3188 8599928 I
1994 2459 1094006 O
676 3418 1751437 I
1594 3838 1931832 I
3391 3816 1758868 I
3147 274 8608260 I
3246 560 9634936 I
1663 2158 4544437 O
1569 2041 2822750 I
392 424 9241201 I
653 1648 4184897 O
1132 562 5905433 I
2300 284 5480157 I
3348 2088 8647135 I
767 2197 9535235 O
1839 1006 6757867 O
2825 3742 3522007 I
3323 3834 2784242 I
226 3478 6931584 I
1109 1577 6967828 I
1930 1215 8949724 I
2563 1118 7835419 I
1687 547 8532083 I
3617 3581 8682680 I
2314 3138 5891163 O
3819 3344 2333403 O
1979 935 2961766 O
3629 1160 1080930 O
358 3679 655487 I
2630 2526 3671242 O
2959 2108 6916531 I
1600 1057 8356566 O
471 3048 9234423 I
2976 1125 367753 I
77 2683 2063335 I
2984 614 2233142 I
721 980 3541145 I
3688 3497 6342053 O
2321 641 7658319 I
3022 750 9822916 I
353 1147 6866707 I
610 3829 4692580 O
3976 1266 6771825 I
3367 89 1536679 I
1977 3299 672795 O
1683 1260 910139 I
3041 3809 2999109 I
1365 2717 3535042 I
2516 2294 4690937 I
1752 3522 1795222 O
675 1035 6638321 O
3257 1548 3566137 O
1745 2915 1354341 O
971 199 1366831 I
3766 2397 6121930 I
1712 1086 8024599 O
721 2352 4710930 O
1579 3440 1191947 O
2653 1958 9676394 O
2509 1284 633302 I
2480 2147 6731579 I
358 1432 5065167 I
3524 1141 4486463 O
269 3354 6642169 I
1414 2141 2122196 O
961 1366 1991020 O
903 978 7047513 O
2462 2469 6687246 I
718 2281 3195967 I
21 1619 6040803 I
3427 1747 3141148 O
305 1468 661462 O
3619 3046 2437758 I
1085 2059 7996511 I
1829 3266 4925490 I
1221 839 6766619 I
1952 658 2760519 I
549 3878 9042735 O
2948 1945 2283960 O
939 296 4939108 O
1348 322 9675297 O
2947 3161 5028290 I
1161 2079 2248509 I
1988 115 1044097 O
823 1037 6334770 O
3556 2678 7485384 I
2508 830 9833145 O
937 41 7355217 O
683 172 7029616 O
2514 1642 6782770 O
748 963 418236 O
686 2194 6873345 O
1792 3755 3905602 I
1604 2945 6812295 O
1912 2651 5597517 I
3016 267 5842686 I
669 2640 1123014 I
3890 2803 2976092 O
1623 28 4052195 I
2422 1515 527497 I
1144 1648 133718 I
2683 3551 4496575 I
2734 613 589255 O
3069 2724 1780097 I
1844 938 3774098 O
2959 2432 8412104 O
1883 2908 1100385 I
3646 3129 6873922 I
2054 1424 9372532 I
2960 1319 3002635 I
294 722 2836866 O
1000 2332 907094 I
2121 41 9794798 O
1720 148 1816205 O
2006 1934 9048305 O
2681 1723 8674228 I
1837 65 6102704 O
414 1012 4285273 I
3515 87 8539427 O
472 2530 2987382 I
835 2155 9855539 O
3248 1130 3342488 I
2582 747 5583606 I
3696 2471 6469635 I
3124 1453 7239407 O
1782 1349 4667233 I
3321 552 9455951 O
1728 1659 4226144 O
2113 1853 1895174 I
3186 2988 9065119 I
3763 1271 7600662 O
3553 3475 8025349 O
2299 62 9921492 O
2441 2404 6419767 I
352 888 8218854 I
1540 350 819119 O
2554 446 2499670 I
2909 657 6659567 I
3921 2474 4867566 I
1728 724 3327149 I
3109 1991 8590551 O
174 2800 7138837 I
3340 852 7564775 I
3427 3237 7706385 I
906 3758 1858692 O
1549 274 8333154 I
2385 1188 9514471 I
1080 3491 6620418 O
3487 1093 200992 I
3547 2170 3374029 I
3610 289 7290710 I
2402 3617 8524067 O
1203 2793 3790339 O
1092 2125 4680381 O
2390 2995 7667799 O
1518 1117 9100784 O
2360 959 6004633 O
1132 384 6953700 O
2975 3403 5127483 O
2905 2214 5727638 I
3263 1594 9277517 O
1828 24 3337272 O
3410 2641 1806392 O
383 2935 3614072 I
2603 77 6698239 O
2896 857 3112535 O
3352 307 5404809 I
305 376 1979399 I
1902 458 39316 O
3453 2673 6176463 I
2777 704 362931 I
2297 492 7425036 I
820 2806 6463355 I
2580 1487 6481013 I
2645 3302 6733091 I
832 2273 9124707 I
217 417 580914 O
340 1409 1168777 O
2082 206 630125 I
2205 1190 2028530 O
620 3226 435343 O
183 536 6029372 O
1202 2370 2244876 I
3279 1854 5982097 I
507 2229 2927563 O
2641 2709 2851812 O
1207 1703 3680242 I
545 92 6128864 O
1415 3956 8614419 I
2521 2642 8138556 I
3199 3917 6535280 O
3817 2731 1139321 O
1031 1528 4737706 I
3016 178 7465011 O
3936 1692 271637 O
747 23 5595326 I
362 2140 3073350 O
2899 468 1142231 O
2506 3422 2579228 O
175 1080 2245507 O
3003 866 2550489 O
1079 443 9208308 O
2683 453 8768634 O
1906 1565 4003064 I
1193 2424 9355663 I
2717 952 313542 I
276 2100 7864248 I
3454 1552 5143563 I
3508 72 1061494 I
916 1748 6067867 I
2784 2801 6366154 O
1052 1386 7766094 I
3748 451 839178 I
1964 1551 4389209 I
3201 2504 3082898 I
3350 1272 5122281 O
229 3739 3493080 O
1349 1315 1305634 I
1076 386 6404396 O
2312 1220 4260558 O
336 1992 9302927 I
3044 3002 4646982 O
3105 2178 5320651 O
2966 505 8916216 I
2920 3854 1405924 I
2746 1272 2249813 I
2162 1752 8884804 O
1304 3884 7468516 O
3644 1307 1121775 O
3747 1854 1255015 O
259 2265 8413707 O
58 1736 7171323 O
436 454 6744272 I
2407 149 4617962 I
3753 2297 7067770 O
2402 2398 6594642 O
3354 3436 3197410 O
1752 232 2046174 I
42 800 2520335 I
1685 1410 2301922 O
3390 2473 5113686 I
75 644 7100006 I
3949 3562 1273960 O
1857 1344 285664 I
76 2413 6584585 O
3685 896 3851017 O
3836 321 6309067 I
778 1609 8891999 I
2203 709 88167 O
528 2577 9059385 I
3789 1685 9005259 O
3860 3638 2332819 O
1498 2227 6419799 O
2149 3011 1642256 I
1437 1259 563679 O
3617 2001 8172053 O
3155 2676 9488622 I
2039 1531 1785204 I
3870 1403 7877521 I
31 826 8712165 O
3767 2957 1680065 O
656 2772 7859517 I
2426 3131 5138513 I
1287 2552 1157714 O
565 1684 2090499 O
1216 3275 6907855 I
1337 2830 9934497 I
2777 839 5256917 I
3858 1041 9857689 O
2797 2249 8417505 I
3755 3575 1516731 I
3778 3073 6774658 O
2966 896 8502330 O
2202 1777 8236364 I
3155 2100 8435546 I
3105 2985 4670384 I
3018 2813 4928283 I
2143 208 8741710 I
1846 1558 2329184 I
2940 1628 1161854 O
585 77 4923729 O
1935 3256 5659808 I
3323 56 6090785 I
3404 1426 9071528 O
2427 3708 5334203 I
1266 3654 9004089 I
3056 2953 6807542 I
1978 3201 9378299 I
1672 2612 1074305 O
706 1696 2470466 O
216 967 935698 O
1507 774 1881120 I
3701 115 7910314 O
2496 338 4551949 I
3466 2470 416404 O
3431 758 3453729 I
2605 1710 8618005 O
3631 25 7400129 I
142 3330 1004079 I
612 907 7823356 O
2153 2242 1626372 O
1611 2091 304880 I
3445 311 485942 I
3982 548 5226866 I
1850 2821 6208641 O
839 3151 4912480 I
2408 1649 9090730 I
738 3151 2135536 O
127 1519 4821452 I
467 3540 8027119 I
2328 968 6156050 I
1749 3311 7977932 O
1330 1861 4898353 O
391 835 5241773 I
3501 3302 8961600 O
742 2533 8025740 I
3026 629 9870938 I
2176 2505 18258 O
2407 546 1671932 O
1353 3623 5497795 O
3079 2011 2816337 O
849 1085 237276 I
1699 1486 6554282 O
525 2763 821987 O
3517 262 3729606 O
2305 3643 3096565 O
824 2974 1540900 I
1837 3056 7368570 I
2470 2807 7693931 I
1163 3186 1470580 O
1967 3833 2625940 I
3020 1243 5270010 I
1175 180 8423842 I
854 2853 6616602 I
3924 3085 6524035 O
1111 1237 1614560 O
721 359 1110284 O
1337 1398 4016140 O
157 1700 524130 I
1055 792 7072200 O
2588 155 9936497 O
1736 2691 3229755 O
3953 2581 6588458 I
473 636 1180634 O
2483 448 5617520 O
3511 2872 5143780 I
575 1851 2689693 O
426 1647 7641434 O
3267 2252 4524324 I
513 3010 6129377 I
1497 1916 2045374 I
2723 2299 2814074 O
1441 3968 8553330 O
2656 1020 6167870 O
2066 151 7381935 I
3833 1956 513248 I
1218 3836 6010898 I
2402 3129 9171359 I
3417 2964 9198421 O
2933 2263 7058489 I
2273 3530 1315902 I
1062 2438 6559355 I
1428 993 9235277 O
2658 1385 1039152 I
2636 983 7862992 I
3430 3153 3346783 I
2638 1191 4244046 I
2072 3469 5816872 I
3186 255 5193767 I
3824 3021 3929835 O
1858 387 4938796 I
3642 2885 2638891 I
1731 3185 3858418 I
3589 2050 3613452 O
2470 2838 4132510 O
1136 3168 3609550 I
1836 2639 5240777 O
1707 1052 1112826 I
1127 20 7647841 I
2338 2811 6400111 I
2241 2555 8504194 I
2529 1758 4794852 O
2236 3800 3164340 I
1568 3895 8652785 I
1604 1295 3222594 I
3954 624 1633633 O
3002 3814 4267026 I
776 1393 2336389 I
2741 617 3529596 O
428 544 89491 I
2315 3101 9063969 O
2938 2193 5314492 O
3126 258 1124875 O
3201 3466 4925508 O
3855 881 3783077 I
2461 3280 8760713 I
1538 3111 4195815 O
2511 903 8780216 I
3025 285 7305401 O
1565 274 1423748 O
3589 2593 1083853 I
3391 3149 7285326 I
3078 2837 5886219 O
2734 1386 8482998 I
60 2337 1547960 I
2017 2980 3971062 O
2990 1846 4915066 O
2982 3500 9275183 O
3488 2461 1044297 I
3253 3043 58970 I
1182 3252 3489313 I
3130 450 5639629 I
2994 3985 4616198 O
3158 3678 9590353 I
951 2951 2460429 I
1275 3182 6586557 O
672 3712 6839864 O
2284 676 8665642 O
1849 2623 2687642 O
533 441 9280766 O
1075 907 8492978 O
401 1932 7553865 I
594 1597 615181 I
2260 401 3734067 O
3726 1797 7285449 O
2620 2728 6335309 I
2771 2949 9199269 O
504 1458 2490272 I
84 2805 9842820 O
1113 2326 1280070 O
1062 2287 4843928 I
564 1454 874554 O
2550 2351 8473584 I
2317 183 3651940 O
592 1690 2378584 I
617 461 3495344 O
62 3792 937294 I
613 246 4796189 O
3620 2017 9696595 I
2829 2668 6179786 O
2670 843 8433723 I
301 3736 293330 O
1919 3086 8094464 I
942 1987 9725928 I
1977 2423 3374063 O
1056 246 3096907 O
3469 3396 3672621 O
3626 3030 9255840 O
186 3510 3512131 O
1879 3395 2576690 I
2159 28 6731302 I
3390 3732 6181605 O
1035 19 453637 O
3289 2727 5312279 O
2776 1471 3761146 I
1239 3915 3025449 O
39 749 2598118 O
3469 925 8300235 I
1771 399 4955264 O
514 3379 9463635 O
1102 255 6856177 I
3841 2899 7009327 I
1520 1759 8034411 I
2605 2645 729204 I
1023 12 8103989 I
2912 3550 4807713 O
1206 762 2735951 O
3278 3137 8564760 I
1078 647 6777201 O
51 97 7620590 I
2670 3375 367452 I
3768 882 9005664 O
3639 368 9824479 I
2770 1067 6732953 I
750 440 1616706 O
284 1437 8807604 I
3491 2418 1879900 O
3403 1711 4489806 O
1422 2581 8244154 O
1716 2866 3507494 I
3539 390 5417376 O
2057 3162 4782121 O
782 3454 8107812 O
3184 3274 7507702 I
1822 1478 421735 I
1023 3403 9527972 O
1375 2400 239278 O
414 654 662792 I
2015 3518 6412722 I
2698 3412 3864674 I
1696 494 3493985 O
718 2402 5301686 O
1471 517 5932570 O
2847 3713 5135642 I
3334 1681 4004032 O
907 1049 1972425 I
1068 298 843204 I
3794 3947 7427675 O
1427 2368 6181939 I
195 2650 6749807 I
2970 2375 9716184 O
2345 2926 7636206 O
1046 3916 1411037 I
659 3011 4386299 O
1773 1658 1204327 O
2097 3772 1205074 O
2412 199 2912535 I
3157 3744 6537337 I
609 517 386759 O
528 2261 9842863 O
3278 1435 1885076 O
80 1897 699064 O
1977 748 4267702 I
1937 2883 7938431 I
2946 841 2645539 I
2978 3422 5016587 O
3583 273 9679049 I
601 276 1401644 O
3392 1091 177876 I
2968 172 3706992 I
281 503 8608155 I
567 1226 9261089 I
3127 2725 6726135 I
368 2749 9281533 I
2048 3643 326641 O
2651 3914 3102480 O
2181 3041 7361792 I
2024 1560 5152359 O
999 3396 9017087 I
1251 1030 3388124 I
3165 2072 1724037 I
402 443 3583048 I
1812 3297 5247052 I
3053 331 8966294 I
1483 3434 8916633 O
3147 3051 1078087 I
1379 932 8629647 O
2310 2803 5069157 O
982 1426 6037803 O
2437 100 7859590 O
1592 413 6212074 I
881 2549 4882983 O
946 3656 5969128 O
2448 2966 1903638 O
1639 374 322198 I
162 1810 3797230 I
3727 251 4204868 O
1643 3539 8058790 I
211 3246 6407783 I
1612 3506 2442600 I
913 3071 8459865 O
1404 2805 3944295 O
3977 2356 1121791 O
914 3942 4214282 I
1529 1539 9919 O
551 3345 7024796 I
3351 3963 7446679 I
3197 1665 9317412 I
393 3482 9145090 O
928 51 8168259 I
1859 3691 5554597 I
921 3288 2454926 I
288 932 9749294 O
314 330 7242780 O
355 626 203206 O
2420 3353 2453124 O
1875 3881 9525993 I
1137 2757 7748037 I
3501 2343 9622315 I
2003 2379 7070854 I
2931 1 1777140 O
2621 257 4149208 I
2832 1983 7783647 I
2306 1593 195028 I
1987 2942 1579723 O
2864 2648 8147850 O
1585 2582 8883211 I
3139 2209 3310710 I
1953 155 1240746 I
3194 1846 1233006 I
1853 3825 9604027 I
1581 1625 4706738 I
419 2579 1351614 O
1100 549 3223687 O
1101 2837 4379492 I
1726 761 2113129 I
616 2024 6130764 I
2735 2761 5768744 I
1804 1875 5218362 I
1928 1904 939813 I
394 2296 5832575 O
751 2551 6442220 O
1482 927 7834981 I
3750 1635 4942 O
1036 3147 904626 I
1664 2572 1373864 O
366 1179 9254917 I
2745 753 3313150 O
2391 1863 6929625 O
1574 1183 695200 I
2699 1854 7281956 O
302 2818 8480606 O
1705 956 4073968 I
791 408 8548822 O
1041 488 3586229 O
1284 543 6426683 O
751 3388 3489665 I
2450 719 8133312 O
1991 827 4209796 O
753 3524 1969044 I
2150 2852 782399 O
1106 2645 7206930 I
346 2328 8090595 I
3664 650 1034554 I
808 60 2866689 I
1736 2025 1112070 O
1508 3646 3791891 I
2750 164 5347979 I
1161 3878 1797591 O
1615 3620 2087731 O
3729 3041 1163878 O
769 2530 1602302 O
3197 1337 8356994 I
3271 3459 3289720 O
3779 2927 9283453 I
1729 2815 9780597 O
3877 2118 2659374 I
3713 1478 5193193 I
1677 1176 3855906 O
2945 932 8924705 O
1167 330 879637 O
1261 3620 4088674 O
414 3013 4133127 I
2217 863 881340 I
789 1264 6526783 I
1571 3547 6140569 I
3172 164 6141240 I
2981 2555 2076152 I
1979 2731 6591163 O
1696 664 8474609 O
2743 272 3563706 I
2525 440 2488683 O
3439 2970 9830216 O
787 148 6888985 I
2596 2978 9463616 O
882 1118 5289144 O
504 816 3844961 I
455 912 165383 I
706 33 6316946 O
3498 786 382982 O
1300 1146 6655673 O
3585 2137 2131187 I
1560 1173 1348504 O
1314 1070 1582463 I
1287 2585 3502070 O
1758 729 2475374 I
204 871 8251512 O
901 3080 1677575 O
2797 296 5735310 I
3518 2862 6376789 O
1318 390 8739636 O
1630 1084 6549432 O
1957 3883 3619754 I
2532 351 2655894 I
1206 834 3720996 O
2961 2607 6406474 I
1416 2715 8885436 I
2074 487 4184106 I
1080 2551 1019610 O
3768 2876 1213595 O
636 1327 9941812 O
2998 1400 8970439 I
2482 1036 1189098 I
266 1510 5050358 I
2572 3151 6951425 I
452 3446 7216024 O
2267 600 9105377 O
1489 766 5044491 O
3392 1153 832927 I
1744 2007 3650046 O
1734 3364 6823683 O
1790 805 3159759 O
3565 3162 4683511 I
1915 1044 9345056 I
2698 1786 1843756 I
2201 2989 3140253 O
2771 1720 7948492 I
622 1907 8583474 O
242 1646 9612623 I
3971 484 1850294 I
673 2122 5636060 O
3627 1623 8648703 I
626 3057 5965283 I
1362 1748 3570286 O
2401 2096 3931300 O
1560 2953 7020041 I
1102 3825 4524793 I
176 1158 428208 O
2799 3769 3547418 O
61 451 4871166 O
2477 1239 3338071 I
629 1224 8685989 I
809 2525 5777445 O
596 585 5291905 I
1185 1465 2292256 O
793 1661 7537075 O
2215 2007 8710119 I
459 3769 8808496 I
568 2094 9197174 I
2421 1206 1889746 O
829 800 195960 I
1750 2795 5780947 O
619 3431 2138179 O
2544 1257 1719435 O
3227 211 3271956 I
395 2027 7226359 O
1738 1456 7740240 I
1642 2791 689728 O
2600 2174 7286758 O
285 713 2222851 O
2549 3124 3642530 I
1412 457 565860 O
2148 1266 1593682 I
1476 1550 9634979 I
3751 2301 3798058 I
3211 973 7663266 O
40 2341 6079780 I
3390 220 8469347 O
740 805 8220681 I
1439 2577 8144056 O
562 1393 212107 O
2949 1456 5242387 O
2179 3779 6398543 I
2744 705 3729657 I
3344 1387 6334289 O
3556 2478 3575891 I
770 10 5532659 I
825 411 9639574 O
3552 3369 2369973 O
1716 3735 1554970 O
2892 2536 1443820 I
3711 1453 6971608 I
927 1965 2916463 O
3557 1178 6013672 I
2358 533 2280324 O
1834 615 5261848 O
2594 3048 2120981 I
2703 2654 3452521 O
2505 1977 8414573 I
848 1901 7844491 O
1821 3771 7421794 O
2923 1665 5383159 O
1414 272 3475940 I
190 3193 172088 O
3369 2804 2642567 O
