3905 39309 29
1690 451 9768780 O
3628 2842 7964053 O
2612 1735 2610456 O
3161 2739 2442539 I
2899 547 9826666 O
30 3688 6588470 I
1713 3847 7577832 O
3000 3898 7445487 I
2196 689 8695902 O
2161 3226 5176242 O
1651 2484 4897464 O
3278 2802 6604964 I
2526 2535 8374293 I
1102 1426 1903853 O
398 610 8409126 O
2451 2706 85957 O
3068 588 2716830 O
508 2506 8540145 O
2859 3789 7758396 O
2079 3856 5520924 O
2578 523 4337022 I
3202 945 1491937 I
519 3830 3699310 O
2537 2125 6047137 O
2532 3691 6455501 O
432 1469 1665385 O
3030 1647 244140 I
679 1084 3660018 O
2212 2553 1802592 O
3513 1542 9881229 O
2545 929 9798053 O
974 3379 1963432 I
1084 3120 4373129 O
1971 3652 8870141 O
3134 3050 2565856 O
3818 2530 1321474 O
862 1794 7762971 I
3336 2931 9877757 I
723 1305 375345 O
3452 507 6817295 O
1362 430 9428427 O
419 1870 1163858 I
2385 3192 2131412 I
2031 517 3381188 I
847 270 8207211 I
2738 158 167032 I
3202 1764 7369983 I
802 3062 2102650 I
1906 753 3680859 I
930 3552 5327840 I
2600 1026 6483634 O
387 2588 5830352 O
571 368 5412247 O
3533 193 8050412 I
929 350 5313098 O
1627 1656 6849597 I
2958 1560 7161487 I
723 1395 7252590 O
3585 2471 6351955 O
1482 999 1198282 O
3118 3437 438397 O
3241 2194 8077138 I
2023 52 517004 O
2546 192 5755051 I
274 977 3587440 O
962 1854 3339900 I
1001 2070 5539615 I
3579 425 6799973 O
321 3661 4438760 I
1595 414 843914 I
2244 2174 8672233 O
2037 226 4624951 O
1878 3812 1827416 I
398 413 3645132 O
1630 170 3507088 O
3452 335 4384419 I
1029 3175 2391686 I
1626 3010 7756441 O
1405 2616 4793292 I
3461 448 3955543 O
3564 1553 1826778 I
3371 3639 5600803 O
1564 3585 7307629 O
2663 595 2541394 I
1486 485 3329384 O
3761 2548 859067 O
1589 896 6605778 I
21 2447 9826233 I
979 2315 3634569 I
2923 603 4513502 I
352 2530 1185909 I
1453 785 5542131 I
716 797 8022728 O
1005 497 1209246 I
3017 870 215930 O
1957 1524 481209 I
982 3209 1022667 O
3485 460 9608982 I
2969 3473 5396252 O
788 3875 5004728 O
2284 2898 513099 I
3590 3100 4704140 O
1703 3861 1804370 I
427 2000 90106 O
764 588 5624029 O
3045 3617 1817431 I
289 1484 3015277 O
2757 3689 2894054 I
2657 1905 2266107 I
2383 2404 9101118 O
2666 3882 6502884 I
1771 3567 8329973 O
1375 183 5663056 I
3842 320 2140076 O
1842 839 5642812 I
2858 1458 4829816 O
3513 167 5006662 O
2285 2059 940721 O
1102 1641 3361661 I
3848 118 4563436 I
2525 2931 5337596 I
3028 3551 6855354 O
1163 3277 7229758 I
1935 3233 2411351 O
1714 1471 3791900 O
1377 438 6047544 I
2848 298 5049275 I
3697 694 421022 I
3480 484 8528000 I
2267 1312 591041 I
592 3838 4343908 I
3197 184 5651790 O
608 218 1282034 I
1984 1625 5099242 O
1748 633 6027149 I
3561 2707 1880256 I
1504 578 8389744 I
2991 2611 8885071 I
1065 2674 9463332 I
554 2475 9462080 I
2585 458 7149645 I
190 2902 7674071 O
2497 1251 489901 I
727 1120 9815195 I
1437 3498 3789675 I
3184 859 1128851 O
1854 2643 3290533 O
1011 1370 7860331 O
3283 1241 6236602 O
2399 1486 8916246 I
1198 620 1363003 I
312 2612 7526167 I
2970 2733 8910453 I
325 82 416459 I
2433 3511 4994786 O
3089 1988 2164770 I
3314 2553 6816302 O
982 3167 7130124 O
2941 3344 1450362 I
621 2650 1706815 I
3121 3412 7314585 O
2040 992 1326025 I
287 2757 1607774 I
175 3173 1812613 O
3589 2964 2769188 I
2982 544 9025357 O
14 1746 5705474 O
1132 3011 8007318 I
3753 3610 4276056 I
2239 1239 7057286 I
586 971 7797703 I
2380 1640 6778511 I
909 2551 3081955 I
1824 31 923985 I
3582 3819 3202196 I
2737 1490 4869232 O
3034 91 8472155 O
2548 909 4567613 I
47 2129 4664186 O
1010 3098 2685178 I
2154 3723 2942284 O
3871 1061 2541 O
1819 3638 96568 I
2472 87 2022792 I
3513 528 1876620 I
686 1358 9064197 I
2792 2692 9110406 I
2625 1857 9831370 O
1623 1547 7256650 O
1220 3217 4145199 O
1773 3809 2354521 I
3764 1827 9838670 O
1200 2904 6628958 O
3147 2505 1395308 I
2279 787 4620080 I
2608 2392 4978299 I
3326 1893 5432320 I
3094 2020 1765656 I
3218 416 1987184 I
2770 2769 8309040 I
2963 1220 105074 O
3212 1872 4930249 I
3861 2673 161398 I
3779 3529 4669372 O
3855 3223 8913774 O
148 3524 7657236 O
1572 2103 5634924 I
3105 650 1717450 I
2175 527 6831554 I
2778 3338 7722415 I
1839 3260 3012340 I
2165 3429 1175834 O
325 514 7334207 O
44 2359 3911122 I
3841 1057 8910492 I
797 186 620237 I
3817 1821 8800042 I
1141 1281 6743884 O
1564 1320 2030722 I
557 2842 9975731 O
2347 3084 9871752 I
2934 538 6929077 O
697 279 839383 I
395 2450 2033298 I
2297 3410 4943038 O
274 286 2369976 O
3340 1283 143830 O
2426 2796 9925043 I
2037 1169 386456 O
1862 1582 1822061 I
1084 725 8959921 I
4 2312 9314448 I
3520 2075 9076082 O
2606 2943 4935343 O
1597 748 2117115 I
95 3799 4962142 O
1103 767 79739 I
2451 3618 3035865 O
1963 3715 9487407 O
2756 3791 7800839 O
819 1611 2100727 O
1360 3093 4056594 I
385 869 6443065 I
2653 1607 3471289 O
2146 1202 1550579 O
651 307 9779820 I
554 2353 5687700 O
2567 515 7559125 I
1793 1946 2475111 O
3263 45 7443624 I
2965 3433 2707954 O
1027 3368 6662873 O
3340 432 374170 I
1080 1434 2781906 O
3076 912 3831441 O
2541 3545 2155758 I
3177 1991 6110990 O
2826 2635 2676270 O
1290 2164 3012495 O
286 2751 4612708 O
136 2966 2977916 O
2870 2903 813819 O
2750 3845 4841119 O
1604 3231 4208690 O
1290 3893 6988661 I
1021 389 721176 I
270 106 6287529 O
2936 2134 6417466 I
2041 202 2172428 O
66 3072 8409898 O
1986 2188 5902825 O
2085 3485 4641451 I
3575 3037 4681787 O
587 1154 7579647 I
2388 407 9246462 O
1843 3863 7876627 I
1108 1859 8847321 I
3055 2676 3554800 I
576 2159 5519351 I
1494 2454 6202057 I
2023 445 5050408 I
1646 3800 126014 I
2863 2179 5265867 I
1445 748 3356842 I
3829 2240 8937983 I
2168 320 3982220 I
3013 3628 5746346 I
1136 2655 3134596 I
379 1881 5526082 O
1602 1259 7560430 O
2599 3777 4737170 O
2370 3287 2666244 O
2203 2315 4040574 I
3533 2148 3376084 O
757 3539 8134870 O
3348 3471 2731618 I
3087 1787 5816724 I
3160 801 9634992 I
921 580 6061859 O
2797 746 9660864 O
2843 1780 4648909 O
1427 2835 6315314 O
1304 3065 4141647 I
352 2928 323821 I
2530 3051 8369234 O
2068 611 361775 I
407 3357 3018388 O
2929 1424 3278170 O
3720 3160 9754920 I
2537 1748 7955406 O
2084 1478 4345120 O
2963 2663 1382491 I
3017 467 9284953 I
3631 2813 1077029 O
3879 2496 2640067 I
1301 1400 302714 I
2579 3140 6488175 O
3308 2310 2652383 O
1733 83 7162333 O
553 1343 6926694 I
3203 1805 1310685 I
239 44 8987271 O
2656 6 2246274 O
3644 99 8241125 O
508 3755 5986457 I
988 1785 4674457 I
1923 1349 1272215 O
1248 1210 1076356 O
3540 42 2448209 O
3063 1872 2554978 O
2037 546 1752731 O
2932 1756 9597879 I
1884 3636 4537310 I
1687 388 5339496 O
3268 3126 5155658 O
589 135 9393539 I
2904 1761 4056514 I
3178 2562 7399332 O
785 2886 2751057 I
3691 2537 4075191 I
1305 667 8301562 I
2736 1628 7405868 I
1076 249 5176330 O
1463 1360 4402718 I
98 3622 2122239 I
2164 86 1420562 I
3776 2933 2801129 O
2372 2609 7074276 I
3212 3652 3307807 O
2498 1228 723434 I
874 3381 6010219 I
1557 943 1899276 I
3062 2539 5506266 O
1905 1531 3088466 O
3457 1911 3976145 O
3369 765 955063 O
1163 3653 9095132 I
3844 3560 7720736 O
3046 1284 6900544 O
2150 1668 4370724 O
3904 779 4841939 O
1546 1492 3921387 O
1627 3179 9269600 I
1492 166 345786 I
339 2019 77109 I
967 3056 86075 O
716 852 7877355 I
3457 3532 5272394 O
68 2986 8343187 O
193 2035 1546526 I
3110 1165 8155561 O
2878 2513 7628188 I
2504 2958 620290 O
1699 805 384186 O
3685 1476 9285949 I
308 2294 5449011 O
816 3203 3429927 O
3176 1242 9467304 O
465 2714 9878323 I
1759 2584 7306936 O
2135 156 228000 I
1917 3665 7317097 I
813 1428 1213694 I
3780 2689 278194 O
3863 133 230244 I
2660 3795 61121 I
216 380 8610731 O
75 2596 3336289 O
2920 2142 7538044 I
328 2779 3337756 O
793 109 3907914 I
2628 3742 4059240 O
3731 2552 8184484 I
2338 3897 1568833 O
257 3642 6275616 I
2629 3853 7648739 O
1823 940 6876001 O
3590 2615 1073507 I
1626 400 2793972 O
2072 1343 7706657 I
2110 2101 7241479 O
2636 473 8447148 O
817 459 9686202 I
2843 1596 6607765 I
1823 597 8655571 I
542 1563 6936669 O
3201 542 4749479 O
928 1657 5940495 O
2117 1648 2156705 O
3318 2615 5712718 O
2045 1300 382742 I
1519 1244 1311669 I
1003 3169 2334508 I
1120 3892 6194063 I
2078 931 1429021 O
2172 1842 3013366 O
1962 2566 1316298 O
931 1072 6582921 O
1334 1793 1238451 O
74 2701 5755261 I
2493 1062 8184468 O
3876 3089 124237 O
1572 746 8679326 I
2513 3066 2834835 O
3254 3158 8596724 O
2344 1748 6691153 O
2159 2491 5894186 O
1882 3270 3809481 I
3711 1491 9099885 I
3622 464 4633651 I
2077 3509 5720312 I
756 2077 7632521 O
3760 258 4849719 I
2891 1656 8949697 O
3595 3194 4829885 O
963 1840 6509179 O
2858 198 6320150 I
1521 3454 1026816 I
1974 2677 284058 I
3727 2048 8560270 I
3322 3767 5005717 I
1556 3599 2669358 O
2352 1858 1814471 I
243 1498 874197 O
2457 142 5058304 I
1955 923 5652562 O
1890 1239 6102491 O
3317 1158 4776755 I
2694 1163 2020913 O
3892 4 8293540 I
1671 2234 4475931 O
3812 3482 1290108 O
3474 3517 4175546 O
3875 16 6803662 O
336 3220 1253569 O
2664 1917 4537432 O
3835 2796 4257575 O
2435 838 6256535 I
2801 2148 2799564 I
2650 1531 5071355 I
3119 1412 662863 I
2002 2578 7909749 O
1158 287 8856205 I
2054 10 7140951 O
2611 41 2025761 I
3081 601 1522538 I
409 1432 1680150 I
3173 3678 517780 O
2462 3331 8168485 I
111 172 3016730 I
3901 2997 8822487 I
2902 1385 4571143 I
3633 2151 5041725 I
3594 1088 7348277 O
273 1239 8885704 I
3340 1408 3165218 O
1072 1681 6119325 O
2232 1767 5512375 I
2231 49 2472403 I
1110 335 4557589 I
3523 2343 7728610 I
3177 2757 7591994 O
2819 2123 4916455 O
3676 3071 2846032 I
767 531 8280587 I
1772 3562 3063695 O
1784 2499 6147553 O
3813 1413 9941174 O
2165 2913 2795369 I
1195 2955 4453935 O
3217 3261 6620786 I
3477 819 3763414 O
2306 1306 5407685 I
1570 3529 902001 O
1486 1698 9505970 O
1680 2299 9975788 O
1786 3058 7782096 I
788 2510 5608013 I
522 1833 1883133 I
2799 2226 4481906 I
1531 3346 3320780 O
3614 3904 8665578 I
3812 1664 9436046 O
2969 3341 79593 O
982 1055 1428120 O
3439 2465 4588617 O
2065 3101 1581405 I
1815 1234 2763657 I
3575 2357 2370758 O
1917 2526 911482 O
1587 2308 4286411 O
3110 3476 4743855 O
1998 2413 8089985 O
3409 2885 8529571 O
1302 226 1320310 O
1569 2308 764107 O
3837 2311 6028483 I
3514 3557 8801875 O
102 3769 9569912 I
646 2100 8862077 O
1869 2646 4672394 O
303 332 1625575 O
2421 3313 8403345 I
690 3352 5764341 O
2866 2579 9493489 I
3842 2025 3709735 I
2109 770 4572769 O
2272 2719 9082631 O
1517 2997 9217550 O
3562 1941 7118838 I
2887 2460 6580813 O
207 1708 8129114 O
3853 888 1931311 I
736 3638 6154372 O
2475 584 3676891 I
487 777 6542548 O
1288 449 259034 I
2956 1807 4069166 O
2051 3693 2249325 O
1585 59 4801551 I
3202 1296 1114287 O
3792 1679 6258700 I
2830 1410 971392 O
2167 3857 9691081 I
1908 1098 350625 I
1776 1313 7682387 I
3198 1016 3526738 O
3282 571 9890986 I
1441 236 4406352 O
3593 1192 4900782 O
2043 2502 4544134 I
951 1871 8560687 O
360 1481 7776840 O
568 3329 9455356 I
637 678 712298 O
3350 1220 929994 O
2340 2797 9634749 I
2880 1567 1354020 I
1966 3175 9228148 O
394 403 6478677 O
605 565 9988103 I
615 3642 879294 O
3838 103 7039394 I
1224 549 9708020 I
1945 3889 4557231 I
3480 2484 3806822 I
1852 854 8829273 O
3696 601 5809136 I
1318 3778 7734213 I
2380 2309 1794053 O
2032 1638 6111713 I
2151 39 1158214 I
1777 3080 6481248 O
1987 2275 6768528 I
1544 153 1908069 I
1012 2201 8685193 I
3861 604 5889305 I
272 1995 7532633 O
3443 151 9300681 O
2555 759 9469971 I
3470 3660 7895780 I
934 1092 6122883 O
1800 469 7109230 I
2235 622 6672164 I
3594 3032 8237 O
669 518 8133798 O
1645 2846 7442262 O
1974 2356 2188408 O
1568 479 9672334 I
1838 2176 6100901 O
2802 3720 1912721 O
2609 349 2970761 O
3704 1430 2024773 I
814 1784 1245551 I
921 160 111012 O
500 2656 6506417 I
3137 1965 5444255 O
3349 1036 6484100 O
1105 3550 3448986 O
813 1239 1034586 I
1487 3590 1681190 O
2988 273 7229236 O
813 2708 8994698 O
323 3355 6126490 I
1934 716 8389519 I
3224 3457 9078034 I
1216 2136 351859 I
3568 1917 8244265 O
2503 3369 7232224 O
310 1315 5371653 O
1427 1159 8978690 I
3841 2334 7732267 I
384 3509 1774690 I
683 2783 4615002 I
710 2620 4092695 I
2658 1820 8512443 O
1815 1763 6714762 I
2527 925 4880656 I
2257 3725 5847501 O
3844 832 546454 O
2387 3195 9385785 I
173 1991 6211680 O
3146 1150 6319082 I
1446 801 6024733 I
1198 3708 124591 I
615 510 3966124 O
3579 2593 9169581 O
3776 686 2560175 O
2867 48 8118152 O
2846 3152 9638086 O
758 1946 3082549 I
2906 2703 5028107 O
1132 590 707120 O
3417 3343 4481064 I
3197 1153 2553798 O
1265 3802 1021280 I
773 889 630084 O
2891 3843 5709973 I
1097 985 8004166 I
2753 3041 3727068 I
1560 1117 1442310 I
2073 3691 7895000 I
220 2509 180793 O
499 1767 4258954 O
3105 2223 3725491 I
1190 2782 6412262 O
239 1099 5003602 O
3723 3132 6782427 I
324 1408 7578006 I
3274 231 3474443 I
1281 1114 88393 O
3066 109 6134922 O
3883 2383 9591048 O
201 2153 6499223 I
3418 1675 5978211 O
3490 2581 9543411 O
2898 1005 7002835 O
145 2410 4781467 O
1873 2718 7018530 O
3207 3813 1046644 O
3764 3810 8925258 O
1083 920 7902468 I
2995 2839 1166198 I
3042 2830 6417704 I
103 276 3195843 O
2567 1791 8365547 O
564 276 4892857 O
1429 2960 3319581 O
353 2064 7458006 I
3600 162 401067 O
30 351 8731027 I
942 1765 5979664 I
750 2271 7294291 I
2579 2309 8787894 O
3655 1092 3232785 O
3285 2545 5175359 I
2795 2878 3160908 I
782 3649 3243501 O
2591 795 4962278 I
186 233 1591545 O
3108 104 2955049 O
1677 2977 3786250 O
3471 1623 8285188 O
3886 2681 7150085 I
3051 1245 5837513 I
2726 2731 8549009 I
2063 1 3801563 O
3385 243 8630377 O
142 376 2651942 I
1823 1757 5838428 I
3083 339 5642223 I
2168 3453 6889749 I
2701 2037 5020275 O
3577 89 3210474 O
3810 2568 7051166 O
1676 3206 9744408 O
2643 2968 9482046 O
2236 3618 3932589 I
1492 1203 2732512 I
3665 1653 8011740 O
1645 1854 7664541 O
778 3128 5159539 I
3771 1878 3841465 O
3853 169 6781475 I
3229 2423 275391 I
2833 1119 1603736 I
3425 2964 2541353 O
1113 2726 7343463 O
2783 1342 4149313 O
3848 1572 5484154 I
2012 3638 5880487 I
3271 3264 5713811 I
874 519 4279909 O
3362 1477 2726642 I
2618 3819 9851393 O
3458 3444 7127661 O
2840 1510 8975617 I
1715 3708 7756 O
2388 1451 4346269 O
2679 1954 751327 O
951 3807 5666331 I
2854 2074 3707517 I
3373 6 6262028 I
2167 3134 770501 O
1939 3030 2487015 I
1421 1998 1754022 I
2803 1288 5144200 O
3048 2135 3901651 O
960 3244 6442668 O
1750 3667 3233323 O
2915 1086 7596750 O
1563 3695 8456976 O
3544 1411 9671772 I
493 747 290407 O
2158 3518 774018 O
3459 1440 8751764 O
2717 3041 937156 I
1424 2474 6035794 I
3899 1716 155470 I
468 1391 1209657 O
2722 1579 2437445 I
1873 324 1890997 O
2618 163 561800 I
1910 695 9696394 I
763 3295 5525097 O
2310 3024 4146824 O
211 1520 1937622 I
434 804 7530142 I
3516 34 4000267 O
2066 314 4326652 I
1889 813 5051308 O
2320 3149 7904584 O
824 2239 4957308 I
2524 1758 2234842 O
2235 2290 9994885 O
1245 2159 5901016 O
2981 563 4362932 O
1830 1851 7242515 I
1958 3476 1144342 I
637 3817 7766136 O
2625 3181 8965600 O
3862 3274 5465682 O
3823 3473 436908 I
1852 563 2188264 O
585 3059 7708358 O
3253 3348 4712526 O
1667 2710 3983318 O
2197 3051 7427133 O
2167 1050 7920163 I
86 1282 8729069 O
2887 1525 7083239 O
961 1261 8202418 I
1955 1654 8497826 I
1240 2065 997263 O
3305 3701 7132517 O
797 2720 2388182 I
1801 153 6313683 I
893 3463 1171240 O
1622 1541 2635703 O
262 2847 9994465 O
3869 2663 9551364 O
426 3070 8279987 I
3189 1554 6918743 I
1034 3037 873958 O
3316 791 2780793 I
2201 1007 1960649 O
457 2982 8496990 O
3096 3837 9827073 O
2253 3668 6183405 I
793 1670 5288247 I
3772 2488 2554092 O
2208 3806 1934129 O
3796 2123 7877995 O
3031 101 8776968 O
1257 2706 4791930 O
1776 2251 330877 I
2713 3316 2386956 I
2372 1862 5377125 O
2231 2739 3000943 O
3375 276 8030965 I
2949 412 6014878 O
3850 3334 5149132 I
1160 3021 8902447 O
2635 2436 9952040 O
3167 2375 3073047 O
606 114 5299242 I
2863 1913 2003111 I
196 2635 358319 O
3766 3675 112679 O
1402 3239 582968 O
3315 3530 9105791 O
2959 1399 5551743 O
2277 824 3391811 O
3084 464 3701463 I
3379 2345 7541451 I
3288 1279 5998193 I
916 881 5314739 I
2892 1422 1855622 O
519 1899 6991517 O
2408 1915 6230692 O
3064 2324 6559159 O
1790 3876 7659273 I
3838 2534 4289949 O
3135 1459 3040606 O
3455 3199 589962 I
3319 1589 7099555 I
3738 1180 7233248 O
2425 3516 4305550 O
2160 3003 3798211 O
2024 1110 8871580 I
3320 3472 3012842 I
3511 3858 7275988 O
1500 739 9189376 I
3635 825 8868132 O
1384 1022 6205451 I
271 224 5126343 O
99 468 7753191 I
989 1837 674819 O
1849 2352 5545057 O
2781 3124 4533103 O
2057 463 2161361 I
515 7 4560033 O
2536 3077 5637226 O
3611 1250 3979542 I
3437 1315 5501512 O
3192 1028 1869595 I
3038 2099 4197098 O
2693 1501 4589496 O
3595 2521 3236548 I
3610 2533 8606887 O
1468 454 7296338 I
1132 3617 4216134 I
2012 992 5170853 I
3252 2121 4081978 I
2806 644 4160439 I
2972 2488 8078385 O
2343 3092 1605716 O
2765 635 4470029 O
425 3179 7942207 O
2388 2201 7697317 O
2649 1228 4472202 O
646 3798 904211 O
3223 3004 403619 O
792 729 7683417 O
474 3340 6133626 O
2923 928 784523 I
3803 3420 2792568 O
3723 686 3749807 O
3006 2434 7937282 I
388 2851 5536948 O
2326 3522 7568847 I
2882 255 4647659 O
621 3549 7598387 I
3283 930 4994532 I
1606 1321 4093419 O
1953 400 3087877 I
3809 3698 3621647 O
1253 75 7694314 O
1104 2938 4359304 O
58 162 7053880 O
806 2212 4684527 I
2339 753 5970281 I
3219 1841 5884876 O
2135 3699 7662173 I
3380 3327 8313367 I
837 739 4043647 I
3693 2457 5960101 O
2863 1638 3684123 O
920 21 8067865 O
3467 2543 9215790 I
2188 2518 3804048 O
843 1283 5475250 O
1084 1594 2472434 O
525 189 7974328 O
411 3859 751118 I
597 3571 6868952 O
675 2115 5870045 O
1321 1320 6025046 O
1108 773 1083823 O
1951 1381 8939873 I
3096 3883 5993540 I
2898 487 252180 O
2583 1239 7835143 O
1130 1144 3432544 O
3734 2611 1972951 I
510 1138 262079 I
1991 99 4555539 O
2865 3006 2972087 I
2106 2763 3765834 I
243 3715 1585802 O
3086 3356 6275054 I
1756 3251 2375961 I
2568 1430 8351875 O
1243 1514 6506660 I
3054 950 4397257 O
3166 1157 6892128 I
3102 3415 4506350 O
766 1828 1111602 I
2188 437 7464069 O
161 1822 5424333 I
2050 1576 7818260 I
2301 1203 857017 I
1998 2747 8852796 O
2264 2301 5861297 I
3411 1311 1906991 O
3573 427 6724488 O
127 1448 4436979 I
530 1290 9279086 I
3580 7 8198385 O
3020 690 714152 I
3736 3749 7729507 I
