782.0000000000 -482.8755148981 -615.1058747174 -157.2706548669 -766.0221544562
393.0000000000 297.0203513418 -257.3478402645 261.2734723835 -293.5731129185
393.0000000000 297.0203513418 -257.3478402645 -6.6531005216 -392.9436807654
393.0000000000 297.0203513418 -257.3478402645 -82.1935640384 -384.3087535181
393.0000000000 297.0203513418 -257.3478402645 69.6090898133 -386.7862130627
393.0000000000 297.0203513418 -257.3478402645 392.9148835704 -8.1788916650
393.0000000000 297.0203513418 -257.3478402645 -371.8637506877 -127.1469658485
393.0000000000 297.0203513418 -257.3478402645 46.7373609238 -390.2109930459
393.0000000000 297.0203513418 -257.3478402645 -310.3780562751 -241.0694136196
393.0000000000 297.0203513418 -257.3478402645 -310.5966342315 -240.7877297623
393.0000000000 297.0203513418 -257.3478402645 -314.4270140820 -235.7639769250
315.0000000000 -312.6284573118 38.5804053743 -283.9853520470 136.2986420430
315.0000000000 -312.6284573118 38.5804053743 208.6057586803 236.0267727302
315.0000000000 -312.6284573118 38.5804053743 -61.0862698193 -309.0201735155
315.0000000000 -312.6284573118 38.5804053743 -314.9278221112 6.7429118576
315.0000000000 -312.6284573118 38.5804053743 7.7821174735 -314.9038561968
315.0000000000 -312.6284573118 38.5804053743 -65.9124801727 308.0268575262
315.0000000000 -312.6284573118 38.5804053743 280.0416969002 144.2277643079
315.0000000000 -312.6284573118 38.5804053743 176.2190776888 -261.0973700720
315.0000000000 -312.6284573118 38.5804053743 251.0240382492 -190.2943305016
315.0000000000 -312.6284573118 38.5804053743 -40.9410742654 -312.3280782094
305.0000000000 293.1972211951 -84.0261238155 -51.2487331510 300.6635450972
305.0000000000 293.1972211951 -84.0261238155 241.5304034443 186.2473200131
305.0000000000 293.1972211951 -84.0261238155 -22.0161764109 -304.2043523296
305.0000000000 293.1972211951 -84.0261238155 242.2553994857 -185.3033227442
305.0000000000 293.1972211951 -84.0261238155 182.9760749785 -244.0179419335
305.0000000000 293.1972211951 -84.0261238155 12.2354673185 304.7544804256
305.0000000000 293.1972211951 -84.0261238155 32.7432737251 303.2373295387
305.0000000000 293.1972211951 -84.0261238155 -60.6369270958 -298.9116308750
305.0000000000 293.1972211951 -84.0261238155 129.5894294403 276.1006696431
305.0000000000 293.1972211951 -84.0261238155 196.4952379512 233.2694181896
582.0000000000 578.9702096293 59.3084847371 -210.7754158723 -542.4921419374
582.0000000000 578.9702096293 59.3084847371 -580.4536238290 -42.3980021201
582.0000000000 578.9702096293 59.3084847371 395.5655930522 -426.9096644412
582.0000000000 578.9702096293 59.3084847371 -267.6711750494 516.7941002446
582.0000000000 578.9702096293 59.3084847371 359.3464911609 457.8144813026
582.0000000000 578.9702096293 59.3084847371 380.4616953849 -440.4235442672
582.0000000000 578.9702096293 59.3084847371 -317.2316546325 487.9426987866
582.0000000000 578.9702096293 59.3084847371 -464.4240119492 -350.7625081519
582.0000000000 578.9702096293 59.3084847371 547.4611277394 197.5102873633
582.0000000000 578.9702096293 59.3084847371 540.1988441104 216.5853384277
788.0000000000 -667.6498814603 418.5542208437 -554.8209029438 559.5692679701
788.0000000000 -667.6498814603 418.5542208437 -611.2471749399 497.3136747848
788.0000000000 -667.6498814603 418.5542208437 -46.9135298877 -786.6022633539
788.0000000000 -667.6498814603 418.5542208437 -370.8908191963 695.2582255795
788.0000000000 -667.6498814603 418.5542208437 572.5401279256 541.4257122773
788.0000000000 -667.6498814603 418.5542208437 -93.3093410474 782.4559839846
788.0000000000 -667.6498814603 418.5542208437 -453.1082677226 -644.6990753223
788.0000000000 -667.6498814603 418.5542208437 -707.6660073271 346.6306709939
788.0000000000 -667.6498814603 418.5542208437 -449.4958207609 647.2229191851
788.0000000000 -667.6498814603 418.5542208437 -746.1681270961 253.3320471356
226.0000000000 114.9519290535 -194.5817411960 165.4844013085 -153.9185269016
226.0000000000 114.9519290535 -194.5817411960 73.3566157651 -213.7634368256
226.0000000000 114.9519290535 -194.5817411960 42.0515621115 222.0532956837
226.0000000000 114.9519290535 -194.5817411960 190.0521907285 122.2953997470
226.0000000000 114.9519290535 -194.5817411960 210.7498301920 -81.6119419817
226.0000000000 114.9519290535 -194.5817411960 187.6646095899 -125.9285285687
226.0000000000 114.9519290535 -194.5817411960 -138.3355344318 178.7156398122
226.0000000000 114.9519290535 -194.5817411960 163.1487973840 -156.3920391585
226.0000000000 114.9519290535 -194.5817411960 -213.8725945565 73.0377525509
226.0000000000 114.9519290535 -194.5817411960 -167.5678242552 151.6476978869
317.0000000000 -219.5929158454 -228.6218522156 7.3171300508 316.9155401804
317.0000000000 -219.5929158454 -228.6218522156 -248.8333750735 -196.3948865157
317.0000000000 -219.5929158454 -228.6218522156 -236.3312930774 211.2735665254
317.0000000000 -219.5929158454 -228.6218522156 -155.3541537619 276.3224328731
317.0000000000 -219.5929158454 -228.6218522156 -103.4121738302 -299.6580089097
317.0000000000 -219.5929158454 -228.6218522156 -286.4592545990 -135.7574876557
317.0000000000 -219.5929158454 -228.6218522156 -152.3533535683 277.9882293488
317.0000000000 -219.5929158454 -228.6218522156 219.3966199461 228.8102339412
317.0000000000 -219.5929158454 -228.6218522156 316.5813670070 -16.2861310315
317.0000000000 -219.5929158454 -228.6218522156 221.0051252097 227.2569792790
1000 0 -1000 1000 0
1000 0 -1000 0 1000
1000 0 -1000 -1000 0
1000 0 1000 1000 0
1000 0 1000 0 -1000
1000 0 1000 -1000 0
1000 1000 0 0 1000
1000 1000 0 0 -1000
1000 1000 0 -1000 0
1000 -1000 0 0 1000
1000 -1000 0 0 -1000
1000 -1000 0 1000 0
-1
