146094 193838 5236
P 155888
P 137587
P 185183
P 110656
W 93004
P 126181
P 180933
W 78903
W 14047
P 152028
W 122204
P 175866
W 144719
P 67794
P 105918
W 20749
W 52936
P 49175
W 136766
W 67817
P 164892
P 115776
P 100712
P 134027
P 90863
W 126514
P 169760
P 159863
W 38390
P 5458
W 42028
W 89178
W 2371
P 19409
W 96696
P 58407
P 63419
P 86416
P 43512
P 71796
W 107388
W 111100
P 96036
W 129854
W 56779
P 76651
P 189412
W 71660
P 81722
P 120749
W 8557
P 146948
W 133288
P 142308
P 28188
W 34450
W 114675
W 491
W 100607
P 130232
P 34309
P 38737
W 118466
W 63936
W 27895
W 103316
W 60500
P 23430
W 75561
W 30916
W 16936
W 45251
W 82335
P 155920
P 137657
P 185203
P 110717
W 93008
P 126269
P 180986
W 78931
W 140490
P 152034
W 122238
P 176013
W 144781
P 67809
P 105942
W 20758
W 52947
P 49184
W 136771
W 67827
P 165016
P 115859
P 100879
P 134043
P 9093
W 126532
P 169765
P 159962
W 38425
P 54584
W 42094
W 89185
W 23734
P 1943
W 96732
P 58473
P 63421
P 86418
P 43574
P 71832
W 107514
W 111250
P 96043
W 13007
W 56783
P 7671
P 189462
W 71670
P 81724
P 120850
W 85645
P 146977
W 133297
P 142352
P 28300
W 34484
W 11469
W 49145
W 100626
P 13025
P 34328
P 38828
W 118498
W 63947
W 27906
W 103425
W 60505
P 23472
W 75571
W 30980
W 16975
W 45310
W 82395
P 155967
P 137695
P 185222
P 110842
W 93027
P 126329
P 180999
W 78967
W 140512
P 152141
W 122260
P 176109
W 144923
P 6782
P 106018
W 20796
W 53032
P 49310
W 136848
W 67871
P 165054
P 115871
P 100982
P 134069
P 90958
W 126563
P 169844
P 16
W 38519
P 54589
W 42172
W 89198
W 23801
P 19442
W 9676
P 58484
P 63643
P 8644
P 4358
P 71999
W 107547
W 111330
P 96181
W 130087
W 56802
P 76748
P 189472
W 71721
P 81753
P 120901
W 85704
P 147164
W 1333
P 142512
P 28429
W 345
W 114748
W 4923
W 100654
P 1303
P 34348
P 38886
W 118504
W 64036
W 27922
W 103703
W 60519
P 2350
W 75644
W 31000
W 16991
W 45361
W 82438
P 156051
P 137858
P 185328
P 110896
W 93050
P 126385
P 181042
W 79061
W 140645
P 152318
W 122274
P 176270
W 144936
P 67837
P 106062
W 2081
W 5304
P 49322
W 136850
W 68036
P 165118
P 115914
P 101127
P 134089
P 90965
W 126569
P 170053
P 160050
W 38546
P 54591
W 42185
W 89199
W 23830
P 19555
W 96793
P 58622
P 63667
P 86455
P 43615
P 72039
W 10755
W 111365
P 96241
W 130120
W 56901
P 76767
P 189564
W 71770
P 81794
P 120930
W 85716
P 147201
W 133302
P 142522
P 28441
W 34519
W 114778
W 49260
W 100680
P 13031
P 34532
P 38889
W 118569
W 64104
W 28046
W 103715
W 60573
P 23552
W 75645
W 31069
W 17132
W 45363
W 82460
P 156096
P 13791
P 185413
P 1109
W 9306
P 126430
P 181078
W 7910
W 140799
P 152387
W 122343
P 176287
W 145012
P 67873
P 106084
W 20863
W 53075
P 49355
W 136857
W 68037
P 165151
P 115990
P 101139
P 134098
P 91021
W 126578
P 170306
P 160073
W 38637
P 54756
W 42222
W 89289
W 23871
P 19557
W 96832
P 58690
P 6375
P 86496
P 43714
P 72047
W 107628
W 111372
P 96272
W 130156
W 56942
P 76989
P 189569
W 71810
P 81800
P 120987
W 85772
P 147210
W 133391
P 142620
P 28502
W 34626
W 114814
W 49418
W 100706
P 130383
P 3463
P 3913
W 118600
W 64217
W 28164
W 103729
W 60598
P 2356
W 75660
W 31122
W 17155
W 45411
W 82470
P 156101
P 13793
P 185434
P 110921
W 93097
P 126434
P 181106
W 79154
W 140819
P 152449
W 122347
P 17638
W 145097
P 67927
P 106100
W 20888
W 53077
P 49500
W 136861
W 68117
P 165237
P 115996
P 101189
P 134178
P 91066
W 126585
P 170315
P 160127
W 38642
P 54791
W 42228
W 89306
W 23890
P 19606
W 96911
P 58714
P 63778
P 86499
P 44212
P 72085
W 107682
W 111374
P 96300
W 130180
W 56960
P 7712
P 189639
W 71826
P 81850
P 121103
W 85852
P 147283
W 133396
P 142719
P 28517
W 34659
W 115018
W 49426
W 100746
P 130521
P 34669
P 39301
W 118948
W 64420
W 28190
W 10373
W 60649
P 2371
W 75747
W 31181
W 17187
W 45422
W 82516
P 156341
P 138025
P 185482
P 110974
W 93265
P 126671
P 181203
W 79222
W 140902
P 152463
W 122399
P 17643
W 145329
P 68003
P 10616
W 20934
W 53086
P 4954
W 136879
W 68158
P 165261
P 116042
P 101419
P 134190
P 91164
W 126644
P 170386
P 160182
W 38657
P 54813
W 42275
W 89358
W 23921
P 19664
W 97079
P 58731
P 6399
P 86760
P 44254
P 72170
W 107758
W 111389
P 96478
W 130207
W 56979
P 77131
P 189842
W 71833
P 81944
P 121236
W 85973
P 147660
W 133450
P 142992
P 28643
W 34679
W 115058
W 49430
W 100760
P 130531
P 34697
P 39339
W 118975
W 64542
W 28192
W 103746
W 60698
P 23726
W 75812
W 31208
W 17229
W 45486
W 8253
P 156381
P 138065
P 185643
P 110990
W 93358
P 126734
P 181331
W 79255
W 140968
P 152476
W 122570
P 176464
W 145397
P 68036
P 106192
W 20956
W 53088
P 49579
W 136949
W 6821
P 165286
P 116045
P 101433
P 134231
P 91244
W 12673
P 170408
P 160224
W 38702
P 54851
W 42288
W 89487
W 23936
P 19675
W 97083
P 58767
P 640
P 86767
P 44344
P 72171
W 107769
W 111426
P 9657
W 130232
W 57005
P 77185
P 189883
W 71850
P 82
P 121485
W 86010
P 147806
W 133475
P 143021
P 28649
W 34703
W 115071
W 49477
W 100807
P 130673
P 34740
P 39353
W 119089
W 64566
W 28266
W 103782
W 6070
P 23738
W 75842
W 31212
W 17243
W 45527
W 82630
P 15641
P 13809
P 185696
P 111054
W 93371
P 12679
P 181393
W 79287
W 140981
P 152479
W 122593
P 176509
W 145454
P 6805
P 106220
W 20976
W 53105
P 49740
W 137056
W 68431
P 16533
P 116109
P 101559
P 134257
P 91259
W 126855
P 170422
P 160455
W 38727
P 54881
W 42314
W 89539
W 24094
P 19679
W 97107
P 58776
P 64001
P 8679
P 44433
P 72196
W 107890
W 111461
P 96742
W 13026
W 57021
P 77204
P 189947
W 7210
P 82063
P 121557
W 86058
P 147877
W 13351
P 143130
P 28884
W 34710
W 115090
W 4950
W 100846
P 130687
P 34821
P 39401
W 119200
W 64618
W 28283
W 103817
W 60854
P 23811
W 75844
W 31250
W 1727
W 4557
W 82640
P 156476
P 138123
P 18573
P 111198
W 93563
P 126798
P 181642
W 79298
W 141
P 152540
W 122604
P 176610
W 145583
P 68058
P 106221
W 20980
W 53117
P 49914
W 137066
W 68449
P 165348
P 116194
P 10156
P 134304
P 9132
W 126883
P 17043
P 160490
W 38760
P 54886
W 42327
W 8961
W 24171
P 19732
W 97236
P 59029
P 64121
P 86811
P 44495
P 72516
W 107898
W 111466
P 96749
W 13028
W 57081
P 77358
P 189950
W 72282
P 82124
P 121591
W 86159
P 147925
W 133556
P 143141
P 29130
W 3473
W 11524
W 49517
W 100858
P 130712
P 3490
P 39442
W 119231
W 64667
W 28340
W 103844
W 60919
P 23836
W 75910
W 31259
W 17277
W 45592
W 82731
P 156494
P 138129
P 185859
P 111201
W 93616
P 126801
P 181643
W 79427
W 14105
P 15258
W 122608
P 176737
W 14561
P 68075
P 106232
W 20986
W 53129
P 49943
W 137101
W 68528
P 165400
P 116198
P 101605
P 134339
P 91356
W 126941
P 17065
P 160620
W 38835
P 54902
W 42362
W 89632
W 24490
P 19776
W 97240
P 59047
P 64174
P 86835
P 44522
P 72701
W 107913
W 111481
P 96792
W 130290
W 57133
P 77451
P 189978
W 72316
P 82180
P 121621
W 86167
P 147927
W 133603
P 143155
P 29325
W 34732
W 115253
W 49550
W 100982
P 130838
P 35016
P 39561
W 119296
W 64706
W 28356
W 103853
W 6094
P 23890
W 75918
W 31280
W 17427
W 45604
W 82761
P 156537
P 138180
P 185921
P 111217
W 93650
P 126893
P 181673
W 79476
W 141058
P 152604
W 122690
P 176755
W 145633
P 68080
P 106331
W 21013
W 53199
P 50072
W 137147
W 68587
P 16559
P 116270
P 101667
P 134351
P 91400
W 12696
P 170802
P 160665
W 38870
P 54916
W 42423
W 8971
W 24527
P 19779
W 97288
P 5917
P 64216
P 86850
P 44539
P 72779
W 107953
W 111492
P 96796
W 130359
W 57176
P 77510
P 190071
W 72355
P 82190
P 121701
W 86231
P 147932
W 133674
P 143171
P 29436
W 34797
W 115505
W 49561
W 101004
P 13084
P 3506
P 39632
W 119305
W 64746
W 28377
W 103869
W 60965
P 240
W 76048
W 31338
W 17499
W 45608
W 82899
P 156568
P 138418
P 185997
P 111277
W 93685
P 126895
P 181705
W 79622
W 141095
P 152672
W 122824
P 176757
W 145653
P 68144
P 106366
W 21014
W 53278
P 50213
W 137170
W 68630
P 165636
P 116291
P 101719
P 134421
P 91503
W 126987
P 17087
P 16094
W 38875
P 54935
W 42535
W 89774
W 24557
P 19964
W 97307
P 59177
P 64237
P 86878
P 4455
P 72819
W 107982
W 111519
P 96832
W 130417
W 5720
P 77706
P 190117
W 72370
P 82274
P 121710
W 86266
P 14800
W 133692
P 143289
P 29453
W 34827
W 115583
W 49565
W 10103
P 130993
P 35107
P 39735
W 119315
W 64968
W 28449
W 103911
W 6109
P 24081
W 76054
W 31400
W 1753
W 45615
W 82913
P 15659
P 138450
P 186049
P 111336
W 93714
P 126932
P 18176
W 79640
W 141109
P 152718
W 122839
P 176817
W 145763
P 68146
P 106483
W 21133
W 53380
P 503
W 137187
W 68707
P 165702
P 116295
P 101936
P 134447
P 91541
W 126991
P 170919
P 160985
W 38883
P 5514
W 42554
W 89786
W 24591
P 20092
W 97465
P 59178
P 64262
P 86961
P 44629
P 7285
W 107998
W 111578
P 96873
W 130465
W 57255
P 77824
P 190137
W 72386
P 82392
P 121824
W 8628
P 148070
W 133732
P 143336
P 2946
W 34882
W 115814
W 4957
W 101086
P 1310
P 35177
P 39772
W 119423
W 65003
W 28484
W 104040
W 6114
P 24182
W 76070
W 31425
W 17539
W 45709
W 8292
P 156901
P 13853
P 186065
P 111433
W 93772
P 126933
P 181761
W 79709
W 141118
P 152721
W 122941
P 176876
W 145788
P 68256
P 106543
W 2114
W 53435
P 5033
W 137241
W 68720
P 165852
P 116322
P 10201
P 134456
P 91599
W 127036
P 17092
P 160988
W 38894
P 55186
W 42586
W 89876
W 2465
P 20099
W 97539
P 59230
P 64330
P 87125
P 44725
P 72855
W 108024
W 111583
P 97130
W 130481
W 57336
P 77848
P 19019
W 72445
P 82568
P 12197
W 86347
P 148094
W 133804
P 143391
P 29568
W 34931
W 115846
W 49737
W 101147
P 131004
P 3522
P 39860
W 119431
W 65075
W 2849
W 10405
W 61250
P 24279
W 7613
W 31427
W 1762
W 45782
W 82947
P 156939
P 138554
P 18613
P 111538
W 93959
P 12706
P 182207
W 79741
W 141214
P 152739
W 123109
P 17709
W 145815
P 68375
P 106833
W 2115
W 53454
P 50484
W 137290
W 68776
P 165890
P 116325
P 102093
P 134546
P 9172
W 127041
P 170935
P 161060
W 39062
P 55194
W 42618
W 8988
W 24675
P 20112
W 97579
P 59232
P 64389
P 87220
P 44729
P 72885
W 108094
W 111691
P 97203
W 130607
W 57347
P 77958
P 190382
W 72455
P 82625
P 12198
W 8635
P 14810
W 133876
P 143439
P 29699
W 34957
W 115890
W 49765
W 101216
P 131139
P 35224
P 39905
W 119443
W 6508
W 28589
W 10408
W 61365
P 24425
W 76195
W 3157
W 17696
W 46015
W 82977
P 157014
P 138564
P 186168
P 111599
W 94022
P 12707
P 182252
W 79764
W 141243
P 152757
W 123255
P 177152
W 145818
P 68553
P 106961
W 21162
W 53628
P 50508
W 137295
W 68781
P 165934
P 1164
P 102326
P 1346
P 91790
W 127176
P 171019
P 161095
W 39109
P 55223
W 42660
W 8998
W 24682
P 20121
W 97605
P 59237
P 64490
P 87401
P 44877
P 72916
W 108116
W 111772
P 9728
W 130612
W 57419
P 77979
P 19044
W 7247
P 82640
P 122029
W 86385
P 148239
W 133961
P 143459
P 297
W 3501
W 115936
W 4979
W 101220
P 131141
P 35270
P 39958
W 119474
W 65250
W 28597
W 104126
W 61388
P 24451
W 76208
W 31674
W 17781
W 46115
W 82997
P 157026
P 138569
P 18618
P 111605
W 94054
P 127182
P 182299
W 79870
W 141264
P 152907
W 12329
P 177306
W 145902
P 68613
P 107037
W 21210
W 53760
P 50516
W 137301
W 6880
P 166138
P 116404
P 102405
P 134607
P 91815
W 12722
P 17113
P 161122
W 39113
P 55274
W 42682
W 89995
W 2469
P 2020
W 97626
P 59347
P 64544
P 87419
P 44903
P 7315
W 108150
W 111794
P 97288
W 130638
W 57462
P 77988
P 190466
W 72549
P 82678
P 122031
W 86489
P 148324
W 133970
P 143476
P 2970
W 35312
W 115984
W 49834
W 101254
P 13123
P 35368
P 40011
W 119481
W 65382
W 28614
W 104139
W 614
P 24506
W 76241
W 31676
W 17796
W 46120
W 83007
P 157218
P 138597
P 1862
P 111697
W 94146
P 127241
P 182368
W 79913
W 141267
P 153033
W 123389
P 177314
W 145939
P 6865
P 107062
W 21229
W 53776
P 50534
W 137336
W 6889
P 166180
P 116638
P 102406
P 134616
P 91830
W 127339
P 171172
P 16113
W 39120
P 553
W 42701
W 90004
W 24814
P 20299
W 97629
P 59419
P 64555
P 87448
P 44979
P 73150
W 108178
W 111826
P 9732
W 130645
W 57494
P 78002
P 190473
W 72614
P 82786
P 122057
W 86613
P 148356
W 13415
P 143506
P 29756
W 35314
W 116050
W 49847
W 101329
P 131240
P 35458
P 40059
W 119590
W 65497
W 28633
W 104154
W 61409
P 24515
W 76249
W 31684
W 17998
W 46186
W 83019
P 157298
P 138645
P 186256
P 111970
W 94156
P 127246
P 182418
W 79941
W 141304
P 153034
W 12346
P 177383
W 146007
P 6880
P 10709
W 21240
W 53938
P 50731
W 137357
W 68904
P 166512
P 11670
P 102408
P 134694
P 91936
W 127433
P 17126
P 161304
W 39124
P 55372
W 42881
W 90115
W 24868
P 203
W 97652
P 59472
P 64612
P 87472
P 45044
P 73280
W 10820
W 111892
P 97626
W 130658
W 57530
P 78035
P 190488
W 72729
P 82885
P 12206
W 86622
P 148407
W 134246
P 143625
P 29816
W 35431
W 116325
W 49894
W 101334
P 13129
P 35542
P 40075
W 119871
W 6552
W 28643
W 104166
W 61522
P 24543
W 76264
W 31692
W 18051
W 46219
W 83037
P 157451
P 138701
P 186283
P 112043
W 94199
P 127274
P 182502
W 79976
W 141329
P 153056
W 123479
P 17741
W 146008
P 68812
P 10710
W 21276
W 5396
P 50773
W 137399
W 6902
P 166742
P 116856
P 102422
P 134695
P 92090
W 127499
P 171460
P 16132
W 39202
P 55447
W 42906
W 90175
W 24887
P 20409
W 97664
P 59520
P 64686
P 87484
P 45075
P 73326
W 108218
W 111897
P 97730
W 130671
W 57531
P 78059
P 190536
W 72737
P 82904
P 122140
W 86689
P 148449
W 134277
P 143864
P 29928
W 35440
W 116340
W 50115
W 10134
P 13135
P 35585
P 40232
W 119944
W 65566
W 2877
W 104207
W 61650
P 24606
W 76292
W 31856
W 18097
W 4622
W 83087
P 157530
P 138764
P 186289
P 112081
W 94238
P 127359
P 182538
W 79980
W 141344
P 153094
W 123489
P 177423
W 146050
P 68816
P 107116
W 21355
W 53973
P 50892
W 137433
W 69124
P 166770
P 116863
P 102641
P 134698
P 92171
W 127540
P 171548
P 161338
W 39225
P 55526
W 4301
W 9022
W 24954
P 20417
W 97797
P 59645
P 64701
P 87634
P 452
P 73337
W 108272
W 11196
P 97736
W 130788
W 57535
P 78065
P 190651
W 72853
P 82998
P 122165
W 86760
P 14847
W 134293
P 144069
P 29947
W 3545
W 116385
W 50151
W 101445
P 13144
P 35589
P 40239
W 120022
W 65625
W 28847
W 104213
W 61671
P 24616
W 7637
W 31874
W 18118
W 46297
W 83092
P 157726
P 138943
P 186313
P 112272
W 94255
P 127462
P 182544
W 80004
W 141400
P 153134
W 123496
P 177485
W 14729
P 68817
P 107139
W 21363
W 54086
P 50957
W 137437
W 69168
P 166940
P 116880
P 102777
P 134730
P 92430
W 127691
P 171648
P 161372
W 39236
P 55563
W 43048
W 90237
W 25025
P 20459
W 97840
P 59660
P 64712
P 87765
P 45253
P 73341
W 108492
W 112006
P 97819
W 130798
W 57563
P 7809
P 190661
W 7291
P 83035
P 122382
W 86812
P 148487
W 134322
P 14427
P 30027
W 35506
W 116472
W 50216
W 101458
P 131685
P 35594
P 40264
W 120097
W 6564
W 28901
W 104359
W 61732
P 24708
W 76463
W 32038
W 18199
W 46346
W 83135
P 157828
P 138961
P 186340
P 112276
W 94261
P 127498
P 182594
W 80122
W 141504
P 153162
W 123625
P 177589
W 14753
P 68837
P 107224
W 21414
W 54089
P 51160
W 137573
W 69251
P 166945
P 116959
P 10278
P 134782
P 92518
W 127696
P 171660
P 161420
W 39296
P 55628
W 43075
W 9038
W 2505
P 20489
W 97887
P 59782
P 64744
P 87786
P 45258
P 73367
W 108523
W 11207
P 97822
W 130830
W 57568
P 78272
P 190690
W 72937
P 83051
P 122469
W 8690
P 148502
W 134365
P 144327
P 30215
W 3560
W 116539
W 50244
W 101484
P 131703
P 35637
P 40282
W 120153
W 65705
W 28964
W 104408
W 61826
P 24808
W 76482
W 32057
W 18206
W 46416
W 83137
P 157880
P 13904
P 186377
P 112278
W 94275
P 127504
P 182622
W 80200
W 141598
P 153171
W 123718
P 177600
W 14817
P 68876
P 107422
W 21430
W 54246
P 51202
W 137656
W 693
P 167024
P 117048
P 102829
P 134815
P 9257
W 12781
P 171677
P 161497
W 39306
P 55629
W 43086
W 90420
W 25123
P 2050
W 97944
P 59860
P 64813
P 87951
P 45266
P 73380
W 108556
W 112094
P 97943
W 130957
W 57572
P 78375
P 190726
W 73050
P 83057
P 122582
W 86979
P 14858
W 134382
P 144433
P 30246
W 3567
W 116557
W 50265
W 10151
P 13181
P 35696
P 40317
W 120295
W 65737
W 28980
W 10447
W 61838
P 24851
W 76514
W 32133
W 18236
W 46438
W 8324
P 157914
P 139051
P 186385
P 112361
W 94328
P 127522
P 182629
W 80247
W 141867
P 153181
W 123823
P 177635
W 14843
P 68889
P 107436
W 21479
W 54253
P 51286
W 137777
W 69328
P 167254
P 117088
P 103165
P 134862
P 92573
W 127810
P 171704
P 161507
W 39403
P 55662
W 4311
W 90421
W 25133
P 20506
W 9798
P 59865
P 65076
P 88092
P 45378
P 73411
W 108942
W 112121
P 98152
W 130976
W 57605
P 78404
P 190780
W 73058
P 8332
P 122647
W 86984
P 148583
W 134391
P 144442
P 3034
W 35840
W 116561
W 5035
W 101527
P 131851
P 35704
P 40352
W 120402
W 65741
W 29075
W 104489
W 61878
P 24906
W 76656
W 32243
W 18263
W 46478
W 83246
P 157935
P 139090
P 186433
P 112391
W 94357
P 127523
P 182702
W 80336
W 141916
P 153202
W 123883
P 177648
W 14878
P 68909
P 107541
W 21642
W 54265
P 51347
W 137795
W 69331
P 167293
P 117126
P 103257
P 134933
P 92658
W 127814
P 171731
P 161520
W 39410
P 55801
W 43118
W 9048
W 25151
P 20521
W 97983
P 59903
P 65087
P 88230
P 45511
P 73452
W 108959
W 112128
P 98365
W 131187
W 5761
P 78474
P 190796
W 7307
P 83360
P 12274
W 8699
P 148594
W 134515
P 144649
P 30374
W 35898
W 116604
W 50366
W 101657
P 131938
P 35763
P 40391
W 12042
W 65795
W 29121
W 104818
W 61911
P 25238
W 76707
W 32251
W 18330
W 46489
W 83325
P 157956
P 139396
P 186464
P 112395
W 94362
P 127626
P 182735
W 80355
W 141962
P 153240
W 123895
P 177721
W 14885
P 68935
P 107542
W 21683
W 54300
P 514
W 137861
W 6935
P 167329
P 117340
P 103273
P 134938
P 92846
W 127842
P 171744
P 16170
W 39446
P 56071
W 43138
W 90495
W 25209
P 2063
W 98005
P 59907
P 651
P 88453
P 45556
P 7348
W 109092
W 112335
P 98478
W 13122
W 57672
P 78543
P 19080
W 73072
P 83409
P 122763
W 87090
P 148600
W 134559
P 144659
P 30555
W 35958
W 116675
W 50435
W 101807
P 132020
P 35793
P 40488
W 120420
W 65810
W 29123
W 10482
W 61972
P 25270
W 76858
W 32354
W 18391
W 46579
W 83327
P 157961
P 139591
P 186467
P 112483
W 94366
P 127652
P 182795
W 80358
W 141979
P 153249
W 123965
P 177746
W 14924
P 68943
P 107557
W 21685
W 54345
P 51502
W 137875
W 69383
P 167345
P 117388
P 103330
P 135008
P 92921
W 127854
P 171757
P 161790
W 39509
P 56094
W 43155
W 90553
W 25258
P 20665
W 98163
P 59941
P 65109
P 88455
P 45736
P 73580
W 109110
W 112403
P 98480
W 131252
W 57761
P 78790
P 190809
W 73081
P 83415
P 122856
W 87168
P 148620
W 134562
P 144665
P 30574
W 36012
W 116677
W 505
W 101823
P 132084
P 35819
P 40539
W 12046
W 65825
W 29134
W 105104
W 62024
P 25353
W 76895
W 32425
W 18423
W 46597
W 83351
P 158015
P 139604
P 186487
P 112549
W 94443
P 127668
P 18284
W 80383
W 14204
P 153356
W 124011
P 177761
W 150
P 69110
P 107574
W 2172
W 54371
P 51640
W 13791
W 6946
P 167376
P 117425
P 103412
P 135086
P 92968
W 127916
P 171907
P 161878
W 39640
P 56321
W 43211
W 90761
W 25333
P 20691
W 98241
P 59956
P 65116
P 88537
P 45777
P 73596
W 109179
W 112450
P 98498
W 131362
W 57809
P 78919
P 190815
W 73093
P 83523
P 122903
W 87184
P 148644
W 134601
P 14468
P 30618
W 36139
W 116695
W 50500
W 101845
P 132100
P 35905
P 40552
W 120468
W 65866
W 29154
W 105189
W 62034
P 25580
W 76905
W 32431
W 18514
W 46740
W 83397
P 158017
P 13963
P 18655
P 112554
W 94492
P 127692
P 182955
W 80482
W 142050
P 153406
W 124158
P 177812
W 15051
P 69132
P 107592
W 21724
W 54387
P 51756
W 137949
W 69514
P 167506
P 11754
P 103451
P 135097
P 93112
W 127985
P 172147
P 16207
W 3965
P 5639
W 43241
W 90771
W 2534
P 20697
W 98305
P 59982
P 65302
P 88604
P 45824
P 73605
W 109318
W 112457
P 98548
W 131364
W 57810
P 78931
P 190853
W 73110
P 83527
P 122943
W 87338
P 148785
W 134641
P 144719
P 30740
W 3619
W 116733
W 50644
W 101880
P 132136
P 35926
P 4066
W 120546
W 65958
W 29167
W 105219
W 62056
P 25592
W 76998
W 32442
W 18527
W 46765
W 83437
P 158031
P 139749
P 186550
P 112722
W 9454
P 127829
P 183033
W 80525
W 142170
P 153512
W 12430
P 177824
W 15088
P 69259
P 107634
W 21752
W 54396
P 51842
W 137990
W 69553
P 167634
P 11800
P 103570
P 135272
P 93357
W 128075
P 172164
P 162081
