6 11510333351520154320521445355203152104231103123353324410325043150440242302554032102333103451104120043201430113102345553240231053530254315304514530400522045532023422052502352023043443022453455041224224332314421105455414131435342102413045225313002321145322004055034231141453101233335242340535231132240300424545110024031424255343505410200454343453054145304110200145545523101520024520450041005422350153441333223013031435330050225332451512032313550011542321352103143014115320515510512124101351403112323050041523352544452301352041303400413043122110334454523522432122041320410025441220152452434434512023404405223355304321553330101211531305221350004535424145550455542020322545345010501115452432130210251325253035023112401125340145004130444541242543023114422444424010552320252424025120503535351052425035004025505421210553220103140043021212542504424401523522330323403402000230511141231313545451515255333344210322423334110433523220554312133503543350505442512215112543130 103220
7 51401224563136522263605460130213163116543154120346534353154155264603331654346154535242530233152341054620342351542165331334423065642334246455330654260334606053345561164032304340166602141644210166055466504246233124241334535522211050535032053304526530213004225311143046025263643526545623154663610262645264556610542225531210506305641200434333161413004105643603246366230651241160265054351026144061415351455305202051424324316025144402351066314503445665326306664444650550216056102401233641640312551644444342130300422526663624053125362015021132602132101441040132400456261254242463003620103666636413312215632666244335225565266015350501153322156560313060506206134662000113126565625022052512405664142064104563134634211440010356603650361625036230551606655404362450504446242153136020463313040216044411133321512422241602054154551203114430416636244114213406655153245606445411315514316454153646164654 26150
3 12000001110211121021102220200110020220121120000110200000021200222112121110222000101211021212222101021010102010201000012101120010220102120122212100101021211220000110000020012120101021210220220012220202012022111020222211012210101211010220112221010012211112001102011011002001120001020112020200200111002200100100002011220020221200001001121111122100000010200022122201211021010200112110201221101212100001110211022211012211000201211222111200000111220221121122011121002200221202120122002222220102221221220220210200111112111120200022201122211121200021200200220201202222121200002101010001101202122012222110100111122100220120011222222201002012022012112222120200100111111021201101212220200220102220001011221000101220211020111101102010200112102120221101222010222200102121011002112200222210100011122011121002010210010012220001210220112022021102212010210220222012001200210100202110210210002011022100120220 21222111
4 1123333122133323123230322211312030323231000302211130222003231030022301001001322001023220103203201032132302031331033011022312233002212002311000103000102303223123300111302002012313323223102010301022112322123320212230110311012110321113322210201021132133330101133200232010030132201020013023232112231032031011231003000002321203022222031232322022022022321001303221030110002200002211003103203122321332332112113030100010300212000100333111022322332333323011211331321202300233022212100101233322110230030013311232003013232130301321020021022101001303222131121323021020122302002132011320003231133331300130330103310003103022101030120133122132023133000302112211223202110333132101001031302123301221133122101312012122212021311000213122332023220132313112203013030303132331223333120132322223222212131021113002310023211003021203122220331231033031013113111201113331030110323222323200112232013302101123111033222112223012 13
6 442151253030053253033300134344102151215500340405153323115431241250210140122503502012121404522435354301153351425420411001432525254122215344230250040144301331200450415324045004550304133040200025504420025303050001352001405 3003050
6 204414405351304124240442511145423005245112230442254033002114530020543302503432051542021242514510452122151534121055050152243422401051105052444321130120322404442431522421540152303154520201433114200230402212420040432431324135533404424140100104520213125330014352214402212311103102315240341500102540112143231432401304232320210203254250311532522033434515514415112341151242534520003352231052342014503020351553334101122311323522302143152055423013534203135530140452142151511213300504021012401244431030525140254035431310050 2514
4 213301221111211320203121120120101032110231012101221133311320330130311330031311030103030222221231222011011202301311321303221300032233031111312003131231213300013232231303030230210333110010011331110301210230211210122123230323001131212232213300012231110102012121302121313303300223330301112020110032123010310033322013120322300303111123110113011312220213003033300112020001302033211232102001302013212212002202223303223023223020301132332212030331213111133031132201100321221210301212022331100321031033111232232310212011121210313012323013232133111312120201232233021022312121032123331322001221133332123331030212102300100233302331113002111132313103113232133322033330101210101021332212121013212201211302312110200121330031323103221311102313003011101100332202120211322113013310130200233113331012110322333221330310000311300002323311100133222210210211001002230131302311233110102123223333113132322110203111121333212101122031223031011022100233120 2000
8 54115771254673223031161530321636257746063452075370417562614770515401207554753403544412674363335075116063560020374735225653107606410216564577526122644321731621462403352721673505761323417571637007334526615265753105446315471371224606467105602212756617356415530120066707567700205066014665430452451241117010030636437025561626063107221222235210054766534616424734666701124645742330104565327713301271313777463616727375020011351471522011750231024753566567614053125326413437631237505353334731343075746201164307267714240643770277763514622253271162607663152171160431013341660777157036353563771745046372 605404
9 64037307830173337581687776 622365
4 10000232110001202030232202020332032012233230310223202023231220123321100123120102122321200022031033100112020000312100230233132231102113012022113323012031301220301112110322133021322232322001101212020012221123322101333200310031230201020102130300000320311310133123222202111101201233230321331203231011222302022202121213303023302100222112320200012133033332332103121033231311312222121120313123002201120211312130303011102020020 20313
9 428174802804832458118432160748448354825123314650342383318183015750222534643110032242371087370733735006361661464768074883401474558166701767802176775244382521776401158134804082667262418741807355348251631138305811150812702525151176230141062453556348526768472368762886781015141673533000726053831107684566161217348748728414606504341506221222066848602533801351763024434536731203144117275418363743086447808100222611248587405777277600508488218561463430050326244783521450278813768182185217830180242377304163450366364085558647670617337743868785402878242815653522353015381260510688313682237380334733342468208165014153377886827178323547358265544030245034405323253486222126551062886460 1012045
8 706537654276261260515417277672372145023542360407550211140127366572205551700050726747163176124773213770061066150754662271003402724313311420235222700120320660162513045117132764154267211200316567163674510706313731653003034602510077540530362665743243546126370307354327456634320655121744673633560112157732375352074260640123501512020713242700107525602624174246440442066256267 4171
6 1311141221545155021002054520300135223343230135430514013445213020021155351354031012412034500140143200034143544435054052530342331445320134400241021434425251503435301312552350550443003030521204114023250225253131425022052120311503022053450144014510213215325405005012330444045410210345111051332041354312154513515353204401315511420232231423254531251411550222112210223145244531055210155252211430232541455141044540005502503424551144013425521300104432130252141004445525455415225451002021010224042 3300254
8 6741173710022724444153642525474270307601703175532147423705445074124014104513266403345735402101513224634305634574030524364504656170663214077446041023452022507317375626225162066160535737107031760452274012210027172665676501670745164665006111020207766546726712430017617420522643541315200071234245127161144420774026646646761415127036252614603305162746545706410424241422002332041245111601453415031173373527023157661041106 77152
10 30488679456024457443155350108533893870917532197833378823044819190597788533963848207080616097119188879844331825745446627226059189167061525607373949702636252480599227679150089393466621378736987039898903924973412006155148739742641733257664207439264880874940136401926812235290316816004410653293618299744483414218920381556998451200 167342
3 100101011110202002202102022111221010112011001112002010022012102011010111222100011021100202121122211120210021000210100120212022000210012112001022100122111121102000011221001111122201221100020221002201001122012202101022022221022000200200202200120020000220200100202120221112102211220122220221112121211022010212211221221000122001021100100211210101020120222220120211102100021012120010012112122221001222120001121120102210102102000200222200110000020010001121102022020021112210202001121211021221000110202221222101020211100001201010110002022222021120211121212111111111121000200200022111210222210000112022001221201110002012201012021001012201001120221202200011021202001202100000002200221210210100012112100211011222012211000011221120012100000212220202101220110200101000001002220020111200012122 21
8 374311027701263624017764644725514145340240466740351247624326070414141165123727754101063415315356772000523015012422521172624351140351423734435677152261443000214251314607342021036254321621642277420010744147242160512674751200142243237744660077050230735055061205630524103202117133126723421652335407027347650564006671 1331
9 440481306815736162572862537465187836144515886583541726050777164855340701288835187250653721337512126887716677287121884146058617807586377826633225383605312071562408146717271583002161680687852100084563160238336324281240733721808133541542253 7
2 10111101101001000100001011100010001011111011100110010100110101101000111001011010011101111101011110101111011110111001011101001110111100001110101000001110010110001111101010010110111100110101101011101000001001110001010010101110001111110100011010111100011100100011011001000101100110110000001100001101001000110001001001111000000001101111101101011110101001011111000111101010101110101011110001000001110011001111001100010100001001010011101111011100011001001111010010100111011111110110011010111000010000101000011000110011000100100100101101100111100101001110100111011101010001101111001010000001100010010010110000110011011011111010011 1110
10 352648990388261373696587235568393770679829657984463341066732674141300413390310757181 39
5 223340303432304023433214311022234110310304031233041040023330123201333020141311143012214024034304100414223302143414133330403300311334201204110413443441443443424222112014421124430220031340130232241112104233321310030114240443114223103144423310010302243234210410222232104202401431332420301112300020212432123233021211211124024231024214003022331222300130202130430403 23223133
9 13851365160287480008858731542352457562067786536414170042804818154688085572214635052036016377271440327753084236830121502238736678600475552186550540401504458126764702456643106031088128662354738308345080188780886718473618881801743140068847627478134503400361445547642517477005828177405442364838701032558158728414055587522825573757701615465107603040573763431584164324648258007272237325646505120330504528216035058878243814204215155385216700374042064333553763378617326074813187163586041115241122632210678786673722425316848038182312250847583765017357040733640771075750588065554287771754828004801466225103446765523408880580168015645234368043475535302362158757300704248123448710341575568252862842144055170158163018366070266452554051576461355546472880884640673170025540473037764751730002060256266521366641505071132832226041647377212074835413305676608401555 4
10 482238101436896801050897556716136659681934 964185
6 14353505450001023544435034025313522210034044140312133110523232324553451253445214410101151254431204421344002322103153150213500005241314154101325415124535323102024034443234114153054221553113353150332145334542225021121230545035010022430224225131143054042330235125302302034521414013455532334220100110311104135535014545011413203215040245452343222511450512132452140004343355001251310250403421045545311540240443323342300522010502211345111250300012052022123553213321132035015451004040350055454500011125404451355504311314033222213123004221454322553105342103104420004431354105404153421510220050451014541431151354 51
9 6522270864625307573882518274857580717705065605233310662380764503663223538178601812676624571741885288452340007168135885143205182722645670677274186655267467064324368836675503780444768584101611147118556184271105361200620568651260116523038020556674736561347462563024315317163528002530662226353654883404218361358313157380803068446584706731664685700546416711545003481844810358738571202652786286323487850673555383211556736233663113888636870418537663325748004313672636124263824580800265263404772825515732814161130266583813388378711362453877862888545616025742623731174250147314067518012364546727614840052581765526305313777437070464240276363623351082167881478424838637374424768845053 4
10 732097248493651447800802227329742244960819196452242445679301405622210213443010536791458500742426850971218749814603750700894268943931284050951322899871871497303697925622848092481560659919849231125609093813051407684686780605918498409700237579558918786077560330472362615364510331302109065118357516797523997920370591497120256109708452842566716765824759874615787532938306077665377963842323092767982912631317944861147692993382270493857908915501837897016565794755140053064526822603324183854559085381687261164324679317694249177705086704130563152083963489596386084887290369874002418978039768588276195143023435896884687675653472184818243506097877267125 304
5 1222043413200141424010410230403440142033020040104331024122114434140011423144330313112224403111230234343212340343320144210241311132021014241002330011014233044200424220411031422120341412021413122011202421220134234032231042314031113121443411302400200004312431224131422230032233420420123342114044331304032322124134343432114023124224334214021101201141322441001423021004423203031312410414210004122444431223301434101112330312224114004304234024204340221422311234300010100222144143332424301401403104314034203333433131333103214241220323210310304124402332323442331340113410412034441244131243121300044132344004243033223042300002231141141041432243010314301022240431010311100124 104
5 312344230031330004014411232343301011101201040112230122402201203401241014210441144421123313130143312143031223304241423401030001330014042214201121233301404104344313422113230310103003100231212313102333403111122222204333121300342341133224334021004404411313312042332224300234101041114242224240133300003233143314120111030400213020340310144440332113214314033002001204330420033414302433003301223324402012012033110324421412034141233130303221234341404042222433022132340112043444334403302042114023202243244000400011341322033033320221042210220322121400133133431203324142141343202110123033001121103230411000042003022040342434212242204031230433402303132322014240130243314132143330144043340431404120034414323323432002303042102321341404303440203201101 11323222
3 2210120222000200220120011210001222001111112200222011120022122220210202111111111021010110200220202002011222100120202010001001122002021111120212002201010220210102201000210212112101012012101222120020010221100000202212102022021101211200121121222021211101201021020111120211211110011202120212212221110110201000112102020121210110221112121001122000212002121202212002121221011012011121110211200220100020001212212001110211110212012112120022011222110202120122101012002112000222121222201001011100201200100100120022220020212122110101221010022222111202020012202010110111102022012212122120222121120202112012221120112102222112001101012022022122201022222210110120002112112011111012211102202222120101111000111010212120221110002221012212201212011201220110120210021020021210022122020011100202000010120010122011021000220021122121211221200 210102
8 61010242200355515522714532770427520554074022573245536101371343216273772374543070643454603737261000377536102511575032412006734034074747567030107703154455240653252657525520540530045402127104531716671343317362467137442362735027716042303332570413450606071673564361521054224375632612411570147575647754477026511772143213227107763660320222073163377610133153041327451473672200537420434741245407345504064304350312365752006546572242651201737760126614024770547064251371564453465356750340324223640707056513052507374421453005361361366137435605545207345645303431660 63447127
2 10101100101001001001110011100011001110000100010010100101011100000001001011100101011000111001000000100011101011110111100000000001011010110110001111001010010011110110101010000110010011010011110001010111111110111010111001110010111101110011101000100000111111110101010001010110100110100101010001100010111101011010101111010101011010111001101110100010111001101010101000000111 11110
7 1410425035344244323626165300562542364105612115640031440260040202441636410521363340412211164102126223044024052324144253363501163563661153432662164512021166205333032640263251255014016025623360661653553666514364055556141550324220554643632142550413320254164316454640213230213234545403613322160333334465310423256506165210525331403222553533032660305136666202450553036120501560526310056416032510164604632611651560553224025216305564240430305242000331133452261545242163122426426560653020126214031141231402154111154355340241433645542400415024122456261216262534361311461061553526445655352515242163132236365550403146604155450606060312221504633240611304143611610426631610303605566606161462353306202241050335115553463522555125523520026532323601325650636436216452452316341642502441234100000045001212 3
8 236754630456354411457540410172506373756713551112250224265304554303670561036157474416045575142502061037142057717450254723430600006102026323215152200672246226237047251003425142362342666400223130155265627333561026204045067402410136610543121223043547246106447452234210522644250524541351116053277610762156673645311447550356705667655072651236767124001037627405363062357472261273673707661522350667014753101221600170067231467445346733253475555575673516655521 560514
4 202101003203003231022012123223010220320200201120332130302230231210202233313022011330320113132213230113000302110203231302211132021033333320201221110200121230102201100133113231302332301020030321031100012331022311101203313301000111212002110302012103130020130102223120301331102012321320333313132100130230300101030122112013022233202321312332032000322123021201131020111300203010002210113333012110121321302303303130101030031212321013213003333202213322 221
5 4341203344323122343010040010240441043442021000434202022020222411032041440011321222024424421114022242143312444121043133020311210000434220410144210130404140231032240144301012144124334343332002424103143410301433323002032403410301132140320444421241101442230410243414012013102202012201142113430433404 20
9 711310238750504601374435170417460371113868637877013267753714432447346634407083764881645126347362214657175674038537472063417245344720416084366200157135484186602862613380625355148833280676425412471507661204518572688454176407444584451358787445484238634273735264687501471003433636577806087512162602838036370453282770458028313573546441066082210275222034645001336868763443562560171372546824857522208654788046832050212614107631058802151845537713514573081554458436623817248020151618785038473106656028523414220380076350276304767540403524024852837 8
3 2200202201120122002222220202220220120121211000201212111202202012022102011221000221112010212210210101010200010000222220002000120100011102121202200120200100012000112000012210001021022220020101110110202220001201121120120200101111011221122222202021102112100210021220111010001110201110200212022222000212020100210200200012012211002021000122200201222100011220121120201121122212022000011010102220021211120011221121210112202022020121001002202122221010210020022010210021011021002100112221201210212011221020000222001021211222210012100220101200 220121
8 54367667760775732451760167037035463441 30337
5 11134401334432123034104302010200010032332231140423301401400120134304334022334343400041331311124231311213223302342314424321430320121200242044424422024102442042224441132331240333302224110134311422130310001212042234103113214003411124342013222140332110441112110322411133400311441323444020433011214442244420232424230332331404022132303210444133321301301141011024420213412042341103034140014133023214112012323403303442141001124402010312211011114403212044121211014011434240401313302003440013231313421102114011041412203424210403410022310233034230122440011021010342023311142112324133132411310344223301130311000233214100301333432212322411233021302214410340130021411122212010322213210441122224010144041312004221214420144031434200124203223312141003214132433000132230004001022142144102002002033011213143442124433010440243121442011342411123013010111300114033431243434241 30141304
6 413540500524454245021010012130531104502534311525200201200403331221015012522024424243103151503425511310342332515213522035005345020 22
5 2424312334032201220144041221131241134432040213442121220304234014142002211000014203421113301204344044342113131201114432232304343410314332310412124012430132011120131211140101013431121304333440123341122133201200034122302311030134211031021123322014211444214224321144443200143314432243334324223302 4333331
4 1331002230330211101302313131310300110333032013223313210120311312323312211122001032313032023110312 10131
3 121010120011221201200001210212121200110111020211012112021010002220211201110202110002001220220221022222011102020101212111212011121110102110000221120012000202101211101010101221100102002201111120201001121010100211200220110022020020120022012101202011220200212010102202210221102010200200002101120121010110201100201002010021001021200212122001011012021010212022210022211210001000200101200210112222210111101002100221022111120122120100100210000020222210110100122200210220000202212202011011121020122222212001022022001210102011001202000210010221002220211211121022020022100111011211102221100010010022200101000101011011112211011000002122020011210100011022201012120000000122021011011120101102021101210200102201221010000122121220111211201200122221002221102001000221002002010010201221010010101121002002112120220110021000110010220102011001120212021101211022112002221122202011221102210121010011011020222220 2221
3 110021000202201011121112100221110210120110020222111221101 220001
8 1734675602032204621773140716414207667347542762344443757040611331217144110307643207605501662715146052463524400720700460547030544452610262622625615753727623707344526644027301072567151044334360742527221152251437344440003432426700622730155210144601611254426216270463400221245726007124566307226275635657003575376200757507522351034512512071620450445315360525620201453652734771745477225277752702047334520227313163005525512702107042414436470706206050521711221125377732671671411217261363405510347232412671732154 52120460
10 5915164881951771290497351785615028656054372449780729786854537241228845572719617882950567130884106990449913894592780938643741352063229410791170568763547111258674116058229358515303667599616603016922766802775415793672556326829513900510907640412771256008693766159120320206547746063684745031846778902933589473371859425949035803903118698637186372416011134624934568337410141878221842958332035601436199414513535631158902307877132872715186551216641432864563487984157897462705380755934310770668296177835227986151766119389465487016992434252069355987127084724656347593138436362170884504109664418189604467313523701484896772316434396862794366659917308996437072624322703131016108060879414431624256448763084797713992864309681018973971571162833324630282141574581070328444640984467687912069647946081047411621187055847265121036836930803066394129805721555679254070370678230742844426773330487886014003126 825079
2 1100111110001111100101100101000000111011011000110110101101001011001100001101110111000110010111111001010100000011011000001000011111110101101100000100101011010101110100000110001011010111000010100100100100000101000000100111000000010110110100001111101100001001000111100010001110000010010100001110011110110011011110100010000110011100101000110101111111101010011100100000111101001010110010011100110110001110100001010111110000001011011011001001100011100010010000101000100000101 1
2 1011101111011000011010101101001010001110001101010111110100000111010101101010111110101110110111110100010010001110101110100101110100001000000011010101010000111111111010000000101101100100110001110011011111100000110100111111000001010101111111100110101000100111010000111000010001111011100111010010000110110110000011100111001000111100101110001000110111111000011101111011111011000001111111110010101110001100001001010101010011010101001111011111010001100100101101001110011100000000111011000110010101101011010010110011111100101111101000101110001000111011001100010110101000000000011010111101100011001101101101110111100010110111011011100100011100001100101010100101011001111001101010010011001011101101010100111010011010001100100011110010001100010111011110100001110111001110011010110101111111000000000111111010111101010100000000000000011 1111000
3 101200001022010001211012221222202101212120001101200102112212202220022011022200110121012000021021101102101022101120011012122012200020102012201021202012002010202211102111002222112021002011102010201212120120002010220202010201022200210022100202202202212212222122220000011100020022210212102122011221021201022021021120111120010202110211110100201120202012200221210012221011110202020212202002 1101201
6 244323244555015412103045203253105431155523402143341544244513003545052445103312534400225054204333240303053323354144044533151525031505204314454040242015224 45000
4 302322130232030312203320233032302101310303102130310202231131021231323313323132120200033202300033221122010323101122221101032001023131032021031113331002201011113022221033133200103303120221032300223322301221201132000023122322000333123201321130300303221113313003311232330100130220112220211112003223022032001023130322300111322200102301112210220222112123211001111312123310333311122331322022230331103030123021133333021323 13102
10 38614701317206880687286671892145936529672692272462100989271487170024912173513759981179296356173378861290541838948257276033740299297516592875899616354189553794944695576754565426184712669160574936783380936671309990159087064759340808811780833922130058974542598570362632635929434469458115584332460845208722885223389392840385743947469453831373902853248478964258114071454501193598814871869204017644789350489939042440838751464148848774942138252406609777035479353321745250076438208497191638783327611358375139961920731014805339092428287091117409494797397821950295233134265108267839578371676617350686112845891875734583840623360641274668167347012690996268716073110588315369263424643261233130444494555002120465829265300814170542997499801979453399051035642716905876759046983 431304
3 1202202021110102021012102212022122120010022102000011200001211121120201000201002011222222110001120021220120221200100012021011201001201211010111201212110002222111212010112201101100102102000111222120222122020002112010121102022012102002011211101012001212022222210110220112020202122010020122011010202212222220100022122102100221212012202112220000120011220002001000001 120221
9 7776012371405711874747431181161646338346474153052236067056163236747682117504810811525402816318783530522452651623563013272611561702745061334277534613011281445326381885808336867340421630553183702602280803508413265338264571642080006086254176203534331786741741728207823218818271414362024208158078750071643648580724727227812717573558423767404466047557120311246302145410151587160625436455470180402733540678285335688314850850677051 73
3 11020002200211020011222222022021101212200011021020120110000002210110021020022220012002112110121001010120200200202010201211210110222010110210211211011200102221020002121110002112010212020212000111020102212210110101101220200211120112010101220211102022120221111000012000002100221220211211102102202122120112101002101200120101122011101212111122010220202210100112020202211000002001022121111221200020220110112102010020111111212012211222012202011111102221120012001201210111122001122110112221101022211010120121210111120220010020222120211221010002001001002111120100101000212221221101212101111202002201022021112022221212102002212010120020222120122121011212010212021102212202202211020022001120210101002021021222202211022212201011201201001101102121001020020102020102000201011021212012022102100020221211100200122101110001021001121020101212102020202010220000022102220122110010110120112122222112120202121222022102121010101122101102122210222212122210120202222212202221202100122020010101011000100121022212222002010222 20211021
3 10120022222212001200021002202110201010200010211111111022112011102000002210002120210120100011001221002220022211110102210222021120100100210212120111112200220010021022120010222001220221020122202011010112111112012021220010201011222111002210220122121200101200000011121022212212102002111011022111201010010002020000122221101210001212121201211221011000110102122221201 12221
4 2130213203120230301312222212130003020000312332322013202123332332200200331131323231111323222011201221211030122001123211103301131213001100112313131012132123232323223333300232101202021330213001323322212332102223031220201101333221113302113031330012032112202120331231002301131132032203123301331110210111220330233020332222311022010121203202222220213031322031332300020310132310331200333232321112110101221012112232331210003110322032110222133312101222222103231031212330103031201020212122002201332122232132212011002210111331020302121330122023123300312001210200112201323121033020011222003023030220312320023021033111311213113131232020122021220101233320232111230032001313032002121013133310033102303030033233011112121012022332122032031311212323132333131320103002 113020
7 666564302605635006063636301111640306644614411316264335105264352160534334555464223630440046552546531144520300020163636631360344135242625435415424625566616443056501143624245526216543414360043422636006302152553235616323105551022401231435663025516226440223103441565436205600436142564514614251416030461036651545524213654160111065532435423560140556125644455432015266510146651436422266442015216015464451126362233252606105626600256004126654650214504225115556412162454340546645325035345203142361335642634522134035300121315322355141144604120301216211140552016403325514204034633644551610126040202551251452144511004266006463461446554420022454354553251135254312065220202525254412046130565206264016646601504245442134113021440132524214164561223236656031253206231641355545640261066640566104105002111503340156253021505465104064253131466452260560445104615362500014161010036003525335115424612612106360162552132606560330501660161525314562506144523536506543350212041330515203653215655312525554 2106263
3 202201210012121222221222100121000101222202122121102121012121011122011111000220210220011001110012211120201111212000112010101212212221022210001001120021022021012212111010121210122210122021100122011220002200021212221202022102111011020111221020021021201122101010222012111221112212002220210122120121100110222210221020011001111101222001101000122221020110122210102112022100210100101202122020111000000121112211122210222210221112110200102100010012102120221012001100210210010121010100220022010021020112121110021111111222110010212021012111121100012211102101120100002020110120101102011001212000000020101111102112121201122100111220212021222201110211002012121021112022221222012210001000000202011000120010022010100202212010222012102201011210020222120122110122122120020122100022212022012102121100100222220220222222201112001012010100102102201221122212202101102210211001221222012011211221101021102202100 200010
9 2378611463231737645203180776133048627744278150003333440407128204876758076800771812254074674575073458455835083872175353728167665708422013510607683220680306142420162 11581648
2 110110010000010010110011010001110101100011010111101100100100000010111110011100010110 110
