500 500 250000
2 239 2 U
2 239 2 U
1 240 2 D
1 240 2 D
1 242 2 L
1 242 2 L
2 241 2 R
2 242 2 L
1 243 2 D
2 243 2 U
2 244 2 U
1 244 2 D
1 245 2 D
1 245 2 D
1 246 2 D
2 246 2 U
1 248 2 L
1 248 2 L
2 247 2 R
2 247 2 R
2 249 2 U
1 249 2 D
2 250 2 U
2 250 2 U
1 252 2 L
1 251 2 R
2 252 2 L
2 252 2 L
1 253 2 D
1 253 2 D
2 254 2 U
2 254 2 U
1 256 2 L
1 256 2 L
2 255 2 R
2 255 2 R
1 257 2 D
1 257 2 D
2 258 2 U
1 258 2 D
2 259 2 U
2 259 2 U
1 260 2 D
1 260 2 D
2 261 2 U
1 261 2 D
2 262 2 U
1 262 2 D
1 263 2 R
1 263 2 R
2 264 2 L
2 263 2 R
1 265 2 D
1 265 2 D
1 266 2 D
1 266 2 D
2 267 2 U
1 267 2 D
1 268 2 D
1 268 2 D
1 269 2 R
1 270 2 L
2 270 2 L
2 270 2 L
2 271 2 U
1 271 2 D
2 272 2 U
2 272 2 U
1 273 2 R
1 273 2 R
2 274 2 L
2 273 2 R
2 275 2 U
2 275 2 U
1 276 2 D
2 276 2 U
1 277 2 D
1 277 2 D
1 278 2 D
2 278 2 U
2 279 2 U
2 279 2 U
1 280 2 D
1 280 2 D
2 281 2 U
1 281 2 D
1 282 2 D
2 282 2 U
2 283 2 U
1 283 2 D
2 284 2 U
1 284 2 D
2 285 2 U
2 285 2 U
2 286 2 U
1 286 2 D
1 287 2 R
1 288 2 L
2 287 2 R
2 288 2 L
2 289 2 U
1 289 2 D
2 290 2 U
2 290 2 U
1 291 2 D
2 291 2 U
1 292 2 D
2 292 2 U
1 293 2 D
1 293 2 D
1 294 2 D
2 294 2 U
1 295 2 D
2 295 2 U
2 296 2 U
1 296 2 D
1 298 2 L
1 298 2 L
2 297 2 R
2 297 2 R
1 299 2 D
1 299 2 D
1 300 2 D
1 300 2 D
1 301 2 D
1 301 2 D
2 302 2 U
2 302 2 U
1 304 2 L
1 303 2 R
2 304 2 L
2 303 2 R
2 305 2 U
1 305 2 D
1 306 2 D
1 306 2 D
2 307 2 U
2 307 2 U
2 308 2 U
1 308 2 D
1 309 2 D
2 309 2 U
2 310 2 U
2 310 2 U
1 311 2 D
1 311 2 D
2 312 2 U
1 312 2 D
1 314 2 L
1 313 2 R
2 314 2 L
2 313 2 R
1 315 2 R
1 315 2 R
2 316 2 L
2 316 2 L
1 317 2 R
1 318 2 L
2 317 2 R
2 318 2 L
2 319 2 U
2 319 2 U
2 320 2 U
2 320 2 U
1 321 2 R
1 321 2 R
2 322 2 L
2 322 2 L
2 323 2 U
1 323 2 D
1 324 2 D
2 324 2 U
1 325 2 D
2 325 2 U
1 326 2 D
1 326 2 D
1 327 2 R
1 327 2 R
2 328 2 L
2 327 2 R
1 329 2 R
1 330 2 L
2 330 2 L
2 329 2 R
1 331 2 D
2 331 2 U
1 332 2 D
1 332 2 D
1 334 2 L
1 333 2 R
2 334 2 L
2 334 2 L
1 335 2 D
2 335 2 U
2 336 2 U
2 336 2 U
1 338 2 L
1 337 2 R
2 337 2 R
2 338 2 L
1 339 2 R
1 339 2 R
2 339 2 R
2 340 2 L
1 342 2 L
1 342 2 L
2 342 2 L
2 342 2 L
1 343 2 R
1 344 2 L
2 343 2 R
2 344 2 L
1 346 2 L
1 345 2 R
2 346 2 L
2 345 2 R
2 347 2 U
1 347 2 D
1 348 2 D
2 348 2 U
2 349 2 U
1 349 2 D
2 350 2 U
1 350 2 D
2 351 2 U
2 351 2 U
1 352 2 D
2 352 2 U
1 354 2 L
1 354 2 L
2 354 2 L
2 353 2 R
1 356 2 L
1 356 2 L
2 355 2 R
2 356 2 L
1 358 2 L
1 358 2 L
2 357 2 R
2 357 2 R
1 360 2 L
1 359 2 R
2 359 2 R
2 360 2 L
1 362 2 L
1 362 2 L
2 361 2 R
2 361 2 R
2 363 2 U
1 363 2 D
1 364 2 D
1 364 2 D
1 365 2 D
2 365 2 U
1 366 2 D
1 366 2 D
1 367 2 R
1 368 2 L
2 367 2 R
2 367 2 R
1 369 2 R
1 369 2 R
2 369 2 R
2 369 2 R
1 371 2 D
1 371 2 D
2 372 2 U
2 372 2 U
1 374 2 L
1 374 2 L
2 374 2 L
2 373 2 R
1 375 2 D
2 375 2 U
1 376 2 D
2 376 2 U
1 377 2 R
1 378 2 L
2 378 2 L
2 378 2 L
1 380 2 L
1 380 2 L
2 380 2 L
2 379 2 R
1 381 2 R
1 381 2 R
2 382 2 L
2 381 2 R
2 383 2 U
1 383 2 D
2 384 2 U
2 384 2 U
2 385 2 U
2 385 2 U
2 386 2 U
1 386 2 D
1 387 2 R
1 388 2 L
2 387 2 R
2 388 2 L
2 389 2 U
1 389 2 D
1 390 2 D
1 390 2 D
1 391 2 R
1 392 2 L
2 391 2 R
2 391 2 R
2 393 2 U
1 393 2 D
1 394 2 D
2 394 2 U
2 395 2 U
1 395 2 D
2 396 2 U
2 396 2 U
1 397 2 D
2 397 2 U
2 398 2 U
2 398 2 U
1 399 2 D
2 399 2 U
1 400 2 D
2 400 2 U
2 401 2 U
2 401 2 U
2 402 2 U
1 402 2 D
1 403 2 D
2 403 2 U
2 404 2 U
2 404 2 U
1 405 2 R
1 406 2 L
2 405 2 R
2 406 2 L
1 408 2 L
1 408 2 L
2 408 2 L
2 407 2 R
1 409 2 D
2 409 2 U
1 410 2 D
1 410 2 D
1 411 2 R
1 412 2 L
2 411 2 R
2 412 2 L
1 413 2 D
2 413 2 U
2 414 2 U
1 414 2 D
2 415 2 U
2 415 2 U
2 416 2 U
1 416 2 D
1 418 2 L
1 417 2 R
2 417 2 R
2 417 2 R
1 420 2 L
1 420 2 L
2 420 2 L
2 420 2 L
2 421 2 U
1 421 2 D
2 422 2 U
1 422 2 D
1 423 2 R
1 423 2 R
2 424 2 L
2 423 2 R
2 425 2 U
2 425 2 U
1 426 2 D
1 426 2 D
1 427 2 D
1 427 2 D
1 428 2 D
2 428 2 U
1 429 2 D
1 429 2 D
1 430 2 D
2 430 2 U
1 431 2 R
1 431 2 R
2 432 2 L
2 431 2 R
1 434 2 L
1 434 2 L
2 434 2 L
2 434 2 L
1 435 2 R
1 436 2 L
2 436 2 L
2 436 2 L
2 437 2 U
1 437 2 D
1 438 2 D
1 438 2 D
1 439 2 R
1 440 2 L
2 439 2 R
2 440 2 L
1 441 2 D
1 441 2 D
1 442 2 D
2 442 2 U
2 443 2 U
2 443 2 U
2 444 2 U
1 444 2 D
1 445 2 R
1 446 2 L
2 446 2 L
2 445 2 R
1 447 2 R
1 448 2 L
2 447 2 R
2 447 2 R
2 449 2 U
2 449 2 U
1 450 2 D
2 450 2 U
2 451 2 U
1 451 2 D
2 452 2 U
2 452 2 U
2 453 2 U
2 453 2 U
2 454 2 U
1 454 2 D
1 455 2 D
1 455 2 D
2 456 2 U
2 456 2 U
1 457 2 R
1 457 2 R
2 457 2 R
2 457 2 R
1 459 2 D
2 459 2 U
2 460 2 U
2 460 2 U
2 461 2 U
1 461 2 D
1 462 2 D
1 462 2 D
2 463 2 U
2 463 2 U
2 464 2 U
1 464 2 D
1 466 2 L
1 466 2 L
2 465 2 R
2 466 2 L
1 467 2 R
1 468 2 L
2 468 2 L
2 467 2 R
1 469 2 D
2 469 2 U
2 470 2 U
1 470 2 D
1 471 2 R
1 472 2 L
2 472 2 L
2 471 2 R
1 474 2 L
1 473 2 R
2 474 2 L
2 473 2 R
1 476 2 L
1 475 2 R
2 475 2 R
2 475 2 R
1 478 2 L
1 477 2 R
2 478 2 L
2 477 2 R
1 479 2 R
1 480 2 L
2 480 2 L
2 479 2 R
1 481 2 R
1 481 2 R
2 481 2 R
2 482 2 L
1 483 2 R
1 484 2 L
2 484 2 L
2 483 2 R
1 485 2 D
2 485 2 U
2 486 2 U
1 486 2 D
1 487 2 D
1 487 2 D
2 488 2 U
1 488 2 D
1 489 2 R
1 490 2 L
2 489 2 R
2 489 2 R
2 491 2 U
2 491 2 U
1 492 2 D
2 492 2 U
2 493 2 U
1 493 2 D
1 494 2 D
1 494 2 D
2 495 2 U
1 495 2 D
2 496 2 U
1 496 2 D
1 497 2 D
2 497 2 U
2 498 2 U
1 498 2 D
2 499 2 U
2 499 2 U
1 500 2 D
2 500 2 U
4 1 2 U
3 1 2 D
4 2 2 U
3 2 2 D
3 3 2 D
3 3 2 D
4 4 2 U
3 4 2 D
4 5 2 U
3 5 2 D
4 6 2 U
4 6 2 U
3 8 2 L
3 7 2 R
4 7 2 R
4 7 2 R
3 9 2 R
3 10 2 L
4 9 2 R
4 9 2 R
3 11 2 D
4 11 2 U
3 12 2 D
4 12 2 U
3 14 2 L
3 14 2 L
4 14 2 L
4 13 2 R
4 15 2 U
3 15 2 D
4 16 2 U
3 16 2 D
3 17 2 R
3 17 2 R
4 18 2 L
4 18 2 L
3 19 2 D
3 19 2 D
4 20 2 U
3 20 2 D
3 22 2 L
3 21 2 R
4 22 2 L
4 21 2 R
4 23 2 U
3 23 2 D
3 24 2 D
3 24 2 D
3 25 2 R
3 26 2 L
4 25 2 R
4 25 2 R
4 27 2 U
3 27 2 D
3 28 2 D
4 28 2 U
3 29 2 D
3 29 2 D
3 30 2 D
4 30 2 U
3 32 2 L
3 32 2 L
4 32 2 L
4 32 2 L
3 33 2 D
4 33 2 U
3 34 2 D
3 34 2 D
3 35 2 D
4 35 2 U
4 36 2 U
4 36 2 U
3 37 2 D
3 37 2 D
3 38 2 D
4 38 2 U
3 40 2 L
3 39 2 R
4 39 2 R
4 39 2 R
3 42 2 L
3 42 2 L
4 41 2 R
4 41 2 R
3 44 2 L
3 43 2 R
4 44 2 L
4 43 2 R
3 45 2 D
3 45 2 D
4 46 2 U
3 46 2 D
3 47 2 R
3 47 2 R
4 47 2 R
4 47 2 R
3 50 2 L
3 49 2 R
4 49 2 R
4 50 2 L
4 51 2 U
4 51 2 U
3 52 2 D
3 52 2 D
3 53 2 R
3 54 2 L
4 54 2 L
4 53 2 R
3 56 2 L
3 55 2 R
4 55 2 R
4 55 2 R
4 57 2 U
3 57 2 D
3 58 2 D
4 58 2 U
4 59 2 U
3 59 2 D
4 60 2 U
4 60 2 U
3 62 2 L
3 61 2 R
4 62 2 L
4 62 2 L
4 63 2 U
3 63 2 D
4 64 2 U
3 64 2 D
3 65 2 R
3 65 2 R
4 66 2 L
4 65 2 R
4 67 2 U
3 67 2 D
3 68 2 D
4 68 2 U
4 69 2 U
4 69 2 U
4 70 2 U
4 70 2 U
4 71 2 U
3 71 2 D
3 72 2 D
3 72 2 D
3 73 2 D
3 73 2 D
4 74 2 U
3 74 2 D
3 75 2 D
3 75 2 D
3 76 2 D
3 76 2 D
3 77 2 D
4 77 2 U
3 78 2 D
4 78 2 U
4 79 2 U
3 79 2 D
3 80 2 D
4 80 2 U
4 81 2 U
3 81 2 D
4 82 2 U
4 82 2 U
4 83 2 U
3 83 2 D
3 84 2 D
3 84 2 D
4 85 2 U
3 85 2 D
4 86 2 U
4 86 2 U
3 87 2 D
3 87 2 D
3 88 2 D
4 88 2 U
3 89 2 R
3 89 2 R
4 90 2 L
4 90 2 L
4 91 2 U
3 91 2 D
4 92 2 U
3 92 2 D
3 94 2 L
3 94 2 L
4 94 2 L
4 94 2 L
3 95 2 R
3 95 2 R
4 96 2 L
4 95 2 R
4 97 2 U
3 97 2 D
4 98 2 U
3 98 2 D
3 99 2 R
3 99 2 R
4 99 2 R
4 99 2 R
3 101 2 D
3 101 2 D
4 102 2 U
4 102 2 U
3 103 2 D
3 103 2 D
3 104 2 D
3 104 2 D
4 105 2 U
3 105 2 D
4 106 2 U
3 106 2 D
4 107 2 U
3 107 2 D
3 108 2 D
4 108 2 U
3 110 2 L
3 109 2 R
4 109 2 R
4 109 2 R
4 111 2 U
3 111 2 D
3 112 2 D
4 112 2 U
3 113 2 D
3 113 2 D
3 114 2 D
3 114 2 D
3 116 2 L
3 116 2 L
4 115 2 R
4 115 2 R
3 117 2 D
4 117 2 U
4 118 2 U
3 118 2 D
4 119 2 U
4 119 2 U
3 120 2 D
4 120 2 U
3 121 2 D
4 121 2 U
4 122 2 U
4 122 2 U
3 123 2 D
4 123 2 U
3 124 2 D
3 124 2 D
3 126 2 L
3 126 2 L
4 126 2 L
4 125 2 R
3 127 2 R
3 128 2 L
4 128 2 L
4 128 2 L
4 129 2 U
3 129 2 D
3 130 2 D
4 130 2 U
3 132 2 L
3 131 2 R
4 131 2 R
4 131 2 R
4 133 2 U
3 133 2 D
3 134 2 D
4 134 2 U
4 135 2 U
4 135 2 U
3 136 2 D
4 136 2 U
3 137 2 D
4 137 2 U
4 138 2 U
3 138 2 D
3 139 2 D
3 139 2 D
4 140 2 U
4 140 2 U
3 141 2 D
3 141 2 D
3 142 2 D
3 142 2 D
3 143 2 D
3 143 2 D
3 144 2 D
4 144 2 U
3 145 2 D
3 145 2 D
3 146 2 D
3 146 2 D
3 147 2 R
3 148 2 L
4 147 2 R
4 147 2 R
4 149 2 U
3 149 2 D
4 150 2 U
3 150 2 D
4 151 2 U
4 151 2 U
3 152 2 D
4 152 2 U
3 154 2 L
3 153 2 R
4 153 2 R
4 153 2 R
4 155 2 U
3 155 2 D
4 156 2 U
3 156 2 D
4 157 2 U
3 157 2 D
3 158 2 D
4 158 2 U
3 160 2 L
3 160 2 L
4 160 2 L
4 159 2 R
3 162 2 L
3 161 2 R
4 162 2 L
4 161 2 R
3 163 2 R
3 163 2 R
4 163 2 R
4 163 2 R
3 166 2 L
3 166 2 L
4 165 2 R
4 166 2 L
3 168 2 L
3 167 2 R
4 168 2 L
4 168 2 L
3 169 2 D
3 169 2 D
3 170 2 D
4 170 2 U
3 171 2 D
3 171 2 D
3 172 2 D
3 172 2 D
3 173 2 R
3 173 2 R
4 173 2 R
4 173 2 R
3 176 2 L
3 175 2 R
4 175 2 R
4 176 2 L
3 178 2 L
3 178 2 L
4 178 2 L
4 177 2 R
4 179 2 U
3 179 2 D
3 180 2 D
3 180 2 D
4 181 2 U
3 181 2 D
3 182 2 D
4 182 2 U
4 183 2 U
4 183 2 U
3 184 2 D
4 184 2 U
3 185 2 R
3 186 2 L
4 185 2 R
4 186 2 L
4 187 2 U
3 187 2 D
3 188 2 D
4 188 2 U
3 189 2 R
3 189 2 R
4 189 2 R
4 189 2 R
3 191 2 D
4 191 2 U
4 192 2 U
4 192 2 U
3 194 2 L
3 194 2 L
4 194 2 L
4 193 2 R
3 195 2 R
3 195 2 R
4 195 2 R
4 196 2 L
3 197 2 D
4 197 2 U
4 198 2 U
4 198 2 U
3 199 2 R
3 200 2 L
4 200 2 L
4 200 2 L
3 202 2 L
3 202 2 L
4 201 2 R
4 201 2 R
4 203 2 U
3 203 2 D
3 204 2 D
3 204 2 D
3 206 2 L
3 205 2 R
4 205 2 R
4 205 2 R
3 207 2 D
4 207 2 U
4 208 2 U
4 208 2 U
3 209 2 R
3 210 2 L
4 209 2 R
4 210 2 L
3 212 2 L
3 211 2 R
4 211 2 R
4 212 2 L
3 213 2 D
3 213 2 D
4 214 2 U
3 214 2 D
3 215 2 D
3 215 2 D
3 216 2 D
3 216 2 D
3 218 2 L
3 217 2 R
4 218 2 L
4 217 2 R
3 220 2 L
3 220 2 L
4 220 2 L
4 220 2 L
3 221 2 D
3 221 2 D
4 222 2 U
3 222 2 D
3 223 2 D
4 223 2 U
3 224 2 D
3 224 2 D
4 225 2 U
4 225 2 U
3 226 2 D
3 226 2 D
3 228 2 L
3 228 2 L
4 227 2 R
4 227 2 R
4 229 2 U
4 229 2 U
3 230 2 D
3 230 2 D
3 232 2 L
3 232 2 L
4 232 2 L
4 231 2 R
3 233 2 D
3 233 2 D
4 234 2 U
4 234 2 U
4 235 2 U
4 235 2 U
4 236 2 U
4 236 2 U
3 237 2 D
4 237 2 U
4 238 2 U
4 238 2 U
3 240 2 L
3 240 2 L
4 239 2 R
4 239 2 R
3 241 2 D
4 241 2 U
3 242 2 D
3 242 2 D
4 243 2 U
3 243 2 D
3 244 2 D
3 244 2 D
3 245 2 R
3 245 2 R
4 246 2 L
4 245 2 R
3 248 2 L
3 248 2 L
4 248 2 L
4 247 2 R
4 249 2 U
3 249 2 D
3 250 2 D
3 250 2 D
3 251 2 D
4 251 2 U
3 252 2 D
3 252 2 D
3 253 2 D
4 253 2 U
3 254 2 D
4 254 2 U
3 256 2 L
3 256 2 L
4 256 2 L
4 256 2 L
4 257 2 U
4 257 2 U
4 258 2 U
4 258 2 U
3 260 2 L
3 260 2 L
4 259 2 R
4 259 2 R
3 261 2 R
3 262 2 L
4 261 2 R
4 262 2 L
3 263 2 D
3 263 2 D
4 264 2 U
3 264 2 D
4 265 2 U
4 265 2 U
3 266 2 D
3 266 2 D
3 267 2 D
4 267 2 U
4 268 2 U
3 268 2 D
4 269 2 U
3 269 2 D
4 270 2 U
4 270 2 U
3 271 2 R
3 272 2 L
4 272 2 L
4 271 2 R
3 273 2 D
4 273 2 U
4 274 2 U
4 274 2 U
3 275 2 R
3 276 2 L
4 275 2 R
4 276 2 L
3 277 2 D
3 277 2 D
4 278 2 U
4 278 2 U
3 280 2 L
3 280 2 L
4 279 2 R
4 280 2 L
3 282 2 L
3 281 2 R
4 281 2 R
4 281 2 R
3 284 2 L
3 284 2 L
4 284 2 L
4 284 2 L
4 285 2 U
4 285 2 U
3 286 2 D
4 286 2 U
3 287 2 R
3 288 2 L
4 288 2 L
4 287 2 R
3 289 2 D
4 289 2 U
3 290 2 D
4 290 2 U
3 292 2 L
3 292 2 L
4 292 2 L
4 292 2 L
3 293 2 R
3 293 2 R
4 294 2 L
4 294 2 L
3 295 2 R
3 295 2 R
4 295 2 R
4 296 2 L
3 297 2 D
4 297 2 U
3 298 2 D
4 298 2 U
3 299 2 D
4 299 2 U
4 300 2 U
4 300 2 U
3 301 2 R
3 302 2 L
4 301 2 R
4 302 2 L
3 303 2 R
3 303 2 R
4 303 2 R
4 303 2 R
3 305 2 D
3 305 2 D
4 306 2 U
4 306 2 U
4 307 2 U
3 307 2 D
3 308 2 D
3 308 2 D
4 309 2 U
4 309 2 U
3 310 2 D
4 310 2 U
4 311 2 U
4 311 2 U
4 312 2 U
4 312 2 U
3 313 2 R
3 313 2 R
4 314 2 L
4 314 2 L
3 315 2 R
3 316 2 L
4 316 2 L
4 315 2 R
3 317 2 R
3 318 2 L
4 317 2 R
4 317 2 R
4 319 2 U
4 319 2 U
3 320 2 D
4 320 2 U
3 321 2 D
3 321 2 D
3 322 2 D
3 322 2 D
4 323 2 U
4 323 2 U
3 324 2 D
3 324 2 D
3 325 2 D
4 325 2 U
4 326 2 U
3 326 2 D
3 327 2 R
3 328 2 L
4 327 2 R
4 327 2 R
3 330 2 L
3 329 2 R
4 329 2 R
4 329 2 R
3 332 2 L
3 332 2 L
4 331 2 R
4 331 2 R
3 333 2 R
3 334 2 L
4 333 2 R
4 334 2 L
3 336 2 L
3 335 2 R
4 336 2 L
4 336 2 L
3 337 2 R
3 338 2 L
4 337 2 R
4 338 2 L
3 339 2 D
3 339 2 D
3 340 2 D
3 340 2 D
3 341 2 D
4 341 2 U
4 342 2 U
4 342 2 U
4 343 2 U
4 343 2 U
4 344 2 U
4 344 2 U
4 345 2 U
4 345 2 U
4 346 2 U
4 346 2 U
3 348 2 L
3 348 2 L
4 347 2 R
4 348 2 L
3 350 2 L
3 350 2 L
4 349 2 R
4 350 2 L
3 351 2 R
3 351 2 R
4 351 2 R
4 352 2 L
3 353 2 D
3 353 2 D
3 354 2 D
3 354 2 D
3 355 2 R
3 355 2 R
4 355 2 R
4 356 2 L
3 358 2 L
3 358 2 L
4 357 2 R
4 358 2 L
3 359 2 D
4 359 2 U
3 360 2 D
4 360 2 U
4 361 2 U
3 361 2 D
4 362 2 U
4 362 2 U
3 363 2 R
3 363 2 R
4 363 2 R
4 363 2 R
3 365 2 D
4 365 2 U
3 366 2 D
3 366 2 D
3 368 2 L
3 368 2 L
4 368 2 L
4 367 2 R
3 369 2 D
3 369 2 D
3 370 2 D
3 370 2 D
3 371 2 D
3 371 2 D
4 372 2 U
3 372 2 D
3 373 2 D
3 373 2 D
3 374 2 D
4 374 2 U
