499 499 50001
101 213 2 D
142 17 2 D
65 262 3 D
445 398 3 U
457 379 3 R
96 490 3 U
80 347 3 L
229 21 4 U
31 275 3 D
145 484 3 D
441 157 2 R
237 41 2 L
149 49 2 D
302 304 3 L
125 399 3 L
418 73 3 U
319 18 3 R
418 371 2 D
369 189 3 R
164 176 4 U
223 265 3 L
441 246 3 U
264 340 2 L
230 83 2 D
495 214 3 U
421 343 2 R
118 292 3 U
38 74 4 U
455 467 4 U
478 160 4 R
284 25 4 L
286 255 3 U
208 157 3 U
292 220 2 D
179 469 4 U
224 94 2 U
116 63 3 U
326 495 2 U
220 285 4 R
347 286 2 U
226 123 3 U
333 177 3 R
183 126 2 R
124 106 2 U
349 411 2 D
69 143 2 D
384 412 3 D
453 405 2 D
55 198 4 R
11 326 2 D
162 116 4 D
62 309 3 D
129 78 4 R
