500 500 250000
1 421 500 D
1 488 500 D
179 1 500 R
134 1 500 R
1 202 500 D
178 1 500 R
1 468 500 D
1 154 500 D
373 1 500 R
1 120 500 D
187 1 500 R
1 388 500 D
1 472 500 D
61 1 500 R
292 1 500 R
185 1 500 R
91 1 500 R
133 1 500 R
1 118 500 D
1 401 500 D
1 478 500 D
1 498 500 D
1 287 500 D
144 1 500 R
394 1 500 R
1 87 500 D
1 130 500 D
155 1 500 R
218 1 500 R
489 1 500 R
376 1 500 R
1 85 500 D
1 206 500 D
91 1 500 R
323 1 500 R
1 477 500 D
160 1 500 R
1 348 500 D
218 1 500 R
1 494 500 D
1 140 500 D
148 1 500 R
373 1 500 R
1 313 500 D
258 1 500 R
314 1 500 R
1 218 500 D
338 1 500 R
84 1 500 R
1 434 500 D
49 1 500 R
1 115 500 D
1 234 500 D
1 315 500 D
228 1 500 R
253 1 500 R
1 194 500 D
124 1 500 R
1 334 500 D
430 1 500 R
1 406 500 D
208 1 500 R
1 62 500 D
16 1 500 R
1 338 500 D
343 1 500 R
227 1 500 R
1 405 500 D
1 426 500 D
187 1 500 R
142 1 500 R
431 1 500 R
288 1 500 R
456 1 500 R
1 475 500 D
1 484 500 D
1 312 500 D
1 373 500 D
354 1 500 R
241 1 500 R
1 294 500 D
1 401 500 D
107 1 500 R
1 132 500 D
405 1 500 R
1 112 500 D
1 112 500 D
1 442 500 D
1 476 500 D
9 1 500 R
38 1 500 R
1 167 500 D
303 1 500 R
1 10 500 D
208 1 500 R
351 1 500 R
1 262 500 D
1 58 500 D
206 1 500 R
1 81 500 D
200 1 500 R
495 1 500 R
399 1 500 R
103 1 500 R
144 1 500 R
1 56 500 D
225 1 500 R
460 1 500 R
1 444 500 D
1 91 500 D
1 218 500 D
1 99 500 D
1 473 500 D
1 184 500 D
1 406 500 D
1 112 500 D
445 1 500 R
1 458 500 D
1 178 500 D
341 1 500 R
1 194 500 D
1 399 500 D
1 224 500 D
276 1 500 R
90 1 500 R
1 232 500 D
1 151 500 D
407 1 500 R
488 1 500 R
1 420 500 D
1 34 500 D
39 1 500 R
398 1 500 R
234 1 500 R
466 1 500 R
472 1 500 R
24 1 500 R
29 1 500 R
426 1 500 R
251 1 500 R
191 1 500 R
1 4 500 D
85 1 500 R
1 163 500 D
93 1 500 R
365 1 500 R
1 387 500 D
264 1 500 R
31 1 500 R
87 1 500 R
141 1 500 R
1 70 500 D
1 327 500 D
1 162 500 D
308 1 500 R
1 81 500 D
87 1 500 R
165 1 500 R
238 1 500 R
1 298 500 D
1 201 500 D
1 238 500 D
251 1 500 R
1 292 500 D
417 1 500 R
1 44 500 D
1 57 500 D
418 1 500 R
1 144 500 D
1 287 500 D
1 34 500 D
1 449 500 D
1 465 500 D
3 1 500 R
219 1 500 R
338 1 500 R
1 61 500 D
451 1 500 R
1 392 500 D
53 1 500 R
1 218 500 D
1 244 500 D
324 1 500 R
424 1 500 R
258 1 500 R
1 272 500 D
1 99 500 D
262 1 500 R
1 426 500 D
261 1 500 R
303 1 500 R
1 430 500 D
18 1 500 R
1 314 500 D
191 1 500 R
195 1 500 R
137 1 500 R
1 393 500 D
244 1 500 R
106 1 500 R
1 437 500 D
214 1 500 R
1 109 500 D
1 368 500 D
187 1 500 R
1 29 500 D
365 1 500 R
477 1 500 R
115 1 500 R
348 1 500 R
107 1 500 R
1 120 500 D
162 1 500 R
1 401 500 D
1 46 500 D
1 324 500 D
1 214 500 D
1 341 500 D
197 1 500 R
414 1 500 R
41 1 500 R
1 269 500 D
29 1 500 R
64 1 500 R
1 35 500 D
1 343 500 D
56 1 500 R
1 306 500 D
1 365 500 D
1 405 500 D
241 1 500 R
1 295 500 D
1 329 500 D
1 489 500 D
1 218 500 D
1 162 500 D
80 1 500 R
1 278 500 D
1 345 500 D
199 1 500 R
1 87 500 D
1 111 500 D
336 1 500 R
1 360 500 D
344 1 500 R
498 1 500 R
77 1 500 R
385 1 500 R
1 481 500 D
1 40 500 D
1 283 500 D
1 244 500 D
415 1 500 R
1 313 500 D
487 1 500 R
1 348 500 D
1 474 500 D
141 1 500 R
1 72 500 D
1 242 500 D
88 1 500 R
1 136 500 D
414 1 500 R
1 403 500 D
1 196 500 D
396 1 500 R
1 156 500 D
489 1 500 R
262 1 500 R
155 1 500 R
477 1 500 R
331 1 500 R
1 262 500 D
1 468 500 D
234 1 500 R
1 318 500 D
1 278 500 D
152 1 500 R
374 1 500 R
112 1 500 R
103 1 500 R
1 499 500 D
1 327 500 D
1 129 500 D
1 27 500 D
1 42 500 D
484 1 500 R
1 371 500 D
1 282 500 D
21 1 500 R
1 335 500 D
424 1 500 R
135 1 500 R
1 102 500 D
75 1 500 R
1 378 500 D
1 320 500 D
316 1 500 R
1 374 500 D
488 1 500 R
147 1 500 R
1 94 500 D
414 1 500 R
1 468 500 D
1 433 500 D
131 1 500 R
1 470 500 D
1 362 500 D
64 1 500 R
241 1 500 R
479 1 500 R
1 207 500 D
1 476 500 D
1 272 500 D
137 1 500 R
1 94 500 D
301 1 500 R
1 437 500 D
1 245 500 D
495 1 500 R
1 484 500 D
1 188 500 D
430 1 500 R
1 471 500 D
1 481 500 D
428 1 500 R
1 37 500 D
1 374 500 D
5 1 500 R
1 4 500 D
1 138 500 D
329 1 500 R
253 1 500 R
285 1 500 R
11 1 500 R
1 382 500 D
1 497 500 D
1 224 500 D
1 7 500 D
438 1 500 R
28 1 500 R
489 1 500 R
125 1 500 R
35 1 500 R
1 192 500 D
490 1 500 R
30 1 500 R
1 160 500 D
176 1 500 R
1 119 500 D
1 241 500 D
43 1 500 R
1 394 500 D
96 1 500 R
1 304 500 D
1 458 500 D
1 291 500 D
1 419 500 D
13 1 500 R
123 1 500 R
1 259 500 D
1 363 500 D
1 41 500 D
489 1 500 R
1 473 500 D
1 29 500 D
181 1 500 R
133 1 500 R
1 151 500 D
250 1 500 R
1 326 500 D
1 59 500 D
358 1 500 R
1 136 500 D
22 1 500 R
1 429 500 D
1 144 500 D
1 300 500 D
223 1 500 R
1 371 500 D
160 1 500 R
491 1 500 R
39 1 500 R
348 1 500 R
341 1 500 R
2 1 500 R
1 35 500 D
1 287 500 D
484 1 500 R
1 233 500 D
1 331 500 D
399 1 500 R
1 449 500 D
1 222 500 D
1 256 500 D
344 1 500 R
400 1 500 R
106 1 500 R
1 100 500 D
1 251 500 D
1 457 500 D
1 419 500 D
1 410 500 D
1 272 500 D
1 393 500 D
426 1 500 R
356 1 500 R
192 1 500 R
1 304 500 D
1 379 500 D
364 1 500 R
432 1 500 R
1 486 500 D
1 124 500 D
54 1 500 R
1 321 500 D
352 1 500 R
1 209 500 D
1 162 500 D
1 481 500 D
132 1 500 R
1 422 500 D
58 1 500 R
1 176 500 D
1 495 500 D
343 1 500 R
449 1 500 R
429 1 500 R
1 373 500 D
365 1 500 R
1 386 500 D
112 1 500 R
1 366 500 D
193 1 500 R
351 1 500 R
115 1 500 R
85 1 500 R
5 1 500 R
1 367 500 D
1 19 500 D
1 231 500 D
163 1 500 R
422 1 500 R
1 130 500 D
1 308 500 D
466 1 500 R
275 1 500 R
258 1 500 R
269 1 500 R
198 1 500 R
1 411 500 D
281 1 500 R
324 1 500 R
172 1 500 R
1 296 500 D
1 301 500 D
1 273 500 D
424 1 500 R
1 149 500 D
1 127 500 D
145 1 500 R
480 1 500 R
425 1 500 R
263 1 500 R
28 1 500 R
259 1 500 R
1 159 500 D
432 1 500 R
50 1 500 R
1 281 500 D
1 492 500 D
1 449 500 D
1 158 500 D
1 302 500 D
256 1 500 R
1 205 500 D
1 2 500 D
456 1 500 R
167 1 500 R
55 1 500 R
1 192 500 D
1 405 500 D
227 1 500 R
8 1 500 R
1 85 500 D
93 1 500 R
1 435 500 D
455 1 500 R
317 1 500 R
272 1 500 R
1 57 500 D
289 1 500 R
1 136 500 D
257 1 500 R
1 307 500 D
1 41 500 D
192 1 500 R
1 383 500 D
136 1 500 R
1 189 500 D
400 1 500 R
347 1 500 R
295 1 500 R
1 196 500 D
1 385 500 D
194 1 500 R
136 1 500 R
1 369 500 D
1 470 500 D
1 90 500 D
68 1 500 R
1 236 500 D
291 1 500 R
1 339 500 D
1 170 500 D
1 482 500 D
1 38 500 D
283 1 500 R
1 331 500 D
1 388 500 D
1 357 500 D
1 401 500 D
1 184 500 D
65 1 500 R
1 401 500 D
191 1 500 R
1 443 500 D
356 1 500 R
120 1 500 R
470 1 500 R
1 267 500 D
101 1 500 R
466 1 500 R
1 179 500 D
1 96 500 D
1 399 500 D
95 1 500 R
1 410 500 D
1 173 500 D
289 1 500 R
136 1 500 R
1 228 500 D
1 411 500 D
284 1 500 R
414 1 500 R
406 1 500 R
1 375 500 D
1 121 500 D
288 1 500 R
244 1 500 R
1 381 500 D
1 338 500 D
1 160 500 D
1 496 500 D
1 268 500 D
307 1 500 R
1 498 500 D
1 317 500 D
1 185 500 D
323 1 500 R
1 331 500 D
1 51 500 D
1 266 500 D
1 405 500 D
1 20 500 D
90 1 500 R
1 287 500 D
112 1 500 R
1 237 500 D
216 1 500 R
397 1 500 R
1 35 500 D
373 1 500 R
158 1 500 R
497 1 500 R
1 252 500 D
439 1 500 R
449 1 500 R
141 1 500 R
1 292 500 D
1 441 500 D
24 1 500 R
1 301 500 D
1 158 500 D
1 177 500 D
1 60 500 D
1 427 500 D
1 433 500 D
1 211 500 D
321 1 500 R
1 442 500 D
92 1 500 R
54 1 500 R
1 497 500 D
1 128 500 D
1 38 500 D
1 118 500 D
152 1 500 R
1 228 500 D
1 292 500 D
73 1 500 R
1 284 500 D
1 500 500 D
42 1 500 R
6 1 500 R
1 229 500 D
1 69 500 D
1 42 500 D
1 311 500 D
1 35 500 D
342 1 500 R
161 1 500 R
1 228 500 D
1 331 500 D
1 144 500 D
124 1 500 R
1 265 500 D
1 315 500 D
1 455 500 D
226 1 500 R
1 92 500 D
1 310 500 D
1 330 500 D
397 1 500 R
3 1 500 R
1 25 500 D
29 1 500 R
1 381 500 D
1 400 500 D
1 173 500 D
286 1 500 R
484 1 500 R
467 1 500 R
399 1 500 R
79 1 500 R
165 1 500 R
72 1 500 R
34 1 500 R
1 401 500 D
1 96 500 D
148 1 500 R
1 87 500 D
1 200 500 D
55 1 500 R
39 1 500 R
1 172 500 D
419 1 500 R
429 1 500 R
1 188 500 D
1 299 500 D
1 438 500 D
1 65 500 D
1 250 500 D
370 1 500 R
269 1 500 R
1 229 500 D
1 148 500 D
423 1 500 R
1 286 500 D
1 467 500 D
1 279 500 D
333 1 500 R
1 421 500 D
1 7 500 D
379 1 500 R
1 312 500 D
1 172 500 D
1 345 500 D
1 458 500 D
1 159 500 D
19 1 500 R
450 1 500 R
446 1 500 R
81 1 500 R
1 401 500 D
1 407 500 D
1 391 500 D
1 152 500 D
1 135 500 D
335 1 500 R
1 370 500 D
416 1 500 R
188 1 500 R
1 434 500 D
133 1 500 R
1 361 500 D
1 205 500 D
236 1 500 R
1 129 500 D
1 363 500 D
171 1 500 R
160 1 500 R
372 1 500 R
1 26 500 D
78 1 500 R
259 1 500 R
1 475 500 D
1 475 500 D
1 202 500 D
39 1 500 R
1 73 500 D
171 1 500 R
71 1 500 R
1 19 500 D
1 76 500 D
1 204 500 D
1 372 500 D
251 1 500 R
1 31 500 D
440 1 500 R
1 487 500 D
1 364 500 D
1 249 500 D
10 1 500 R
325 1 500 R
330 1 500 R
1 416 500 D
311 1 500 R
1 170 500 D
202 1 500 R
126 1 500 R
1 40 500 D
1 177 500 D
449 1 500 R
381 1 500 R
1 321 500 D
1 70 500 D
155 1 500 R
1 168 500 D
439 1 500 R
1 36 500 D
181 1 500 R
1 223 500 D
234 1 500 R
1 118 500 D
1 376 500 D
498 1 500 R
1 468 500 D
1 311 500 D
124 1 500 R
1 48 500 D
1 122 500 D
298 1 500 R
224 1 500 R
1 432 500 D
1 255 500 D
1 497 500 D
393 1 500 R
416 1 500 R
320 1 500 R
1 155 500 D
188 1 500 R
1 438 500 D
1 455 500 D
1 90 500 D
1 469 500 D
455 1 500 R
362 1 500 R
494 1 500 R
436 1 500 R
1 398 500 D
289 1 500 R
199 1 500 R
297 1 500 R
153 1 500 R
1 353 500 D
449 1 500 R
1 440 500 D
1 95 500 D
1 118 500 D
1 64 500 D
1 456 500 D
1 421 500 D
1 310 500 D
1 42 500 D
199 1 500 R
1 101 500 D
1 345 500 D
1 196 500 D
68 1 500 R
1 120 500 D
1 187 500 D
1 499 500 D
70 1 500 R
427 1 500 R
1 422 500 D
1 280 500 D
1 154 500 D
1 495 500 D
35 1 500 R
91 1 500 R
1 315 500 D
1 376 500 D
492 1 500 R
1 30 500 D
1 245 500 D
466 1 500 R
388 1 500 R
84 1 500 R
1 138 500 D
496 1 500 R
141 1 500 R
1 236 500 D
281 1 500 R
433 1 500 R
1 463 500 D
383 1 500 R
1 337 500 D
1 439 500 D
1 352 500 D
1 461 500 D
1 394 500 D
489 1 500 R
1 151 500 D
1 458 500 D
370 1 500 R
426 1 500 R
343 1 500 R
1 53 500 D
1 103 500 D
402 1 500 R
1 466 500 D
164 1 500 R
214 1 500 R
1 280 500 D
1 494 500 D
1 378 500 D
1 22 500 D
1 355 500 D
143 1 500 R
1 167 500 D
1 324 500 D
1 297 500 D
157 1 500 R
454 1 500 R
1 149 500 D
404 1 500 R
1 89 500 D
1 305 500 D
334 1 500 R
325 1 500 R
497 1 500 R
181 1 500 R
339 1 500 R
252 1 500 R
1 317 500 D
195 1 500 R
41 1 500 R
1 343 500 D
463 1 500 R
1 281 500 D
1 237 500 D
1 456 500 D
1 42 500 D
488 1 500 R
32 1 500 R
1 105 500 D
1 418 500 D
96 1 500 R
1 308 500 D
1 362 500 D
463 1 500 R
94 1 500 R
353 1 500 R
1 164 500 D
1 17 500 D
1 125 500 D
63 1 500 R
1 483 500 D
1 268 500 D
1 277 500 D
471 1 500 R
1 239 500 D
40 1 500 R
1 388 500 D
1 496 500 D
1 494 500 D
1 147 500 D
107 1 500 R
1 19 500 D
1 70 500 D
1 187 500 D
1 485 500 D
281 1 500 R
1 353 500 D
466 1 500 R
28 1 500 R
1 463 500 D
346 1 500 R
206 1 500 R
380 1 500 R
200 1 500 R
1 389 500 D
379 1 500 R
174 1 500 R
484 1 500 R
312 1 500 R
311 1 500 R
397 1 500 R
228 1 500 R
181 1 500 R
1 148 500 D
275 1 500 R
407 1 500 R
1 168 500 D
225 1 500 R
311 1 500 R
1 334 500 D
1 472 500 D
212 1 500 R
1 136 500 D
306 1 500 R
308 1 500 R
1 149 500 D
1 98 500 D
53 1 500 R
1 112 500 D
1 149 500 D
1 305 500 D
1 143 500 D
137 1 500 R
373 1 500 R
393 1 500 R
458 1 500 R
1 82 500 D
1 306 500 D
227 1 500 R
382 1 500 R
321 1 500 R
1 203 500 D
1 389 500 D
1 303 500 D
1 276 500 D
1 391 500 D
1 218 500 D
27 1 500 R
1 256 500 D
17 1 500 R
300 1 500 R
74 1 500 R
14 1 500 R
192 1 500 R
294 1 500 R
156 1 500 R
1 234 500 D
464 1 500 R
1 103 500 D
265 1 500 R
285 1 500 R
1 246 500 D
1 181 500 D
1 23 500 D
371 1 500 R
165 1 500 R
32 1 500 R
1 409 500 D
75 1 500 R
364 1 500 R
1 76 500 D
1 103 500 D
1 21 500 D
147 1 500 R
1 170 500 D
1 174 500 D
453 1 500 R
200 1 500 R
1 103 500 D
1 402 500 D
1 172 500 D
70 1 500 R
108 1 500 R
474 1 500 R
305 1 500 R
424 1 500 R
1 450 500 D
1 361 500 D
461 1 500 R
1 281 500 D
1 335 500 D
1 292 500 D
1 100 500 D
302 1 500 R
1 325 500 D
1 115 500 D
132 1 500 R
1 489 500 D
1 487 500 D
1 217 500 D
1 279 500 D
1 212 500 D
251 1 500 R
1 305 500 D
1 269 500 D
1 283 500 D
1 189 500 D
1 452 500 D
1 30 500 D
206 1 500 R
443 1 500 R
415 1 500 R
13 1 500 R
1 286 500 D
305 1 500 R
1 192 500 D
164 1 500 R
60 1 500 R
1 469 500 D
1 333 500 D
481 1 500 R
486 1 500 R
1 75 500 D
484 1 500 R
1 377 500 D
1 470 500 D
317 1 500 R
417 1 500 R
29 1 500 R
480 1 500 R
1 171 500 D
1 491 500 D
132 1 500 R
1 375 500 D
1 239 500 D
1 275 500 D
423 1 500 R
1 495 500 D
236 1 500 R
1 216 500 D
1 358 500 D
78 1 500 R
1 263 500 D
121 1 500 R
1 65 500 D
438 1 500 R
1 32 500 D
1 6 500 D
1 315 500 D
1 317 500 D
1 253 500 D
1 142 500 D
1 121 500 D
191 1 500 R
1 113 500 D
319 1 500 R
1 214 500 D
1 182 500 D
1 86 500 D
1 343 500 D
1 421 500 D
1 477 500 D
1 414 500 D
483 1 500 R
1 9 500 D
47 1 500 R
395 1 500 R
211 1 500 R
495 1 500 R
1 124 500 D
194 1 500 R
1 495 500 D
91 1 500 R
408 1 500 R
1 57 500 D
1 359 500 D
1 182 500 D
416 1 500 R
471 1 500 R
1 491 500 D
1 111 500 D
1 37 500 D
488 1 500 R
311 1 500 R
1 87 500 D
144 1 500 R
1 78 500 D
1 186 500 D
176 1 500 R
1 61 500 D
1 396 500 D
1 312 500 D
467 1 500 R
1 388 500 D
1 488 500 D
1 183 500 D
430 1 500 R
332 1 500 R
1 168 500 D
469 1 500 R
1 122 500 D
280 1 500 R
475 1 500 R
233 1 500 R
253 1 500 R
1 107 500 D
475 1 500 R
199 1 500 R
1 100 500 D
1 221 500 D
13 1 500 R
1 374 500 D
1 323 500 D
1 488 500 D
1 293 500 D
1 488 500 D
298 1 500 R
1 106 500 D
468 1 500 R
379 1 500 R
1 214 500 D
1 274 500 D
1 355 500 D
1 147 500 D
1 136 500 D
1 419 500 D
439 1 500 R
1 258 500 D
358 1 500 R
205 1 500 R
485 1 500 R
1 188 500 D
1 172 500 D
156 1 500 R
1 226 500 D
1 241 500 D
257 1 500 R
490 1 500 R
493 1 500 R
143 1 500 R
1 439 500 D
1 99 500 D
1 235 500 D
1 53 500 D
133 1 500 R
191 1 500 R
1 289 500 D
1 478 500 D
272 1 500 R
420 1 500 R
1 363 500 D
277 1 500 R
1 297 500 D
409 1 500 R
1 58 500 D
48 1 500 R
1 92 500 D
311 1 500 R
1 235 500 D
1 274 500 D
317 1 500 R
1 7 500 D
1 221 500 D
472 1 500 R
158 1 500 R
1 321 500 D
29 1 500 R
195 1 500 R
27 1 500 R
50 1 500 R
1 485 500 D
398 1 500 R
1 310 500 D
240 1 500 R
4 1 500 R
124 1 500 R
139 1 500 R
223 1 500 R
164 1 500 R
1 369 500 D
1 245 500 D
220 1 500 R
1 415 500 D
340 1 500 R
1 420 500 D
282 1 500 R
1 72 500 D
1 106 500 D
362 1 500 R
1 8 500 D
428 1 500 R
172 1 500 R
1 269 500 D
1 474 500 D
1 80 500 D
45 1 500 R
1 282 500 D
50 1 500 R
1 453 500 D
374 1 500 R
151 1 500 R
1 344 500 D
1 287 500 D
1 339 500 D
1 27 500 D
323 1 500 R
235 1 500 R
34 1 500 R
1 146 500 D
1 147 500 D
1 348 500 D
479 1 500 R
1 203 500 D
1 352 500 D
68 1 500 R
1 338 500 D
189 1 500 R
384 1 500 R
374 1 500 R
1 73 500 D
1 390 500 D
27 1 500 R
1 289 500 D
1 144 500 D
470 1 500 R
1 9 500 D
1 83 500 D
1 485 500 D
1 146 500 D
1 250 500 D
1 471 500 D
1 84 500 D
468 1 500 R
1 227 500 D
1 68 500 D
342 1 500 R
1 324 500 D
1 209 500 D
1 340 500 D
1 101 500 D
1 441 500 D
1 86 500 D
1 241 500 D
435 1 500 R
379 1 500 R
1 466 500 D
20 1 500 R
415 1 500 R
1 351 500 D
344 1 500 R
1 210 500 D
1 493 500 D
463 1 500 R
49 1 500 R
1 303 500 D
1 129 500 D
1 86 500 D
1 380 500 D
145 1 500 R
1 139 500 D
1 372 500 D
270 1 500 R
1 388 500 D
291 1 500 R
352 1 500 R
452 1 500 R
73 1 500 R
1 374 500 D
1 410 500 D
362 1 500 R
243 1 500 R
63 1 500 R
108 1 500 R
1 243 500 D
450 1 500 R
387 1 500 R
1 213 500 D
249 1 500 R
1 206 500 D
1 339 500 D
1 261 500 D
324 1 500 R
381 1 500 R
419 1 500 R
26 1 500 R
1 425 500 D
1 399 500 D
143 1 500 R
56 1 500 R
1 45 500 D
439 1 500 R
417 1 500 R
1 72 500 D
1 261 500 D
1 354 500 D
47 1 500 R
1 375 500 D
1 389 500 D
1 236 500 D
474 1 500 R
316 1 500 R
92 1 500 R
1 429 500 D
1 79 500 D
1 79 500 D
417 1 500 R
1 233 500 D
443 1 500 R
286 1 500 R
357 1 500 R
1 6 500 D
355 1 500 R
1 45 500 D
77 1 500 R
435 1 500 R
1 207 500 D
1 471 500 D
186 1 500 R
1 476 500 D
424 1 500 R
1 327 500 D
327 1 500 R
1 498 500 D
1 487 500 D
1 116 500 D
145 1 500 R
186 1 500 R
1 212 500 D
1 202 500 D
216 1 500 R
80 1 500 R
1 496 500 D
275 1 500 R
340 1 500 R
44 1 500 R
1 481 500 D
107 1 500 R
277 1 500 R
1 152 500 D
1 102 500 D
172 1 500 R
42 1 500 R
56 1 500 R
74 1 500 R
186 1 500 R
1 230 500 D
1 175 500 D
16 1 500 R
1 373 500 D
329 1 500 R
426 1 500 R
9 1 500 R
1 480 500 D
1 60 500 D
1 460 500 D
1 125 500 D
386 1 500 R
196 1 500 R
1 125 500 D
23 1 500 R
1 294 500 D
1 284 500 D
257 1 500 R
1 343 500 D
1 361 500 D
146 1 500 R
235 1 500 R
149 1 500 R
1 348 500 D
170 1 500 R
1 259 500 D
256 1 500 R
1 108 500 D
215 1 500 R
1 51 500 D
1 212 500 D
36 1 500 R
