500 500 501
1 1 146 D
1 1 467 D
1 1 238 D
1 1 64 D
1 1 59 D
1 1 273 D
1 1 417 D
1 1 206 D
1 1 431 D
1 1 440 D
1 1 75 D
1 1 18 D
1 1 482 D
1 1 297 D
1 1 183 D
1 1 270 D
1 1 356 D
1 1 189 D
1 1 217 D
1 1 465 D
1 1 179 D
1 1 401 D
1 1 62 D
1 1 221 D
1 1 400 D
1 1 197 D
1 1 133 D
1 1 350 D
1 1 438 D
1 1 316 D
1 1 205 D
1 1 56 D
1 1 356 D
1 1 318 D
1 1 171 D
1 1 242 D
1 1 499 D
1 1 459 D
1 1 472 D
1 1 403 D
1 1 106 D
1 1 194 D
1 1 340 D
1 1 380 D
1 1 497 D
1 1 58 D
1 1 310 D
1 1 363 D
1 1 483 D
1 1 47 D
1 1 177 D
1 1 176 D
1 1 196 D
1 1 118 D
1 1 447 D
1 1 256 D
1 1 385 D
1 1 80 D
1 1 391 D
1 1 92 D
1 1 107 D
1 1 158 D
1 1 30 D
1 1 17 D
1 1 401 D
1 1 14 D
1 1 203 D
1 1 44 D
1 1 7 D
1 1 194 D
1 1 124 D
1 1 80 D
1 1 14 D
1 1 330 D
1 1 130 D
1 1 495 D
1 1 27 D
1 1 350 D
1 1 112 D
1 1 179 D
1 1 305 D
1 1 297 D
1 1 55 D
1 1 210 D
1 1 239 D
1 1 497 D
1 1 270 D
1 1 319 D
1 1 186 D
1 1 419 D
1 1 76 D
1 1 345 D
1 1 267 D
1 1 485 D
1 1 427 D
1 1 295 D
1 1 58 D
1 1 361 D
1 1 309 D
1 1 29 D
