499 499 50001
13 379 3 D
19 386 3 D
331 349 3 U
192 342 3 R
481 132 3 R
344 316 3 U
367 429 3 R
220 237 3 U
32 177 3 L
436 250 3 D
439 394 3 L
135 284 3 D
278 370 3 L
203 273 3 R
106 356 3 D
172 486 3 D
268 427 3 D
236 116 3 U
318 348 3 L
405 259 3 L
132 425 3 U
54 463 3 L
492 164 3 U
253 211 3 U
212 200 3 R
77 401 3 U
48 226 3 R
106 195 3 U
99 158 3 R
125 265 3 L
87 101 3 L
369 289 3 D
399 196 3 D
344 62 3 D
468 64 3 U
128 90 3 U
413 410 3 D
209 54 3 D
123 29 3 D
251 61 3 D
364 201 3 U
62 353 3 L
155 437 3 D
115 494 3 D
337 248 3 U
299 386 3 R
366 305 3 D
473 140 3 R
407 332 3 R
318 393 3 U
208 243 3 R
203 54 3 U
364 130 3 L
491 353 3 D
169 200 3 L
457 310 3 L
419 119 3 D
95 305 3 U
122 298 3 R
166 132 3 U
379 308 3 U
86 238 3 D
67 198 3 L
15 227 3 L
493 480 3 L
316 441 3 R
33 63 3 D
209 91 3 L
393 46 3 L
489 89 3 D
6 364 3 D
188 108 3 U
107 233 3 L
454 454 3 D
185 37 3 D
381 117 3 R
133 487 3 L
59 438 3 D
300 336 3 D
486 53 3 U
448 56 3 L
314 477 3 R
180 113 3 L
107 275 3 R
380 434 3 D
47 44 3 D
242 202 3 L
380 59 3 L
495 333 3 L
327 67 3 D
415 226 3 R
159 245 3 D
390 58 3 U
131 51 3 D
385 84 3 R
190 295 3 D
17 142 3 L
45 308 3 D
208 307 3 U
229 452 3 L
57 139 3 L
100 315 3 L
372 178 3 D
18 16 3 L
100 143 3 D
245 445 3 L
297 365 3 L
472 319 3 U
43 263 3 D
162 371 3 L
88 23 3 R
173 60 3 L
443 73 3 U
126 286 3 D
38 336 3 U
321 71 3 D
377 473 3 D
270 295 3 D
50 456 3 L
135 238 3 R
394 9 3 U
239 173 3 U
37 140 3 D
346 35 3 R
145 33 3 L
291 355 3 U
281 333 3 L
134 445 3 L
288 76 3 L
153 242 3 D
229 84 3 U
305 138 3 L
5 53 3 R
278 156 3 U
96 47 3 R
248 368 3 U
24 389 3 U
49 416 3 U
333 441 3 D
163 52 3 D
288 271 3 U
284 297 3 L
244 463 3 U
237 467 3 D
106 191 3 R
124 247 3 L
139 486 3 L
371 461 3 D
459 268 3 D
166 268 3 D
224 51 3 L
54 136 3 D
319 82 3 U
430 476 3 D
319 191 3 R
228 290 3 L
32 158 3 D
316 191 3 R
222 193 3 D
408 77 3 D
82 182 3 R
393 475 3 U
490 169 3 L
301 419 3 U
403 244 3 U
309 264 3 L
85 219 3 R
384 464 3 R
347 406 3 D
234 11 3 R
486 481 3 L
130 131 3 L
60 139 3 D
256 430 3 L
267 312 3 L
401 191 3 L
204 396 3 D
210 384 3 L
26 417 3 L
446 495 3 R
81 272 3 U
390 39 3 R
191 488 3 U
400 182 3 U
411 230 3 L
401 69 3 D
16 144 3 L
181 26 3 R
118 157 3 D
439 7 3 L
278 283 3 U
422 329 3 L
472 49 3 D
40 181 3 L
69 191 3 R
372 55 3 U
483 346 3 L
89 64 3 R
253 91 3 U
297 323 3 U
395 224 3 U
116 269 3 D
18 13 3 D
373 491 3 R
131 202 3 L
75 101 3 D
491 225 3 D
20 162 3 L
147 325 3 D
25 203 3 U
15 378 3 D
182 494 3 R
147 181 3 L
164 272 3 D
16 465 3 U
459 340 3 L
302 117 3 R
412 178 3 R
354 199 3 D
65 259 3 U
315 272 3 L
62 89 3 D
340 282 3 U
354 125 3 R
461 424 3 D
75 12 3 L
120 275 3 L
284 457 3 R
418 100 3 L
353 248 3 L
56 428 3 D
389 250 3 U
424 415 3 L
16 116 3 L
119 345 3 U
491 219 3 D
203 327 3 L
452 224 3 U
360 28 3 D
286 415 3 D
363 21 3 R
314 118 3 R
314 350 3 R
205 145 3 L
215 209 3 R
10 248 3 R
219 280 3 L
390 320 3 R
158 75 3 U
213 461 3 D
277 50 3 D
470 332 3 U
37 356 3 L
428 207 3 U
380 302 3 R
311 296 3 D
476 17 3 D
378 89 3 D
491 84 3 L
233 430 3 L
101 465 3 R
404 37 3 U
270 288 3 U
375 380 3 U
180 248 3 R
319 414 3 D
231 281 3 R
106 63 3 U
418 264 3 U
265 369 3 D
411 230 3 R
10 361 3 L
253 245 3 D
386 378 3 L
457 294 3 U
314 188 3 D
394 39 3 R
379 191 3 L
363 280 3 U
182 98 3 L
434 130 3 L
259 155 3 L
310 52 3 U
178 455 3 L
156 215 3 L
382 439 3 L
13 293 3 U
203 302 3 D
95 89 3 R
389 64 3 U
280 493 3 L
437 453 3 L
207 225 3 L
64 192 3 U
421 323 3 L
431 88 3 R
360 442 3 L
251 296 3 L
370 194 3 D
156 24 3 U
89 103 3 U
404 275 3 R
376 131 3 U
404 462 3 D
303 352 3 U
77 116 3 D
449 202 3 L
379 262 3 R
378 408 3 L
491 499 3 L
370 262 3 R
133 255 3 U
487 366 3 U
260 188 3 U
4 329 3 U
387 81 3 U
371 460 3 D
377 211 3 U
487 406 3 U
481 499 3 U
170 84 3 R
165 486 3 L
287 258 3 D
48 70 3 U
77 103 3 D
304 103 3 R
491 160 3 D
24 356 3 R
138 109 3 U
356 276 3 L
479 399 3 D
23 178 3 U
35 486 3 L
452 373 3 D
87 338 3 D
97 166 3 D
215 428 3 L
12 166 3 D
380 317 3 L
384 179 3 R
115 310 3 L
108 277 3 U
76 326 3 D
74 59 3 U
236 67 3 L
250 262 3 D
201 18 3 D
452 304 3 L
62 409 3 L
108 366 3 U
428 481 3 L
445 71 3 D
211 102 3 L
243 229 3 U
336 419 3 R
44 315 3 D
333 441 3 R
427 329 3 L
446 335 3 R
55 109 3 D
349 257 3 U
292 356 3 U
484 167 3 D
30 135 3 R
66 484 3 L
268 136 3 L
369 7 3 L
228 335 3 L
422 345 3 R
447 353 3 L
385 458 3 D
459 67 3 D
10 35 3 R
301 316 3 U
21 281 3 L
273 186 3 R
201 291 3 R
204 404 3 D
332 34 3 L
349 135 3 L
400 226 3 R
182 377 3 R
266 140 3 L
372 307 3 U
24 441 3 U
44 380 3 R
92 480 3 D
154 310 3 R
457 28 3 L
203 246 3 L
385 391 3 D
172 221 3 D
307 191 3 D
375 487 3 U
72 323 3 R
85 250 3 R
397 462 3 U
407 180 3 D
201 467 3 D
113 259 3 D
312 298 3 U
267 475 3 L
395 28 3 U
21 105 3 R
355 48 3 D
420 359 3 U
225 277 3 R
350 253 3 L
314 399 3 L
265 251 3 L
272 248 3 U
73 117 3 D
331 466 3 U
136 30 3 U
47 275 3 D
254 284 3 L
21 317 3 U
42 478 3 D
325 64 3 D
142 50 3 R
33 126 3 D
324 286 3 R
359 45 3 U
314 254 3 L
280 130 3 U
216 402 3 R
323 495 3 D
230 286 3 R
224 439 3 D
174 167 3 U
468 253 3 U
395 168 3 L
398 385 3 L
72 436 3 U
31 10 3 L
273 402 3 D
80 401 3 U
360 389 3 R
355 224 3 L
82 111 3 U
261 56 3 D
77 430 3 D
133 188 3 R
248 408 3 D
348 222 3 D
113 290 3 D
144 200 3 L
168 452 3 R
204 414 3 U
325 458 3 L
208 306 3 D
199 375 3 D
357 171 3 U
97 40 3 U
220 102 3 L
153 98 3 D
19 86 3 D
240 350 3 D
46 23 3 U
409 278 3 D
76 260 3 U
346 125 3 L
424 23 3 R
483 278 3 L
29 383 3 L
212 222 3 D
19 339 3 D
214 442 3 L
329 233 3 D
289 464 3 D
299 84 3 R
246 134 3 U
85 461 3 R
279 106 3 U
430 476 3 L
11 16 3 L
295 402 3 R
286 42 3 L
147 120 3 R
349 409 3 D
48 360 3 U
247 488 3 U
325 78 3 D
356 125 3 R
6 187 3 R
237 426 3 U
380 335 3 R
283 52 3 R
353 278 3 R
43 7 3 U
301 350 3 D
104 317 3 D
80 9 3 D
180 147 3 L
379 239 3 U
165 396 3 L
380 361 3 R
388 262 3 L
300 290 3 U
209 17 3 U
89 323 3 L
339 483 3 R
353 207 3 L
95 366 3 D
362 337 3 R
245 236 3 L
345 65 3 R
284 226 3 L
58 474 3 U
362 311 3 D
366 63 3 R
174 72 3 U
341 242 3 L
428 51 3 U
410 95 3 D
199 40 3 L
139 283 3 L
131 467 3 U
228 101 3 U
204 331 3 L
246 496 3 L
256 125 3 D
232 162 3 R
466 245 3 U
352 278 3 R
394 411 3 R
358 91 3 U
148 269 3 D
104 296 3 R
298 351 3 D
78 391 3 R
180 204 3 U
405 56 3 U
486 387 3 L
85 382 3 U
23 319 3 D
414 65 3 L
233 158 3 R
423 367 3 U
62 444 3 D
40 93 3 U
35 404 3 L
6 412 3 L
103 310 3 R
196 195 3 D
96 258 3 L
98 175 3 U
251 197 3 L
15 285 3 R
185 9 3 D
63 397 3 U
43 396 3 U
263 279 3 U
221 195 3 L
284 118 3 L
23 221 3 D
494 437 3 U
224 174 3 L
436 363 3 D
471 211 3 D
73 312 3 U
227 426 3 R
413 308 3 R
128 198 3 U
348 332 3 D
264 447 3 L
196 242 3 R
208 293 3 R
454 65 3 L
181 375 3 D
398 180 3 L
364 175 3 R
287 16 3 U
77 67 3 D
79 380 3 R
306 183 3 U
378 375 3 D
157 217 3 D
149 202 3 U
98 417 3 D
5 436 3 U
76 250 3 U
473 198 3 R
196 46 3 U
144 303 3 D
431 155 3 L
91 138 3 L
68 58 3 U
160 433 3 U
290 203 3 D
437 295 3 R
141 231 3 D
374 338 3 U
342 171 3 R
316 418 3 D
465 63 3 U
473 93 3 L
385 339 3 D
211 458 3 R
212 336 3 D
408 126 3 R
337 91 3 L
405 64 3 R
43 299 3 L
341 33 3 R
428 53 3 R
264 255 3 U
336 483 3 L
447 245 3 L
404 375 3 L
450 488 3 U
14 104 3 D
345 299 3 L
175 291 3 U
392 76 3 L
11 217 3 U
208 35 3 U
210 488 3 R
110 498 3 L
231 184 3 D
436 177 3 L
464 358 3 D
87 96 3 R
259 133 3 U
14 112 3 D
134 367 3 R
360 85 3 R
469 344 3 U
147 465 3 U
5 225 3 L
215 418 3 R
391 137 3 L
294 258 3 D
403 497 3 U
204 167 3 U
369 238 3 L
127 201 3 L
296 327 3 L
462 5 3 U
48 324 3 U
371 179 3 D
148 122 3 U
36 302 3 L
246 356 3 U
133 15 3 R
452 68 3 L
177 199 3 U
238 165 3 L
106 387 3 U
9 212 3 D
310 121 3 L
280 433 3 U
429 392 3 U
164 315 3 D
5 113 3 L
26 459 3 L
411 365 3 R
270 33 3 D
292 260 3 D
362 406 3 L
29 66 3 R
141 310 3 L
450 99 3 L
112 180 3 R
117 242 3 L
230 285 3 U
232 295 3 D
250 459 3 R
223 184 3 R
115 439 3 R
148 305 3 L
215 395 3 L
202 168 3 U
437 406 3 D
310 210 3 D
289 49 3 D
306 195 3 U
492 450 3 D
476 485 3 D
264 97 3 L
277 299 3 L
255 144 3 U
430 416 3 U
82 250 3 R
54 13 3 L
186 349 3 D
181 285 3 U
182 389 3 L
14 221 3 D
206 316 3 U
5 426 3 D
62 285 3 D
61 101 3 D
33 297 3 U
171 430 3 U
349 12 3 L
131 18 3 D
257 22 3 U
280 250 3 D
139 384 3 D
196 347 3 R
161 378 3 U
468 380 3 L
297 190 3 R
31 328 3 L
325 363 3 U
298 358 3 L
354 55 3 L
301 332 3 L
249 238 3 D
92 258 3 U
336 14 3 D
368 357 3 D
286 239 3 U
168 408 3 U
363 326 3 L
202 107 3 L
57 266 3 U
328 210 3 L
229 46 3 R
79 142 3 L
24 348 3 R
407 276 3 L
408 73 3 U
425 373 3 U
168 229 3 U
122 386 3 D
32 215 3 R
221 272 3 U
378 115 3 R
333 417 3 R
250 47 3 D
202 443 3 L
365 6 3 R
119 255 3 L
492 171 3 D
266 182 3 L
24 189 3 R
36 476 3 R
152 311 3 U
163 296 3 D
146 291 3 D
165 474 3 U
451 143 3 R
3 195 3 D
162 332 3 L
126 122 3 R
379 179 3 R
106 155 3 R
282 194 3 L
38 256 3 U
292 309 3 R
409 471 3 L
327 122 3 D
477 312 3 U
274 417 3 U
72 90 3 L
54 228 3 L
337 308 3 U
138 252 3 R
474 225 3 R
304 324 3 D
84 328 3 D
149 288 3 D
292 99 3 U
25 187 3 U
420 77 3 R
101 428 3 D
371 121 3 R
416 42 3 L
248 380 3 R
435 266 3 R
121 484 3 L
101 195 3 U
235 93 3 L
241 469 3 L
300 58 3 R
207 29 3 D
326 41 3 D
203 10 3 L
422 123 3 U
167 215 3 L
83 368 3 U
145 311 3 U
132 128 3 U
485 440 3 R
78 181 3 U
123 208 3 U
242 197 3 R
130 243 3 L
29 244 3 D
147 433 3 D
177 423 3 U
307 127 3 L
485 244 3 L
346 490 3 D
267 32 3 R
214 111 3 D
468 335 3 D
431 91 3 L
353 112 3 D
439 231 3 L
292 239 3 L
395 44 3 U
10 182 3 D
134 451 3 L
347 268 3 R
153 138 3 U
333 71 3 L
303 373 3 U
369 498 3 D
201 248 3 R
276 8 3 D
149 431 3 L
150 145 3 D
253 411 3 U
453 100 3 D
234 490 3 R
328 451 3 U
358 362 3 L
243 74 3 D
275 217 3 R
82 49 3 R
145 418 3 U
203 157 3 U
306 120 3 D
102 75 3 D
233 93 3 R
390 109 3 D
149 367 3 L
409 105 3 D
85 345 3 U
330 160 3 D
17 304 3 L
232 488 3 R
468 208 3 R
490 277 3 L
445 152 3 D
240 150 3 R
206 356 3 L
477 298 3 L
447 67 3 D
65 248 3 D
115 28 3 U
37 54 3 L
384 484 3 D
173 329 3 R
46 442 3 D
490 4 3 R
415 211 3 R
174 331 3 D
376 211 3 U
45 22 3 U
269 179 3 L
322 137 3 U
35 372 3 U
78 206 3 U
304 23 3 D
401 396 3 L
204 59 3 D
36 231 3 R
322 322 3 L
382 498 3 L
238 296 3 L
70 261 3 U
124 455 3 D
37 142 3 D
43 411 3 R
78 84 3 R
357 296 3 R
170 311 3 R
57 63 3 U
244 406 3 R
468 422 3 U
380 246 3 R
99 238 3 L
450 101 3 R
266 266 3 L
246 187 3 D
380 365 3 L
170 281 3 R
419 207 3 R
190 153 3 L
416 21 3 L
369 267 3 R
63 475 3 L
498 276 3 L
156 100 3 L
88 409 3 L
330 35 3 R
100 112 3 L
417 234 3 D
319 155 3 L
202 100 3 D
293 351 3 L
92 209 3 D
272 411 3 D
377 33 3 R
373 267 3 U
364 87 3 D
234 419 3 D
296 144 3 L
240 207 3 U
124 429 3 D
400 207 3 L
419 14 3 L
462 442 3 D
236 276 3 D
68 478 3 R
451 177 3 U
181 375 3 U
81 269 3 U
53 180 3 R
229 392 3 R
496 164 3 D
46 420 3 L
216 385 3 U
339 239 3 D
336 389 3 U
278 337 3 U
181 203 3 R
156 47 3 R
342 167 3 L
57 379 3 D
159 109 3 U
416 48 3 D
106 425 3 D
395 58 3 U
315 386 3 R
412 357 3 L
339 245 3 R
287 45 3 U
182 182 3 L
85 264 3 L
276 385 3 R
213 75 3 R
481 341 3 L
208 267 3 R
22 192 3 D
451 386 3 L
41 255 3 R
255 340 3 D
174 419 3 R
478 242 3 L
97 287 3 U
28 183 3 U
6 217 3 R
335 164 3 R
125 325 3 L
299 240 3 U
398 261 3 L
258 276 3 R
83 459 3 D
440 95 3 U
324 214 3 R
270 80 3 L
253 495 3 L
476 274 3 D
216 46 3 D
453 27 3 R
54 133 3 U
415 332 3 L
170 147 3 D
308 8 3 U
250 248 3 R
123 234 3 D
330 491 3 U
275 470 3 R
29 74 3 D
44 100 3 L
152 303 3 D
87 481 3 D
133 476 3 D
107 403 3 U
52 396 3 D
68 388 3 U
204 116 3 U
235 338 3 U
20 58 3 U
182 349 3 L
172 181 3 R
203 52 3 L
56 92 3 L
414 269 3 L
467 41 3 U
93 22 3 U
237 10 3 D
412 454 3 U
419 317 3 R
173 174 3 D
50 309 3 D
131 452 3 U
441 388 3 R
46 150 3 L
69 83 3 L
144 349 3 D
289 417 3 L
340 24 3 U
499 18 3 L
297 403 3 U
48 371 3 D
89 12 3 D
385 190 3 L
355 362 3 R
113 77 3 D
243 259 3 R
136 388 3 R
358 269 3 R
152 22 3 U
96 415 3 R
499 285 3 L
108 411 3 L
110 224 3 L
340 495 3 L
192 446 3 U
177 191 3 R
315 376 3 R
99 88 3 R
282 489 3 L
471 300 3 U
80 320 3 R
357 152 3 U
241 170 3 U
71 77 3 U
370 211 3 R
74 166 3 U
309 58 3 L
208 347 3 U
97 380 3 U
437 43 3 L
495 410 3 L
184 145 3 U
311 493 3 D
325 478 3 D
236 83 3 R
290 320 3 R
67 51 3 R
262 397 3 D
364 157 3 U
426 43 3 D
332 325 3 D
342 372 3 U
18 172 3 U
484 413 3 L
226 219 3 U
323 223 3 D
177 11 3 D
482 158 3 U
60 485 3 L
213 443 3 D
161 405 3 L
26 231 3 L
142 349 3 D
429 175 3 D
282 291 3 L
268 495 3 U
269 429 3 U
250 163 3 D
212 124 3 R
192 295 3 U
432 414 3 U
263 39 3 D
88 38 3 R
126 419 3 D
388 62 3 D
143 372 3 U
448 126 3 U
36 408 3 D
238 450 3 D
290 171 3 U
370 492 3 U
285 446 3 L
392 190 3 R
99 31 3 R
83 357 3 D
339 330 3 U
487 297 3 L
336 401 3 L
497 400 3 L
32 324 3 L
137 424 3 R
451 243 3 R
316 288 3 L
212 54 3 R
11 485 3 U
136 411 3 R
185 75 3 U
59 3 3 U
482 47 3 R
262 147 3 D
451 127 3 R
381 374 3 R
211 143 3 D
207 267 3 L
257 112 3 U
256 77 3 D
239 261 3 L
129 135 3 R
141 324 3 R
499 331 3 U
218 233 3 L
320 334 3 U
38 101 3 R
303 182 3 U
390 160 3 L
444 320 3 R
287 196 3 D
70 320 3 L
239 333 3 D
430 213 3 U
392 337 3 D
169 336 3 D
15 273 3 U
259 121 3 R
283 309 3 U
39 321 3 U
121 178 3 U
186 201 3 U
217 357 3 R
223 145 3 R
341 385 3 R
377 410 3 L
400 142 3 L
434 324 3 D
211 180 3 L
160 3 3 R
457 388 3 U
497 406 3 R
50 35 3 R
75 83 3 R
242 81 3 R
494 473 3 D
420 47 3 U
131 210 3 R
437 480 3 L
47 170 3 L
80 28 3 U
5 68 3 D
193 43 3 L
97 390 3 D
208 315 3 D
64 232 3 D
287 86 3 L
185 367 3 R
182 107 3 U
12 347 3 L
81 393 3 U
463 455 3 U
280 437 3 D
403 81 3 U
255 188 3 D
146 41 3 R
467 166 3 D
385 93 3 D
143 109 3 L
72 356 3 D
471 63 3 U
135 26 3 R
489 87 3 R
174 61 3 D
376 377 3 D
56 265 3 U
258 430 3 L
490 157 3 U
415 381 3 D
367 222 3 R
348 476 3 D
167 12 3 L
352 5 3 U
493 363 3 L
172 471 3 U
438 370 3 R
349 348 3 R
100 306 3 L
261 477 3 U
492 105 3 R
8 255 3 R
497 108 3 U
367 409 3 U
176 196 3 U
234 60 3 L
310 456 3 R
436 301 3 L
80 447 3 R
497 59 3 L
305 369 3 D
450 298 3 U
143 359 3 D
371 129 3 U
217 2 3 D
375 46 3 L
206 363 3 R
462 242 3 D
291 74 3 R
90 461 3 L
113 34 3 L
66 457 3 L
254 180 3 L
418 464 3 D
192 499 3 D
420 460 3 R
169 304 3 R
158 489 3 D
206 120 3 D
138 211 3 R
314 179 3 D
214 85 3 U
35 300 3 R
267 168 3 D
293 67 3 R
296 401 3 L
491 489 3 U
48 390 3 D
50 283 3 L
33 181 3 L
393 469 3 L
439 435 3 D
243 263 3 D
398 301 3 U
92 340 3 R
296 169 3 R
10 175 3 U
252 194 3 U
299 56 3 D
304 348 3 D
151 458 3 R
168 349 3 R
196 224 3 L
230 351 3 U
170 399 3 L
167 107 3 D
187 249 3 U
426 256 3 L
457 144 3 R
50 166 3 D
307 418 3 R
302 121 3 D
298 190 3 U
377 494 3 L
305 210 3 U
319 256 3 U
149 47 3 D
264 445 3 L
420 491 3 L
156 351 3 D
128 470 3 L
413 497 3 L
112 378 3 D
9 24 3 D
142 456 3 D
125 179 3 D
19 267 3 U
300 408 3 U
355 171 3 L
443 11 3 L
363 277 3 U
123 487 3 D
189 352 3 L
144 208 3 U
421 112 3 U
244 133 3 L
187 70 3 U
276 44 3 L
477 29 3 R
387 320 3 D
491 239 3 D
293 435 3 U
103 61 3 R
33 463 3 D
114 12 3 L
88 153 3 R
214 463 3 R
156 406 3 U
37 286 3 L
164 483 3 U
466 431 3 U
111 237 3 D
240 131 3 R
27 7 3 L
457 263 3 R
245 341 3 D
227 439 3 R
366 142 3 R
107 321 3 D
7 346 3 D
24 335 3 D
222 338 3 U
171 143 3 L
479 160 3 R
208 134 3 U
461 329 3 D
186 8 3 L
95 352 3 R
475 322 3 L
366 489 3 R
235 359 3 U
483 153 3 R
391 347 3 D
452 62 3 D
41 305 3 U
174 317 3 D
254 204 3 D
88 155 3 U
142 318 3 D
280 232 3 U
472 241 3 U
58 441 3 R
199 45 3 D
242 348 3 R
79 168 3 R
264 324 3 L
154 175 3 R
334 400 3 D
100 164 3 R
339 353 3 U
42 193 3 U
379 484 3 R
24 200 3 R
34 206 3 U
79 248 3 R
285 384 3 D
103 350 3 R
477 338 3 D
185 80 3 R
225 22 3 D
275 29 3 D
245 206 3 R
121 220 3 D
496 266 3 L
182 372 3 D
141 99 3 D
488 75 3 U
381 217 3 L
462 324 3 R
14 105 3 D
45 269 3 R
70 252 3 L
277 16 3 U
322 201 3 D
276 125 3 D
496 37 3 R
494 41 3 U
411 322 3 D
201 259 3 U
22 287 3 D
467 273 3 U
293 66 3 R
467 8 3 R
107 239 3 U
478 169 3 L
152 348 3 D
243 44 3 U
254 75 3 U
208 217 3 U
156 488 3 R
133 333 3 L
44 287 3 R
427 298 3 D
95 407 3 U
356 301 3 D
59 106 3 U
329 338 3 D
404 319 3 R
285 162 3 R
76 487 3 D
59 9 3 L
478 233 3 L
102 429 3 L
85 35 3 R
374 182 3 R
244 425 3 L
245 72 3 R
459 254 3 L
498 497 3 R
289 208 3 U
325 388 3 U
3 342 3 D
199 248 3 D
69 430 3 U
315 373 3 D
287 403 3 U
7 173 3 D
84 447 3 R
27 324 3 D
216 455 3 R
117 378 3 U
407 50 3 U
44 380 3 D
429 344 3 L
313 160 3 U
196 276 3 L
286 101 3 D
249 69 3 U
410 368 3 R
106 220 3 R
97 349 3 D
457 179 3 U
283 472 3 D
253 136 3 R
337 239 3 R
240 387 3 U
266 207 3 D
400 255 3 U
475 483 3 L
247 381 3 R
467 444 3 U
482 9 3 U
428 100 3 R
497 189 3 U
458 112 3 L
281 190 3 R
153 147 3 D
314 377 3 L
185 20 3 D
4 188 3 L
493 305 3 U
184 196 3 U
104 387 3 D
493 9 3 D
101 203 3 D
354 437 3 D
358 438 3 D
193 418 3 R
120 191 3 D
336 440 3 R
466 73 3 D
451 414 3 U
299 423 3 R
370 273 3 D
102 227 3 U
22 54 3 L
305 241 3 L
17 132 3 D
290 199 3 R
135 307 3 R
267 182 3 L
353 48 3 D
132 195 3 L
166 365 3 D
404 148 3 D
283 476 3 D
134 26 3 L
487 150 3 D
452 141 3 R
334 72 3 L
86 47 3 U
224 245 3 U
210 70 3 U
8 445 3 D
75 388 3 L
235 219 3 U
87 49 3 R
38 446 3 U
362 421 3 R
310 110 3 L
190 366 3 L
471 298 3 R
190 202 3 U
165 321 3 R
77 315 3 R
414 54 3 L
141 193 3 L
274 187 3 D
281 155 3 U
362 113 3 D
450 428 3 R
360 226 3 U
233 433 3 R
445 428 3 U
441 401 3 D
99 451 3 D
151 355 3 U
225 88 3 U
259 175 3 L
358 60 3 D
395 34 3 U
46 220 3 U
51 249 3 L
266 66 3 R
125 375 3 R
446 221 3 D
392 120 3 R
488 355 3 U
294 375 3 U
86 467 3 D
458 45 3 R
296 412 3 D
47 478 3 D
31 246 3 R
413 296 3 L
169 34 3 U
383 480 3 U
338 382 3 R
102 489 3 D
260 499 3 D
19 355 3 R
443 37 3 R
369 5 3 D
113 413 3 L
410 223 3 R
422 316 3 L
241 125 3 L
189 307 3 R
366 287 3 D
369 195 3 U
418 206 3 R
146 385 3 R
219 417 3 U
241 492 3 R
47 490 3 R
474 421 3 L
135 393 3 U
279 360 3 L
199 396 3 R
342 37 3 R
399 417 3 D
298 444 3 L
300 14 3 U
311 117 3 D
487 178 3 L
397 112 3 U
438 67 3 R
146 204 3 D
107 72 3 L
160 347 3 R
23 312 3 D
429 10 3 D
162 313 3 D
77 368 3 D
172 432 3 U
436 448 3 D
182 92 3 R
26 388 3 R
367 166 3 U
488 6 3 R
258 287 3 R
282 109 3 L
194 342 3 D
109 395 3 L
393 292 3 R
171 213 3 L
108 14 3 D
47 231 3 D
216 329 3 D
102 319 3 D
280 495 3 R
268 275 3 L
253 228 3 L
481 336 3 R
200 482 3 L
217 116 3 D
462 7 3 L
217 78 3 U
135 362 3 U
466 230 3 R
63 321 3 D
489 453 3 U
213 398 3 L
338 92 3 D
222 316 3 U
57 25 3 D
406 455 3 L
307 234 3 R
171 312 3 L
491 449 3 D
264 449 3 L
454 396 3 L
491 182 3 R
464 368 3 D
141 422 3 R
303 362 3 U
26 329 3 U
140 328 3 D
143 335 3 U
456 63 3 D
64 280 3 D
305 219 3 D
150 295 3 R
273 464 3 R
278 139 3 U
242 431 3 D
202 270 3 L
11 416 3 U
95 367 3 D
216 359 3 D
197 352 3 R
150 294 3 R
433 38 3 D
451 216 3 R
168 108 3 L
488 234 3 D
271 68 3 R
222 423 3 R
398 316 3 R
266 112 3 D
372 270 3 D
478 270 3 L
309 237 3 L
116 231 3 D
64 83 3 D
467 468 3 U
68 236 3 R
332 398 3 R
71 95 3 R
161 143 3 D
172 332 3 R
161 478 3 U
58 305 3 D
153 111 3 R
429 371 3 L
380 47 3 L
445 71 3 U
74 336 3 U
214 393 3 U
146 21 3 L
